Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
20:30.031,-0.14,0.43,-0.77,-1,34.5,0.288,0
20:30.062,-0.15,0.44,-0.77,-1,34.5,0.288,0
20:30.093,-0.14,0.43,-0.76,-1,34.5,0.288,0
20:30.125,-0.13,0.42,-0.74,-1,34.5,0.288,0
20:30.156,-0.12,0.43,-0.75,-1,34.7,0.288,0
20:30.187,-0.1,0.44,-0.78,-1,34.5,0.288,0
20:30.218,-0.08,0.44,-0.8,-1,34.5,0.288,0
20:30.250,-0.07,0.47,-0.84,-1,34.5,0.288,0
20:30.281,-0.06,0.47,-0.86,-1,34.5,0.288,0
20:30.312,-0.05,0.5,-0.92,-1,34.5,0.288,0
20:30.343,-0.06,0.5,-0.93,-1,34.5,0.29,0
20:30.375,-0.07,0.5,-0.94,-1,34.5,0.288,0
20:30.406,-0.1,0.51,-0.92,-1,34.5,0.288,0
20:30.437,-0.11,0.51,-0.93,-1,34.5,0.288,0
20:30.468,-0.12,0.5,-0.9,-1,34.5,0.288,0
20:30.500,-0.14,0.48,-0.89,-1,34.5,0.288,0
20:30.531,-0.16,0.46,-0.83,-1,34.5,0.288,0
20:30.562,-0.19,0.42,-0.79,-1,34.5,0.288,0
20:30.593,-0.21,0.42,-0.73,-1,34.5,0.288,0
20:30.625,-0.23,0.37,-0.67,-1,34.5,0.29,0
20:30.656,-0.24,0.32,-0.61,-1,34.5,0.288,0
20:30.687,-0.26,0.39,-0.57,-1,34.5,0.29,0
20:30.718,-0.27,0.35,-0.54,-1,34.5,0.29,0
20:30.750,-0.26,0.27,-0.52,-1,34.5,0.293,0
20:30.781,-0.22,0.32,-0.57,-1,34.7,0.29,0
20:30.812,-0.21,0.33,-0.51,-1,34.5,0.293,0
20:30.843,-0.19,0.23,-0.42,-1,34.5,0.293,0
20:30.875,-0.12,0.43,-0.64,-1,34.5,0.293,0
20:30.906,0,0.45,-0.97,-1,34.5,0.293,0
20:30.937,0.19,0.34,-0.96,-1,34.5,0.293,0
20:30.968,0.14,2.64,-2.47,-1,34.5,0.293,0
20:31.000,-0.26,0.26,-0.76,-1,34.5,0.293,0
20:31.031,0,0.29,-0.8,-1,34.5,0.293,0
20:31.062,0.09,0.52,-0.89,-1,34.5,0.293,0
20:31.093,0.07,0.55,-0.91,-1,34.5,0.291,0
20:31.125,0.01,0.45,-0.87,-1,34.5,0.29,0
20:31.156,0,0.45,-0.89,-1,34.5,0.29,0
20:31.187,-0.04,0.44,-0.84,-1,34.5,0.293,0
20:31.218,-0.07,0.41,-0.83,-1,34.5,0.29,0
20:31.250,-0.07,0.41,-0.81,-1,34.7,0.29,0
20:31.281,-0.11,0.43,-0.76,-1,34.5,0.293,0
20:31.312,-0.16,0.38,-0.71,-1,34.5,0.293,0
20:31.343,-0.19,0.39,-0.71,-1,34.5,0.293,0
20:31.375,-0.22,0.38,-0.68,-1,34.5,0.291,0
20:31.406,-0.23,0.33,-0.58,-1,34.5,0.293,0
20:31.437,-0.26,0.33,-0.52,-1,34.7,0.293,0
20:31.468,-0.28,0.4,-0.58,-1,34.5,0.29,0
20:31.500,-0.24,0.34,-0.63,-1,34.5,0.293,0
20:31.531,-0.2,0.26,-0.5,-1,34.5,0.293,0
20:31.562,-0.21,0.35,-0.54,-1,34.5,0.293,0
20:31.593,-0.15,0.4,-0.95,-1,34.5,0.293,0
20:31.625,0.11,0.34,-0.87,-1,34.7,0.293,0
20:31.656,0.77,0.27,-1.31,-1,34.5,0.29,0
20:31.687,-0.21,0.61,-1.09,-1,34.5,0.29,0
20:31.718,-0.01,0.27,-0.81,-1,34.5,0.29,0
20:31.750,0.08,0.35,-0.79,-1,34.5,0.293,0
20:31.781,0.13,0.59,-0.94,-1,34.5,0.293,0
20:31.812,0.06,0.48,-0.89,-1,34.5,0.29,0
20:31.843,0,0.42,-0.88,-1,34.5,0.29,0
20:31.875,-0.02,0.45,-0.9,-1,34.5,0.29,0
20:31.906,-0.04,0.43,-0.85,-1,34.5,0.29,0
20:31.937,-0.05,0.42,-0.84,-1,34.5,0.29,0
20:31.968,-0.08,0.42,-0.8,-1,34.5,0.291,0
20:32.000,-0.12,0.4,-0.75,-1,34.5,0.293,0
20:32.031,-0.15,0.38,-0.74,-1,34.5,0.293,0
20:32.062,-0.17,0.4,-0.74,-1,34.5,0.293,0
20:32.093,-0.18,0.35,-0.68,-1,34.5,0.293,0
20:32.125,-0.2,0.33,-0.61,-1,34.5,0.293,0
20:32.156,-0.23,0.41,-0.63,-1,34.5,0.295,0
20:32.187,-0.25,0.33,-0.6,-1,34.5,0.295,0
20:32.218,-0.22,0.28,-0.59,-1,34.5,0.295,0
20:32.250,-0.21,0.34,-0.54,-1,34.5,0.298,0
20:32.281,-0.2,0.31,-0.57,-1,34.5,0.298,0
20:32.312,-0.17,0.32,-0.7,-1,34.5,0.298,0
20:32.343,0.01,0.44,-0.99,-1,34.5,0.298,0
20:32.375,0.37,2.5,-2.42,-1,34.5,0.298,0
20:32.406,-0.17,0.06,-0.59,-1,34.5,0.298,0
20:32.437,0.04,0.27,-0.83,-1,34.5,0.298,0
20:32.468,0.13,0.49,-0.85,-1,34.5,0.3,0
20:32.500,0.12,0.52,-0.9,-1,34.5,0.298,0
20:32.531,0.05,0.44,-0.88,-1,34.5,0.298,0
20:32.562,0.03,0.48,-0.87,-1,34.5,0.3,0
20:32.593,0,0.49,-0.86,-1,34.5,0.3,0
20:32.625,-0.02,0.45,-0.83,-1,34.5,0.303,0
20:32.656,-0.03,0.44,-0.81,-1,34.5,0.3,0
20:32.687,-0.07,0.47,-0.8,-1,34.5,0.3,0
20:32.718,-0.12,0.42,-0.74,-1,34.5,0.3,0
20:32.750,-0.15,0.4,-0.74,-1,34.5,0.3,0
20:32.781,-0.19,0.38,-0.7,-1,34.5,0.303,0
20:32.812,-0.22,0.42,-0.72,-1,34.5,0.3,0
20:32.843,-0.22,0.36,-0.68,-1,34.5,0.303,0
20:32.875,-0.23,0.3,-0.57,-1,34.5,0.303,0
20:32.906,-0.27,0.42,-0.58,-1,34.5,0.303,0
20:32.937,-0.27,0.39,-0.65,-1,34.5,0.303,0
20:32.968,-0.21,0.29,-0.58,-1,34.5,0.303,0
20:33.000,-0.21,0.35,-0.52,-1,34.5,0.303,0
20:33.031,-0.23,0.36,-0.61,-1,34.5,0.303,0
20:33.062,-0.15,0.31,-0.71,-1,34.5,0.303,0
20:33.093,0.06,0.6,-1.63,-1,34.5,0.306,0
20:33.125,-0.26,1.31,-1.75,-1,34.5,0.303,0
20:33.156,-0.04,0.1,-0.66,-1,34.5,0.303,0
20:33.187,0.08,0.26,-0.8,-1,34.5,0.303,0
20:33.218,0.15,0.54,-0.89,-1,34.5,0.303,0
20:33.250,0.12,0.48,-0.88,-1,34.5,0.303,0
20:33.281,0.05,0.42,-0.82,-1,34.5,0.303,0
20:33.312,0,0.47,-0.81,-1,34.5,0.303,0
20:33.343,-0.04,0.49,-0.81,-1,34.5,0.303,0
20:33.375,-0.04,0.42,-0.79,-1,34.5,0.303,0
20:33.406,-0.05,0.48,-0.84,-1,34.5,0.306,0
20:33.437,-0.08,0.44,-0.78,-1,34.5,0.303,0
20:33.468,-0.12,0.45,-0.81,-1,34.5,0.303,0
20:33.500,-0.15,0.42,-0.74,-1,34.5,0.303,0
20:33.531,-0.17,0.42,-0.79,-1,34.5,0.303,0
20:33.562,-0.18,0.42,-0.76,-1,34.5,0.303,0
20:33.593,-0.18,0.45,-0.78,-1,34.5,0.303,0
20:33.625,-0.19,0.44,-0.78,-1,34.5,0.303,0
20:33.656,-0.2,0.4,-0.73,-1,34.5,0.303,0
20:33.687,-0.22,0.39,-0.72,-1,34.5,0.305,0
20:33.718,-0.23,0.44,-0.73,-1,34.5,0.303,0
20:33.750,-0.21,0.41,-0.73,-1,34.5,0.303,0
20:33.781,-0.2,0.42,-0.74,-1,34.5,0.303,0
20:33.812,-0.2,0.42,-0.74,-1,34.5,0.303,0
20:33.843,-0.2,0.44,-0.77,-1,34.5,0.303,0
20:33.875,-0.19,0.43,-0.78,-1,34.5,0.303,0
20:33.906,-0.18,0.44,-0.78,-1,34.5,0.303,0
20:33.937,-0.19,0.44,-0.8,-1,34.5,0.303,0
20:33.968,-0.18,0.46,-0.8,-1,34.5,0.303,0
20:34.000,-0.17,0.46,-0.82,-1,34.5,0.303,0
20:34.031,-0.16,0.44,-0.81,-1,34.5,0.303,0
20:34.062,-0.16,0.46,-0.84,-1,34.5,0.303,0
20:34.093,-0.16,0.44,-0.81,-1,34.5,0.303,0
20:34.125,-0.16,0.46,-0.83,-1,34.5,0.303,0
20:34.156,-0.16,0.44,-0.8,-1,34.5,0.303,0
20:34.187,-0.17,0.45,-0.81,-1,34.5,0.303,0
20:34.218,-0.15,0.45,-0.81,-1,34.5,0.303,0
20:34.250,-0.14,0.42,-0.79,-1,34.5,0.303,0
20:34.281,-0.16,0.44,-0.8,-1,34.5,0.303,0
20:34.312,-0.16,0.43,-0.79,-1,34.5,0.303,0
20:34.343,-0.15,0.45,-0.8,-1,34.5,0.303,0
20:34.375,-0.15,0.44,-0.8,-1,34.5,0.303,0
20:34.406,-0.16,0.43,-0.79,-1,34.5,0.303,0
20:34.437,-0.17,0.45,-0.79,-1,34.5,0.303,0
20:34.468,-0.17,0.44,-0.81,-1,34.5,0.303,0
20:34.500,-0.15,0.44,-0.81,-1,34.5,0.303,0
20:34.531,-0.16,0.44,-0.81,-1,34.5,0.3,0
20:34.562,-0.17,0.45,-0.82,-1,34.5,0.303,0
20:34.593,-0.17,0.43,-0.8,-1,34.5,0.3,0
20:34.625,-0.17,0.43,-0.79,-1,34.5,0.3,0
20:34.656,-0.17,0.44,-0.81,-1,34.5,0.3,0
20:34.687,-0.17,0.45,-0.79,-1,34.5,0.3,0
