Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
22:02.406,-0.17,0.49,-0.71,-1,33.9,0.331,0
22:02.437,-0.16,0.48,-0.69,-1,33.9,0.331,0
22:02.468,-0.14,0.5,-0.72,-1,33.9,0.331,0
22:02.500,-0.13,0.5,-0.73,-1,33.9,0.331,0
22:02.531,-0.13,0.51,-0.75,-1,33.9,0.328,0
22:02.562,-0.1,0.54,-0.8,-1,33.9,0.328,0
22:02.593,-0.08,0.56,-0.81,-1,33.9,0.331,0
22:02.625,-0.09,0.55,-0.84,-1,33.9,0.331,0
22:02.656,-0.08,0.58,-0.84,-1,33.9,0.328,0
22:02.687,-0.09,0.56,-0.84,-1,33.9,0.331,0
22:02.718,-0.08,0.56,-0.84,-1,33.9,0.331,0
22:02.750,-0.09,0.57,-0.84,-1,33.9,0.331,0
22:02.781,-0.11,0.54,-0.8,-1,33.9,0.331,0
22:02.812,-0.13,0.52,-0.77,-1,33.9,0.331,0
22:02.843,-0.14,0.51,-0.75,-1,33.9,0.328,0
22:02.875,-0.14,0.51,-0.74,-1,33.9,0.328,0
22:02.906,-0.15,0.5,-0.72,-1,33.9,0.331,0
22:02.937,-0.17,0.48,-0.68,-1,33.9,0.331,0
22:02.968,-0.19,0.47,-0.65,-1,33.9,0.331,0
22:03.000,-0.19,0.48,-0.65,-1,33.9,0.331,0
22:03.031,-0.19,0.46,-0.64,-1,33.7,0.331,0
22:03.062,-0.19,0.41,-0.58,-1,33.9,0.328,0
22:03.093,-0.21,0.42,-0.55,-1,33.9,0.328,0
22:03.125,-0.2,0.43,-0.54,-1,33.9,0.328,0
22:03.156,-0.17,0.32,-0.49,-1,33.9,0.328,0
22:03.187,-0.18,0.24,-0.38,-1,33.9,0.331,0
22:03.218,-0.21,0.51,-0.46,-1,33.9,0.328,0
22:03.250,0.03,0.69,-1,-1,33.9,0.328,0
22:03.281,0.63,0.91,-2.57,-1,33.9,0.328,0
22:03.312,-0.17,0.32,-0.57,-1,33.9,0.328,0
22:03.343,-0.02,0.59,-1.03,-1,33.9,0.328,0
22:03.375,0.09,0.61,-0.76,-1,33.9,0.328,0
22:03.406,0,0.4,-0.63,-1,33.9,0.328,0
22:03.437,-0.08,0.44,-0.58,-1,33.9,0.328,0
22:03.468,-0.11,0.32,-0.41,-1,33.9,0.325,0
