Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
59:21.031,-0.35,0.14,0.93,-1,20.8,0.038,0
59:21.062,-0.35,0.11,0.89,-1,20.8,0.041,0
59:21.093,-0.33,0.03,0.85,-1,20.8,0.038,0
59:21.125,-0.33,0.04,0.9,-1,20.8,0.041,0
59:21.156,-0.31,0.02,0.99,-1,20.8,0.038,0
59:21.187,-0.3,0.01,1,-1,20.8,0.038,0
59:21.218,-0.28,0,1.01,-1,20.8,0.039,0
59:21.250,-0.26,-0.02,1.02,-1,20.8,0.041,0
59:21.281,-0.26,-0.06,1,-1,20.8,0.039,0
59:21.312,-0.26,-0.08,1.02,-1,20.8,0.038,0
59:21.343,-0.27,-0.08,1.03,-1,20.8,0.038,0
59:21.375,-0.26,-0.11,0.99,-1,20.8,0.038,0
59:21.406,-0.25,-0.09,0.97,-1,20.8,0.041,0
59:21.437,-0.26,-0.09,0.98,-1,20.8,0.038,0
59:21.468,-0.27,-0.1,0.97,-1,20.8,0.039,0
59:21.500,-0.25,-0.13,1,-1,21.6,0.031,0
59:21.531,-0.27,-0.14,0.94,-1,20.5,0.038,0
59:21.562,-0.28,-0.14,0.96,-1,20.5,0.038,0
59:21.593,-0.29,-0.14,1,-1,20.5,0.039,0
59:21.625,-0.29,-0.17,0.99,-1,20.5,0.039,0
59:21.656,-0.29,-0.16,0.98,-1,20.5,0.039,0
59:21.687,-0.29,-0.16,0.98,-1,20.5,0.039,0
59:21.718,-0.29,-0.14,0.95,-1,20.5,0.039,0
59:21.750,-0.28,-0.13,0.92,-1,20.5,0.039,0
59:21.781,-0.26,-0.12,0.89,-1,20.5,0.041,0
59:21.812,-0.25,-0.12,0.89,-1,20.5,0.041,0
59:21.843,-0.24,-0.12,0.87,-1,20.5,0.039,0
59:21.875,-0.22,-0.1,0.84,-1,20.5,0.039,0
59:21.906,-0.2,-0.12,0.84,-1,20.5,0.037,0
59:21.937,-0.17,-0.11,0.97,-1,20.5,0.039,0
59:21.968,-0.13,-0.06,1.03,-1,20.5,0.039,0
59:22.000,-0.28,0.25,1.48,-1,20.5,0.037,0
59:22.031,-0.17,-0.58,1.11,-1,20.5,0.039,0
59:22.062,-0.15,-0.19,1.04,-1,20.5,0.041,0
59:22.093,-0.18,-0.17,1.08,-1,20.5,0.039,0
59:22.125,-0.21,-0.2,1.05,-1,20.5,0.039,0
59:22.156,-0.21,-0.17,1,-1,20.5,0.039,0
59:22.187,-0.22,-0.16,0.97,-1,20.5,0.041,0
59:22.218,-0.24,-0.16,0.98,-1,20.5,0.039,0
59:22.250,-0.25,-0.16,0.95,-1,20.8,0.039,0
59:22.281,-0.25,-0.16,0.92,-1,20.5,0.039,0
59:22.312,-0.25,-0.15,0.9,-1,20.5,0.039,0
59:22.343,-0.25,-0.14,0.87,-1,20.5,0.039,0
59:22.375,-0.25,-0.14,0.84,-1,20.5,0.037,0
59:22.406,-0.23,-0.15,0.81,-1,20.5,0.037,0
59:22.437,-0.2,-0.14,0.81,-1,20.5,0.039,0
59:22.468,-0.18,-0.15,0.8,-1,20.5,0.037,0
59:22.500,-0.17,-0.19,0.86,-1,20.5,0.039,0
59:22.531,-0.13,-0.18,1.09,-1,20.5,0.039,0
59:22.562,-0.06,-0.95,1.73,-1,20.5,0.039,0
59:22.593,-0.18,-0.21,1.12,-1,20.5,0.039,0
59:22.625,-0.18,-0.24,1.07,-1,20.5,0.039,0
59:22.656,-0.2,-0.31,1.09,-1,20.8,0.039,0
59:22.687,-0.22,-0.29,1.07,-1,20.8,0.039,0
59:22.718,-0.21,-0.25,1,-1,20.5,0.039,0
59:22.750,-0.21,-0.23,0.92,-1,20.5,0.041,0
59:22.781,-0.23,-0.23,0.93,-1,20.5,0.037,0
59:22.812,-0.25,-0.21,0.9,-1,20.5,0.039,0
59:22.843,-0.25,-0.21,0.86,-1,20.8,0.039,0
59:22.875,-0.25,-0.18,0.86,-1,20.8,0.037,0
59:22.906,-0.24,-0.17,0.83,-1,20.5,0.037,0
59:22.937,-0.22,-0.16,0.83,-1,20.8,0.039,0
59:22.968,-0.21,-0.17,0.8,-1,20.5,0.039,0
59:23.000,-0.18,-0.19,0.81,-1,20.8,0.039,0
59:23.031,-0.12,-0.12,1.07,-1,20.8,0.039,0
59:23.062,-0.42,-0.3,1.92,-1,20.5,0.039,0
59:23.093,-0.16,-0.57,1.13,-1,20.8,0.039,0
59:23.125,-0.12,-0.19,0.95,-1,20.8,0.039,0
59:23.156,-0.15,-0.23,1.06,-1,20.5,0.041,0
59:23.187,-0.19,-0.27,1.08,-1,20.8,0.037,0
59:23.218,-0.21,-0.22,1,-1,20.5,0.037,0
59:23.250,-0.21,-0.23,0.96,-1,20.5,0.039,0
59:23.281,-0.22,-0.23,0.92,-1,20.8,0.039,0
59:23.312,-0.23,-0.23,0.88,-1,20.5,0.039,0
59:23.343,-0.23,-0.21,0.88,-1,20.5,0.037,0
59:23.375,-0.24,-0.21,0.83,-1,20.8,0.037,0
59:23.406,-0.23,-0.2,0.82,-1,20.8,0.041,0
59:23.437,-0.19,-0.21,0.81,-1,20.5,0.037,0
59:23.468,-0.2,-0.21,0.81,-1,20.8,0.037,0
59:23.500,-0.17,-0.15,0.85,-1,20.8,0.039,0
59:23.531,0.17,-0.7,2.12,-1,20.8,0.037,0
59:23.562,-0.22,-0.2,1.47,-1,20.8,0.037,0
59:23.593,-0.21,-0.32,1.03,-1,20.8,0.039,0
59:23.625,-0.09,-0.37,0.91,-1,20.5,0.039,0
59:23.656,-0.13,-0.2,1.11,-1,20.8,0.037,0
59:23.687,-0.23,-0.23,1.18,-1,20.5,0.037,0
59:23.718,-0.25,-0.23,1.07,-1,20.5,0.037,0
59:23.750,-0.24,-0.24,1,-1,20.8,0.039,0
59:23.781,-0.24,-0.21,0.93,-1,20.8,0.037,0
59:23.812,-0.25,-0.18,0.88,-1,20.5,0.039,0
59:23.843,-0.24,-0.17,0.83,-1,20.8,0.039,0
59:23.875,-0.23,-0.14,0.76,-1,20.8,0.039,0
59:23.906,-0.22,-0.13,0.75,-1,20.8,0.037,0
59:23.937,-0.2,-0.13,0.79,-1,20.8,0.037,0
59:23.968,-0.17,-0.2,0.74,-1,20.8,0.041,0
59:24.000,-0.17,-0.13,0.85,-1,20.8,0.037,0
59:24.031,-0.28,0.32,0.37,-1,20.8,0.037,0
59:24.062,-0.25,0.2,1.4,-1,20.5,0.041,0
59:24.093,-0.22,-0.39,1.05,-1,20.5,0.041,0
59:24.125,-0.16,-0.31,0.9,-1,20.8,0.039,0
59:24.156,-0.13,-0.13,0.96,-1,20.5,0.037,0
59:24.187,-0.14,-0.17,1.03,-1,20.8,0.039,0
59:24.218,-0.15,-0.22,1,-1,20.8,0.039,0
59:24.250,-0.15,-0.18,1,-1,20.8,0.039,0
59:24.281,-0.16,-0.16,1.03,-1,20.8,0.039,0
59:24.312,-0.18,-0.18,1.05,-1,20.8,0.039,0
59:24.343,-0.18,-0.16,1.01,-1,20.8,0.041,0
59:24.375,-0.18,-0.14,1.02,-1,20.8,0.041,0
59:24.406,-0.18,-0.12,1,-1,20.8,0.037,0
59:24.437,-0.19,-0.11,0.98,-1,20.8,0.037,0
59:24.468,-0.2,-0.1,0.96,-1,20.8,0.037,0
59:24.500,-0.2,-0.09,0.95,-1,20.8,0.037,0
59:24.531,-0.2,-0.08,0.98,-1,20.8,0.039,0
59:24.562,-0.2,-0.08,0.99,-1,20.8,0.039,0
59:24.593,-0.22,-0.06,0.98,-1,20.8,0.039,0
59:24.625,-0.24,-0.06,0.99,-1,20.5,0.041,0
59:24.656,-0.26,-0.05,0.99,-1,20.8,0.037,0
59:24.687,-0.26,-0.04,0.99,-1,20.8,0.039,0
