Time,Z-axis,Y-axis,X-axis,Celsius,EDA(uS)
03:34.4,0.16,0.3,0.94,-1,34.9,1.889,0
03:34.4,0.17,0.3,0.96,-1,34.9,1.889,0
03:34.4,0.16,0.3,0.96,-1,34.9,1.889,0
03:34.5,0.17,0.3,0.95,-1,34.9,1.889,0
03:34.5,0.17,0.3,0.97,-1,34.9,1.9,0
03:34.5,0.16,0.3,0.95,-1,34.9,1.9,0
03:34.6,0.16,0.31,0.95,-1,34.9,1.9,0
03:34.6,0.17,0.3,0.96,-1,34.9,1.9,0
03:34.6,0.16,0.3,0.97,-1,34.9,1.903,0
03:34.7,0.16,0.31,0.96,-1,34.9,1.903,0
03:34.7,0.16,0.31,0.96,-1,34.9,1.903,0
03:34.7,0.16,0.3,0.95,-1,34.9,1.914,0
03:34.7,0.17,0.3,0.95,-1,34.9,1.914,0
03:34.8,0.16,0.3,0.96,-1,34.9,1.918,0
03:34.8,0.16,0.31,0.95,-1,34.9,1.918,0
03:34.8,0.16,0.31,0.96,-1,34.9,1.918,0
03:34.9,0.16,0.3,0.96,-1,34.9,1.918,0
03:34.9,0.17,0.3,0.95,-1,34.9,1.918,0
03:34.9,0.16,0.3,0.97,-1,34.9,1.918,0
03:35.0,0.16,0.31,0.96,-1,34.9,1.929,0
03:35.0,0.15,0.3,0.96,-1,34.9,1.918,0
03:35.0,0.16,0.31,0.96,-1,34.9,1.918,0
03:35.1,0.16,0.3,0.95,-1,34.9,1.932,0
03:35.1,0.17,0.3,0.96,-1,34.9,1.932,0
03:35.1,0.17,0.3,0.95,-1,34.9,1.932,0
03:35.2,0.16,0.3,0.96,-1,34.9,1.932,0
03:35.2,0.16,0.31,0.95,-1,34.9,1.932,0
03:35.2,0.17,0.3,0.95,-1,34.9,1.932,0
03:35.3,0.17,0.29,0.96,-1,34.9,1.932,0
03:35.3,0.17,0.3,0.99,-1,34.9,1.932,0
03:35.3,0.15,0.34,1,-1,34.9,1.932,0
03:35.3,0.18,0.34,1.05,-1,34.9,1.947,0
03:35.4,0.19,0.31,1.15,-1,34.9,1.947,0
03:35.4,0.26,0.39,1.2,-1,34.9,1.977,0
03:35.4,0.38,0.77,0.78,-1,34.9,1.977,0
03:35.5,0.28,0.56,0.81,-1,34.9,1.992,0
03:35.5,0.12,0.65,1.11,-1,34.9,1.992,0
03:35.5,0,0.73,1.06,-1,34.9,1.992,0
03:35.6,0.01,0.69,0.98,-1,34.9,1.992,0
03:35.6,-0.03,0.51,0.91,-1,34.9,1.992,0
03:35.6,-0.12,0.41,0.75,-1,34.9,1.992,0
03:35.7,-0.21,0.36,0.67,-1,34.9,1.992,0
03:35.7,-0.22,0.41,0.71,-1,34.9,1.992,0
03:35.7,-0.22,0.29,0.6,-1,34.9,1.981,0
03:35.8,-0.26,0.16,0.56,-1,34.9,1.992,0
03:35.8,-0.29,0.09,0.5,-1,34.9,1.992,0
03:35.8,-0.3,0.01,0.5,-1,34.9,1.977,0
03:35.8,-0.28,-0.01,0.62,-1,34.9,1.977,0
03:35.9,-0.25,0.17,0.51,-1,34.9,1.973,0
