Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
19:38.843,-0.12,0.35,-0.92,-1,35.4,0.293,0
19:38.875,-0.09,0.35,-0.92,-1,35.6,0.29,0
19:38.906,-0.09,0.38,-0.93,-1,35.4,0.29,0
19:38.937,-0.1,0.34,-0.94,-1,35.6,0.288,0
19:38.968,-0.12,0.35,-0.9,-1,35.4,0.288,0
19:39.000,-0.13,0.35,-0.86,-1,35.6,0.288,0
19:39.031,-0.13,0.36,-0.85,-1,35.4,0.29,0
19:39.062,-0.14,0.33,-0.81,-1,35.6,0.288,0
19:39.093,-0.15,0.32,-0.81,-1,35.6,0.29,0
19:39.125,-0.17,0.29,-0.77,-1,35.4,0.288,0
19:39.156,-0.17,0.3,-0.72,-1,35.4,0.29,0
19:39.187,-0.18,0.31,-0.68,-1,35.6,0.288,0
19:39.218,-0.18,0.26,-0.69,-1,35.4,0.288,0
19:39.250,-0.17,0.23,-0.72,-1,35.4,0.288,0
19:39.281,-0.2,0.25,-0.69,-1,35.4,0.288,0
19:39.312,-0.13,0.29,-0.69,-1,35.6,0.288,0
19:39.343,0.03,0.32,-1.07,-1,35.4,0.283,0
19:39.375,0.08,1.22,-1.89,-1,35.4,0.283,0
19:39.406,-0.05,0.42,-0.86,-1,35.4,0.283,0
19:39.437,0.04,0.16,-0.64,-1,35.4,0.28,0
19:39.468,0.05,0.44,-0.91,-1,35.4,0.278,0
19:39.500,0.03,0.39,-0.98,-1,35.4,0.273,0
19:39.531,0,0.3,-0.97,-1,35.4,0.273,0
19:39.562,-0.04,0.3,-0.9,-1,35.4,0.273,0
19:39.593,-0.09,0.33,-0.87,-1,35.4,0.273,0
19:39.625,-0.1,0.28,-0.83,-1,35.4,0.273,0
19:39.656,-0.11,0.22,-0.68,-1,35.4,0.273,0
19:39.687,-0.13,0.27,-0.57,-1,35.4,0.273,0
19:39.718,-0.18,0.36,-0.54,-1,35.4,0.273,0
19:39.750,-0.24,0.23,-0.75,-1,35.4,0.273,0
19:39.781,-0.24,0.22,-0.68,-1,35.6,0.273,0
19:39.812,-0.2,0.21,-0.61,-1,35.4,0.273,0
19:39.843,-0.13,0.35,-0.67,-1,35.4,0.27,0
19:39.875,0.37,0.52,-2.5,-1,35.4,0.268,0
19:39.906,-0.29,0.35,-0.82,-1,35.4,0.268,0
19:39.937,0,0.17,-0.71,-1,35.4,0.266,0
19:39.968,0.07,0.19,-1,-1,35.4,0.263,0
19:40.000,0,0.36,-1,-1,35.4,0.263,0
19:40.031,-0.08,0.37,-0.85,-1,35.4,0.261,0
19:40.062,-0.1,0.34,-0.8,-1,35.4,0.259,0
19:40.093,-0.15,0.3,-0.74,-1,35.4,0.259,0
19:40.125,-0.19,0.29,-0.71,-1,35.4,0.261,0
19:40.156,-0.19,0.25,-0.65,-1,35.4,0.261,0
19:40.187,-0.18,0.22,-0.53,-1,35.4,0.261,0
19:40.218,-0.21,0.21,-0.5,-1,35.4,0.261,0
19:40.250,-0.19,0.21,-0.52,-1,35.4,0.263,0
