Time,Z-axis,Y-axis,X-axis,Celsius,EDA(uS)
03:19.9,0.11,0.37,0.98,-1,35.2,1.548,0
03:19.9,0.11,0.34,0.95,-1,35.2,1.548,0
03:20.0,0.12,0.34,0.94,-1,35.2,1.56,0
03:20.0,0.12,0.33,0.94,-1,35.2,1.56,0
03:20.0,0.13,0.34,0.97,-1,35.4,1.572,0
03:20.1,0.12,0.36,1,-1,35.2,1.581,0
03:20.1,0.1,0.38,0.97,-1,35.4,1.581,0
03:20.1,0.12,0.34,0.95,-1,35.2,1.585,0
03:20.2,0.15,0.38,0.96,-1,35.2,1.585,0
03:20.2,0.13,0.46,0.93,-1,35.4,1.585,0
03:20.2,0.16,0.39,0.92,-1,35.2,1.593,0
03:20.2,0.2,0.41,0.84,-1,35.4,1.593,0
03:20.3,0.22,0.43,0.83,-1,35.4,1.597,0
03:20.3,0.2,0.37,0.9,-1,35.4,1.597,0
03:20.3,0.18,0.38,0.93,-1,35.2,1.597,0
03:20.4,0.17,0.37,0.93,-1,35.2,1.606,0
03:20.4,0.14,0.39,0.94,-1,35.2,1.609,0
03:20.4,0.13,0.43,0.95,-1,35.2,1.609,0
03:20.5,0.11,0.43,0.97,-1,35.2,1.609,0
03:20.5,0.09,0.4,0.95,-1,35.2,1.618,0
03:20.5,0.08,0.4,0.93,-1,35.2,1.609,0
03:20.6,0.08,0.44,0.93,-1,35.2,1.613,0
03:20.6,0.06,0.45,0.94,-1,35.2,1.621,0
03:20.6,0.02,0.43,0.93,-1,35.4,1.621,0
03:20.7,-0.01,0.37,0.96,-1,35.2,1.621,0
03:20.7,-0.01,0.41,0.95,-1,35.2,1.621,0
03:20.7,-0.02,0.53,0.86,-1,35.2,1.631,0
03:20.7,-0.03,0.38,1,-1,35.2,1.631,0
03:20.8,-0.05,0.4,1,-1,35.2,1.634,0
03:20.8,-0.07,0.39,0.95,-1,35.2,1.634,0
03:20.8,-0.07,0.35,0.93,-1,35.2,1.634,0
03:20.9,-0.07,0.31,0.86,-1,35.2,1.634,0
03:20.9,-0.07,0.28,0.82,-1,35.2,1.647,0
03:20.9,-0.06,0.3,0.87,-1,35.2,1.643,0
03:21.0,-0.07,0.28,0.72,-1,35.2,1.643,0
03:21.0,-0.01,0.33,0.7,-1,35.2,1.647,0
03:21.0,0.07,0.44,0.69,-1,35.4,1.647,0
03:21.1,0.08,0.36,0.61,-1,35.4,1.643,0
03:21.1,0.08,0.3,0.65,-1,35.2,1.631,0
03:21.1,0.17,0.56,0.77,-1,35.2,1.621,0
03:21.2,0.16,0.61,1.14,-1,35.2,1.621,0
03:21.2,0.09,0.23,1,-1,35.2,1.621,0
03:21.2,1.16,1.03,2.31,-1,35.2,1.634,0
03:21.3,0.11,-0.33,1.16,-1,35.2,1.634,0
03:21.3,0.18,0.13,0.51,-1,35.2,1.643,0
03:21.3,0.07,0.14,0.89,-1,35.2,1.643,0
03:21.3,0.31,0.72,0.99,-1,35.2,1.634,0
03:21.4,0.06,0.38,0.6,-1,35.2,1.631,0
03:21.4,-0.3,-0.97,2.5,-1,35.2,1.621,0
03:21.4,0.25,0.92,1.29,-1,35.2,1.621,0
03:21.5,0.11,-0.15,0.6,-1,35.2,1.621,0
03:21.5,0.16,0.26,0.81,-1,35.2,1.631,0
03:21.5,0.16,0.32,1,-1,35.2,1.631,0
03:21.6,0.13,0.56,0.65,-1,35.2,1.631,0
03:21.6,0.16,0.54,1.01,-1,35.2,1.621,0
03:21.6,0,-0.15,-0.12,-1,35.2,1.606,0
03:21.7,0.59,3.84,1.45,-1,35.2,1.566,0
03:21.7,-0.16,-0.1,0.8,-1,35.2,1.548,0
03:21.7,0.13,-0.24,0.44,-1,35.2,1.56,0
03:21.8,0.31,0.09,0.59,-1,35.2,1.585,0
03:21.8,0.29,0.46,1.05,-1,35.2,1.597,0
03:21.8,0.11,0.53,1.05,-1,35.2,1.606,0
03:21.8,0.04,0.43,1,-1,35.2,1.593,0
03:21.9,0.07,0.4,0.89,-1,35.2,1.585,0
03:21.9,0.12,0.34,0.98,-1,35.2,1.585,0
03:21.9,0.16,0.29,1.01,-1,35.2,1.585,0
03:22.0,0.15,0.35,0.98,-1,35.2,1.585,0
03:22.0,0.14,0.36,0.93,-1,35.2,1.585,0
03:22.0,0.11,0.34,0.9,-1,35.2,1.585,0
03:22.1,0.1,0.37,0.91,-1,35.2,1.585,0
03:22.1,0.09,0.41,0.94,-1,35.2,1.581,0
03:22.1,0.08,0.41,0.94,-1,35.2,1.585,0
03:22.2,0.08,0.41,0.91,-1,35.2,1.572,0
03:22.2,0.08,0.4,0.94,-1,35.2,1.572,0
03:22.2,0.08,0.4,0.94,-1,35.2,1.572,0
03:22.3,0.07,0.38,0.92,-1,35.2,1.572,0
03:22.3,0.06,0.4,0.91,-1,35.2,1.572,0
03:22.3,0.07,0.44,0.91,-1,35.2,1.569,0
03:22.3,0.05,0.42,0.9,-1,35.2,1.572,0
03:22.4,0.04,0.4,0.91,-1,35.2,1.572,0
03:22.4,0.05,0.44,0.93,-1,35.2,1.572,0
03:22.4,0.05,0.42,0.93,-1,35.2,1.569,0
03:22.5,0.04,0.4,0.92,-1,35.2,1.569,0
03:22.5,0.05,0.41,0.89,-1,35.2,1.572,0
03:22.5,0.05,0.42,0.91,-1,35.2,1.585,0
03:22.6,0.02,0.37,0.89,-1,35.2,1.585,0
03:22.6,0.02,0.45,0.93,-1,35.2,1.585,0
03:22.6,0.03,0.41,0.89,-1,35.2,1.585,0
03:22.7,0.03,0.43,0.9,-1,35.2,1.593,0
03:22.7,0.03,0.41,0.91,-1,35.2,1.597,0
03:22.7,0.02,0.42,0.89,-1,35.2,1.606,0
03:22.8,0.01,0.44,0.95,-1,35.2,1.606,0
03:22.8,0.01,0.43,0.92,-1,35.2,1.606,0
03:22.8,0.02,0.41,0.91,-1,35.2,1.606,0
03:22.8,0.03,0.4,0.9,-1,35.2,1.606,0
03:22.9,0.01,0.43,0.93,-1,35.2,1.606,0
03:22.9,0,0.44,0.93,-1,35.2,1.606,0
03:22.9,0.01,0.43,0.91,-1,35.2,1.606,0
03:23.0,0.01,0.4,0.89,-1,35.2,1.606,0
03:23.0,0.02,0.42,0.91,-1,35.2,1.597,0
03:23.0,0.01,0.43,0.93,-1,35.2,1.606,0
03:23.1,0,0.42,0.91,-1,35.2,1.606,0
03:23.1,0.01,0.42,0.9,-1,35.2,1.606,0
03:23.1,0.02,0.43,0.91,-1,35.2,1.606,0
03:23.2,0,0.43,0.92,-1,35.2,1.606,0
