Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event,z^2,y^2,x^2,sum,Movement
58:53.2,-0.2,0.41,0.85,-1,34.7,0.337,0,0.0004,0.0036,0.0081,0.0121,0.1100
58:53.2,-0.21,0.33,0.88,-1,34.7,0.337,0,0.0001,0.0064,0.0009,0.0074,0.0860
58:53.2,-0.2,0.34,0.92,-1,34.7,0.342,0,0.0001,0.0001,0.0016,0.0018,0.0424
58:53.3,-0.2,0.37,0.9,-1,34.7,0.342,0,0.0000,0.0009,0.0004,0.0013,0.0361
58:53.3,-0.2,0.33,0.91,-1,34.5,0.342,0,0.0000,0.0016,0.0001,0.0017,0.0412
58:53.3,-0.18,0.32,0.91,-1,34.7,0.342,0,0.0004,0.0001,0.0000,0.0005,0.0224
58:53.3,-0.18,0.39,0.89,-1,34.7,0.342,0,0.0000,0.0049,0.0004,0.0053,0.0728
58:53.4,-0.16,0.35,0.87,-1,34.7,0.342,0,0.0004,0.0016,0.0004,0.0024,0.0490
58:53.4,-0.18,0.26,0.79,-1,34.7,0.342,0,0.0004,0.0081,0.0064,0.0149,0.1221
58:53.4,-0.07,0.38,0.81,-1,34.7,0.342,0,0.0121,0.0144,0.0004,0.0269,0.1640
58:53.5,0.15,0.27,2.68,-1,34.7,0.342,0,0.0484,0.0121,3.4969,3.5574,1.8861
58:53.5,-0.33,-0.52,0.34,-1,34.7,0.342,0,0.2304,0.6241,5.4756,6.3301,2.5160
58:53.5,0,0.43,1.05,-1,34.7,0.342,0,0.1089,0.9025,0.5041,1.5155,1.2311
58:53.6,0,0.5,0.94,-1,34.7,0.342,0,0.0000,0.0049,0.0121,0.0170,0.1304
58:53.6,-0.08,0.3,1,-1,34.7,0.345,0,0.0064,0.0400,0.0036,0.0500,0.2236
58:53.6,-0.14,0.31,1.07,-1,34.7,0.342,0,0.0036,0.0001,0.0049,0.0086,0.0927
58:53.7,-0.18,0.35,0.95,-1,34.7,0.345,0,0.0016,0.0016,0.0144,0.0176,0.1327
58:53.7,-0.11,0.32,0.91,-1,34.7,0.345,0,0.0049,0.0009,0.0016,0.0074,0.0860
58:53.7,-0.07,0.32,0.89,-1,34.5,0.345,0,0.0016,0.0000,0.0004,0.0020,0.0447
58:53.8,-0.08,0.31,0.9,-1,34.7,0.345,0,0.0001,0.0001,0.0001,0.0003,0.0173
58:53.8,-0.12,0.35,0.94,-1,34.7,0.348,0,0.0016,0.0016,0.0016,0.0048,0.0693
58:53.8,-0.12,0.37,0.93,-1,34.7,0.348,0,0.0000,0.0004,0.0001,0.0005,0.0224
58:53.8,-0.11,0.43,0.92,-1,34.7,0.351,0,0.0001,0.0036,0.0001,0.0038,0.0616
58:53.9,-0.1,0.35,0.87,-1,34.7,0.348,0,0.0001,0.0064,0.0025,0.0090,0.0949
58:53.9,-0.12,0.41,0.91,-1,34.7,0.351,0,0.0004,0.0036,0.0016,0.0056,0.0748
58:53.9,-0.14,0.43,0.92,-1,34.7,0.351,0,0.0004,0.0004,0.0001,0.0009,0.0300
58:54.0,-0.12,0.38,0.93,-1,34.5,0.353,0,0.0004,0.0025,0.0001,0.0030,0.0548
58:54.0,-0.11,0.41,0.87,-1,34.5,0.348,0,0.0001,0.0009,0.0036,0.0046,0.0678
58:54.0,-0.14,0.52,0.88,-1,34.7,0.353,0,0.0009,0.0121,0.0001,0.0131,0.1145
58:54.1,-0.14,0.6,0.91,-1,34.7,0.353,0,0.0000,0.0064,0.0009,0.0073,0.0854
58:54.1,-0.13,0.47,0.87,-1,34.7,0.351,0,0.0001,0.0169,0.0016,0.0186,0.1364
58:54.1,-0.15,0.5,0.77,-1,34.5,0.353,0,0.0004,0.0009,0.0100,0.0113,0.1063
58:54.2,-0.15,0.76,0.78,-1,34.7,0.351,0,0.0000,0.0676,0.0001,0.0677,0.2602
58:54.2,-0.16,0.71,0.7,-1,34.7,0.351,0,0.0001,0.0025,0.0064,0.0090,0.0949
58:54.2,-0.19,0.59,0.64,-1,34.5,0.351,0,0.0009,0.0144,0.0036,0.0189,0.1375
58:54.2,-0.19,0.74,0.58,-1,34.7,0.351,0,0.0000,0.0225,0.0036,0.0261,0.1616
58:54.3,-0.21,0.8,0.52,-1,34.5,0.351,0,0.0004,0.0036,0.0036,0.0076,0.0872
58:54.3,-0.23,0.72,0.49,-1,34.5,0.351,0,0.0004,0.0064,0.0009,0.0077,0.0877
58:54.3,-0.25,0.78,0.45,-1,34.7,0.351,0,0.0004,0.0036,0.0016,0.0056,0.0748
58:54.4,-0.24,0.85,0.42,-1,34.7,0.351,0,0.0001,0.0049,0.0009,0.0059,0.0768
58:54.4,-0.26,0.81,0.36,-1,34.7,0.351,0,0.0004,0.0016,0.0036,0.0056,0.0748
58:54.4,-0.27,0.81,0.31,-1,34.7,0.348,0,0.0001,0.0000,0.0025,0.0026,0.0510
58:54.5,-0.29,0.88,0.3,-1,34.7,0.348,0,0.0004,0.0049,0.0001,0.0054,0.0735
58:54.5,-0.26,0.88,0.29,-1,34.7,0.348,0,0.0009,0,0.0001,0.001,0.0316
58:54.5,-0.33,0.93,0.17,-1,34.7,0.348,0,0.0049,0.0025,0.0144,0.0218,0.1476
58:54.6,-0.35,0.99,0.12,-1,34.7,0.348,0,0.0004,0.0036,0.0025,0.0065,0.0806
58:54.6,-0.32,0.87,0.17,-1,34.7,0.345,0,0.0009,0.0144,0.0025,0.0178,0.1334
58:54.6,-0.34,0.91,-0.04,-1,34.7,0.345,0,0.0004,0.0016,0.0441,0.0461,0.2147
58:54.7,-0.39,0.85,-0.17,-1,34.5,0.345,0,0.0025,0.0036,0.0169,0.023,0.1517
58:54.7,-0.37,0.71,-0.14,-1,34.5,0.345,0,0.0004,0.0196,0.0009,0.0209,0.1446
58:54.7,-0.37,0.69,-0.26,-1,34.7,0.345,0,0,0.0004,0.0144,0.0148,0.1217
58:54.8,-0.41,0.63,-0.42,-1,34.5,0.345,0,0.0016,0.0036,0.0256,0.0308,0.1755
58:54.8,-0.42,0.6,-0.44,-1,34.5,0.345,0,0.0001,0.0009,0.0004,0.0014,0.0374
58:54.8,-0.41,0.66,-0.46,-1,34.7,0.345,0,0.0001,0.0036,0.0004,0.0041,0.064
58:54.8,-0.43,0.63,-0.52,-1,34.7,0.342,0,0.0004,0.0009,0.0036,0.0049,0.07
58:54.9,-0.44,0.53,-0.52,-1,34.7,0.342,0,0.0001,0.01,0,0.0101,0.1005
58:54.9,-0.41,0.63,-0.5,-1,34.5,0.342,0,0.0009,0.01,0.0004,0.0113,0.1063
58:54.9,-0.43,0.65,-0.55,-1,34.5,0.342,0,0.0004,0.0004,0.0025,0.0033,0.0574
58:55.0,-0.43,0.53,-0.56,-1,34.7,0.342,0,0,0.0144,0.0001,0.0145,0.1204
58:55.0,-0.41,0.63,-0.55,-1,34.7,0.342,0,0.0004,0.01,0.0001,0.0105,0.1025
58:55.0,-0.43,0.63,-0.54,-1,34.5,0.342,0,0.0004,0,0.0001,0.0005,0.0224
58:55.1,-0.44,0.59,-0.53,-1,34.5,0.342,0,0.0001,0.0016,0.0001,0.0018,0.0424

