Time,Z-axis,Y-axis,X-axis,Celsius,EDA(uS)
04:38.9,0.08,0.36,0.93,-1,34.1,2.25,0
04:38.9,0.07,0.36,0.91,-1,34.1,2.25,0
04:39.0,0.08,0.4,0.97,-1,34.1,2.263,0
04:39.0,0.09,0.37,0.98,-1,34.1,2.267,0
04:39.0,0.08,0.33,0.9,-1,34.1,2.267,0
04:39.1,0.1,0.37,0.91,-1,34.1,2.267,0
04:39.1,0.1,0.4,0.95,-1,34.1,2.28,0
04:39.1,0.07,0.36,0.92,-1,34.1,2.284,0
04:39.2,0.07,0.37,0.92,-1,34.1,2.284,0
04:39.2,0.1,0.4,0.97,-1,34.1,2.297,0
04:39.2,0.1,0.38,0.94,-1,34.1,2.302,0
04:39.3,0.09,0.36,0.91,-1,34.1,2.306,0
04:39.3,0.06,0.37,0.91,-1,33.9,2.319,0
04:39.3,0.05,0.38,0.93,-1,34.1,2.319,0
04:39.3,0.08,0.4,0.97,-1,34.1,2.337,0
04:39.4,0.06,0.41,0.94,-1,34.1,2.355,0
04:39.4,0.04,0.39,0.99,-1,33.9,2.355,0
04:39.4,0.05,0.35,0.98,-1,34.1,2.373,0
04:39.5,0.12,0.36,0.92,-1,34.1,2.373,0
04:39.5,0.12,0.39,0.9,-1,34.1,2.391,0
04:39.5,0.1,0.42,0.87,-1,34.1,2.41,0
04:39.6,0.09,0.39,0.83,-1,33.9,2.41,0
04:39.6,0.08,0.41,0.87,-1,34.1,2.428,0
04:39.6,0.07,0.39,0.9,-1,34.1,2.432,0
04:39.7,0.07,0.39,0.91,-1,34.1,2.447,0
04:39.7,0.07,0.42,0.93,-1,34.1,2.447,0
04:39.7,0.08,0.41,0.9,-1,33.9,2.461,0
04:39.8,0.08,0.41,0.92,-1,33.9,2.466,0
04:39.8,0.07,0.41,1,-1,33.9,2.485,0
04:39.8,0.06,0.33,0.99,-1,34.1,2.485,0
04:39.8,0.08,0.3,0.97,-1,33.9,2.504,0
04:39.9,0.07,0.35,0.96,-1,34.1,2.504,0
04:39.9,0.07,0.35,0.95,-1,33.9,2.523,0
04:39.9,0.09,0.34,0.92,-1,34.1,2.543,0
04:40.0,0.13,0.36,0.93,-1,33.9,2.543,0
04:40.0,0.13,0.38,1.08,-1,34.1,2.562,0
04:40.0,0.1,0.33,1.25,-1,34.1,2.578,0
04:40.1,0.03,0.24,1.68,-1,33.9,2.598,0
04:40.1,0,0.17,2.08,-1,34.1,2.602,0
04:40.1,0.24,0.12,0.7,-1,34.1,2.622,0
04:40.2,0,0.8,-0.18,-1,34.1,2.622,0
04:40.2,-0.07,0.44,-0.02,-1,34.1,2.622,0
04:40.2,-0.37,0.48,0.37,-1,34.1,2.622,0
04:40.3,-0.1,0.2,0.76,-1,34.1,2.627,0
04:40.3,0.15,-0.05,0.83,-1,34.1,2.627,0
04:40.3,0.12,0.39,0.3,-1,34.1,2.622,0
04:40.3,0.27,0.64,0.64,-1,33.9,2.627,0
04:40.4,0.2,0.46,0.67,-1,34.1,2.643,0
04:40.4,0.41,0.6,-1.58,-1,34.1,2.643,0
04:40.4,0.65,2.61,2.67,-1,34.1,2.659,0
04:40.5,0.21,-0.12,1.16,-1,33.9,2.643,0
04:40.5,0.17,-0.07,0.7,-1,34.1,2.659,0
04:40.5,0.16,0.13,0.84,-1,34.1,2.659,0
04:40.6,0.2,0.34,1,-1,34.1,2.659,0
04:40.6,0.18,0.27,1.05,-1,34.1,2.659,0
04:40.6,0.15,0.29,0.84,-1,33.9,2.663,0
04:40.7,0.14,0.41,0.75,-1,34.1,2.659,0
04:40.7,0.14,0.23,0.64,-1,33.9,2.663,0
04:40.7,0.05,-0.03,0.41,-1,33.9,2.663,0
