Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
33:08.0,-0.17,0.21,-0.71,-1,33.1,0.075,0
33:08.0,-0.16,0.22,-0.73,-1,33.1,0.075,0
33:08.1,-0.15,0.19,-0.7,-1,33.1,0.075,0
33:08.1,-0.17,0.21,-0.74,-1,33.1,0.075,0
33:08.1,-0.16,0.21,-0.73,-1,33.1,0.077,0
33:08.2,-0.14,0.19,-0.72,-1,33.1,0.077,0
33:08.2,-0.15,0.22,-0.75,-1,33.1,0.075,0
33:08.2,-0.15,0.21,-0.72,-1,33.1,0.075,0
33:08.3,-0.16,0.19,-0.71,-1,33.1,0.075,0
33:08.3,-0.15,0.21,-0.72,-1,33.1,0.075,0
33:08.3,-0.14,0.2,-0.7,-1,33.1,0.075,0
33:08.3,-0.14,0.2,-0.71,-1,33.1,0.075,0
33:08.4,-0.15,0.23,-0.73,-1,33.1,0.075,0
33:08.4,-0.15,0.21,-0.72,-1,33.1,0.075,0
33:08.4,-0.15,0.22,-0.72,-1,33.1,0.075,0
33:08.5,-0.15,0.23,-0.73,-1,33.1,0.075,0
33:08.5,-0.14,0.22,-0.71,-1,33.1,0.075,0
33:08.5,-0.15,0.22,-0.72,-1,33.1,0.075,0
33:08.6,-0.14,0.22,-0.73,-1,33.1,0.075,0
33:08.6,-0.14,0.23,-0.71,-1,33.1,0.075,0
33:08.6,-0.14,0.22,-0.7,-1,33.1,0.075,0
33:08.7,-0.15,0.22,-0.69,-1,33.1,0.075,0
33:08.7,-0.15,0.22,-0.71,-1,33.1,0.075,0
33:08.7,-0.14,0.2,-0.72,-1,33.1,0.075,0
33:08.8,-0.14,0.21,-0.73,-1,33.1,0.075,0
33:08.8,-0.15,0.22,-0.73,-1,33.1,0.075,0
33:08.8,-0.15,0.21,-0.72,-1,33.1,0.075,0
33:08.8,-0.15,0.22,-0.73,-1,33.1,0.075,0
33:08.9,-0.14,0.23,-0.72,-1,33.1,0.075,0
33:08.9,-0.14,0.21,-0.71,-1,33.1,0.075,0
33:08.9,-0.14,0.22,-0.72,-1,33.1,0.075,0
33:09.0,-0.14,0.23,-0.71,-1,33.1,0.075,0
33:09.0,-0.14,0.22,-0.73,-1,33.1,0.075,0
33:09.0,-0.14,0.22,-0.72,-1,33.1,0.075,0
33:09.1,-0.15,0.22,-0.71,-1,33.1,0.075,0
33:09.1,-0.15,0.22,-0.72,-1,33.1,0.075,0
33:09.1,-0.14,0.21,-0.73,-1,33.1,0.075,0
33:09.2,-0.14,0.21,-0.72,-1,33.1,0.075,0
33:09.2,-0.14,0.22,-0.71,-1,33.1,0.075,0
33:09.2,-0.15,0.21,-0.72,-1,33.1,0.075,0
33:09.3,-0.15,0.21,-0.71,-1,33.1,0.075,0
33:09.3,-0.16,0.22,-0.74,-1,33.1,0.075,0
33:09.3,-0.18,0.23,-0.74,-1,33.1,0.075,0
33:09.3,-0.21,0.24,-0.75,-1,33.1,0.075,0
33:09.4,-0.24,0.25,-0.8,-1,33.1,0.075,0
33:09.4,-0.23,0.27,-0.76,-1,33.1,0.075,0
33:09.4,-0.21,0.23,-0.79,-1,33.1,0.075,0
33:09.5,-0.2,0.23,-0.77,-1,33.1,0.075,0
33:09.5,-0.23,0.16,-0.71,-1,33.1,0.075,0
33:09.5,-0.21,0.2,-0.61,-1,33.1,0.075,0
33:09.6,-0.22,0.15,-0.57,-1,33.1,0.075,0
33:09.6,-0.19,0.12,-0.51,-1,33.1,0.075,0
33:09.6,-0.2,0.09,-0.3,-1,33.1,0.075,0
33:09.7,-0.24,0.22,-0.29,-1,33.1,0.075,0
33:09.7,-0.13,0.13,-0.44,-1,33.1,0.075,0
33:09.7,-0.03,0.29,-1,-1,33.1,0.075,0
33:09.8,0.03,0.25,-0.93,-1,33.1,0.075,0
33:09.8,0.89,0.13,-1.64,-1,33.1,0.075,0
33:09.8,-0.27,0.17,-0.9,-1,33.1,0.075,0
33:09.8,-0.04,0.49,-0.76,-1,33.1,0.077,0
33:09.9,0.01,0.17,-0.49,-1,33.1,0.075,0
33:09.9,-0.12,0.11,-0.37,-1,33.1,0.077,0
33:09.9,-0.32,0.22,-0.51,-1,33.1,0.075,0
33:10.0,-0.27,0.39,-0.62,-1,33.1,0.075,0
33:10.0,0.07,0.33,-0.75,-1,33.1,0.075,0
