Time,Z-axis,Y-axis,X-axis,Celsius,EDA(uS)
04:24.5,0.01,0.93,0.02,-1,34.1,1.973,0
04:24.5,0,0.93,0.01,-1,34.1,1.973,0
04:24.5,0,0.93,0,-1,34.1,1.973,0
04:24.6,0.01,0.95,0.01,-1,34.1,1.962,0
04:24.6,0,0.94,0.01,-1,34.1,1.973,0
04:24.6,-0.03,0.93,0,-1,34.1,1.973,0
04:24.7,-0.01,0.95,0,-1,34.1,1.973,0
04:24.7,0.03,0.97,0.06,-1,34.1,1.973,0
04:24.7,0.06,0.88,0.04,-1,34.1,1.973,0
04:24.8,0.12,0.94,0.08,-1,34.1,1.973,0
04:24.8,0.12,0.93,0.08,-1,34.3,1.973,0
04:24.8,0.07,0.92,0.06,-1,34.1,1.977,0
04:24.8,0.05,0.93,0.05,-1,34.1,1.977,0
04:24.9,0.04,0.92,0.07,-1,34.1,1.977,0
04:24.9,0.04,0.94,0.09,-1,34.1,1.977,0
04:24.9,0.05,0.92,0.09,-1,34.1,1.977,0
04:25.0,0.08,0.91,0.08,-1,34.1,1.977,0
04:25.0,0.08,0.94,0.07,-1,34.1,1.988,0
04:25.0,0.06,0.95,0.1,-1,34.1,1.988,0
04:25.1,0.04,0.93,0.09,-1,34.1,1.977,0
04:25.1,0.04,0.93,0.09,-1,34.1,1.977,0
04:25.1,0.04,0.95,0.11,-1,34.1,1.977,0
04:25.2,0.03,0.95,0.09,-1,34.1,1.973,0
04:25.2,0.06,0.92,0.05,-1,34.1,1.973,0
04:25.2,0.07,0.96,0.01,-1,34.1,1.962,0
04:25.3,0.06,0.96,0.13,-1,34.1,1.958,0
04:25.3,0.03,1.07,0.12,-1,34.1,1.947,0
04:25.3,0.1,1.14,0.24,-1,34.1,1.943,0
04:25.3,0.01,1.22,-0.35,-1,34.1,1.966,0
04:25.4,0.17,1.76,0.28,-1,34.1,1.992,0
04:25.4,0,2.28,-0.25,-1,34.1,2.007,0
04:25.4,-0.03,1.37,-0.03,-1,34.1,2.025,0
04:25.5,-0.11,0.6,0.28,-1,34.1,2.037,0
04:25.5,-0.21,0.37,0.25,-1,34.1,2.05,0
04:25.5,-0.29,0.25,0.11,-1,34.1,2.053,0
04:25.6,-0.38,0.03,0.14,-1,34.1,2.069,0
04:25.6,-0.39,-0.13,0.2,-1,34.1,2.081,0
04:25.6,-0.35,-0.05,0.12,-1,34.1,2.081,0
04:25.7,-0.3,-0.19,0.06,-1,34.1,2.081,0
04:25.7,-0.17,-0.31,-0.01,-1,34.1,2.081,0
04:25.7,-0.04,-0.41,0.04,-1,34.1,2.05,0
04:25.8,0.16,-0.63,0.02,-1,34.1,2.029,0
04:25.8,0.93,0.66,-0.21,-1,34.1,1.969,0
04:25.8,1.3,1.03,-0.05,-1,34.1,1.9,0
04:25.8,0.56,2.73,-1.82,-1,34.1,1.815,0
04:25.9,0.21,0.39,-0.3,-1,34.1,1.787,0
04:25.9,-0.04,1.04,0.37,-1,34.1,1.76,0
04:25.9,0.22,2.5,-0.18,-1,34.1,1.737,0
04:26.0,0.23,1.67,-0.03,-1,34.1,1.73,0
04:26.0,0.13,0.69,0.02,-1,34.3,1.72,0
04:26.0,-0.12,-0.29,0.33,-1,34.1,1.724,0
04:26.1,-0.16,-0.83,0.48,-1,34.1,1.741,0
04:26.1,0.07,-1.55,0.54,-1,34.1,1.76,0
04:26.1,0.53,-1.16,0.19,-1,34.1,1.764,0
04:26.2,-0.07,3.04,-0.68,-1,34.1,1.73,0
04:26.2,0.05,-4.17,4.08,-1,34.3,1.681,0
04:26.2,0.52,0.91,-0.17,-1,34.3,1.672,0
04:26.3,0.07,1.64,0.13,-1,34.1,1.659,0
04:26.3,0.16,2.02,0,-1,34.1,1.668,0
04:26.3,0.12,1.45,-0.09,-1,34.1,1.659,0
04:26.3,0.08,0.82,0,-1,34.3,1.672,0
04:26.4,-0.02,0.48,0.12,-1,34.1,1.685,0
04:26.4,-0.05,-0.2,0.35,-1,34.1,1.711,0
04:26.4,0,-1.93,0.64,-1,34.1,1.741,0
04:26.5,0.6,-1.94,0.55,-1,34.1,1.737,0
04:26.5,-0.01,4.21,1.29,-1,34.1,1.677,0
04:26.5,-0.47,-4.53,1.72,-1,34.1,1.647,0
04:26.6,0.34,3.76,-1.03,-1,34.1,1.656,0
04:26.6,-0.04,1.25,0.07,-1,34.1,1.643,0
04:26.6,0.05,1.85,-0.18,-1,34.1,1.634,0
04:26.7,0.02,1.38,-0.07,-1,34.1,1.647,0
04:26.7,0,0.92,-0.01,-1,34.1,1.663,0
04:26.7,-0.07,0.62,0.05,-1,34.1,1.688,0
04:26.7,-0.13,0.45,0.08,-1,34.1,1.724,0
04:26.8,-0.12,0.29,0.15,-1,34.1,1.75,0
04:26.8,-0.09,0.21,0.1,-1,34.1,1.781,0
04:26.8,0,-0.05,0.13,-1,34.1,1.805,0
04:26.9,0.12,-1.33,0.39,-1,34.1,1.818,0
04:26.9,0.91,-2.12,0.58,-1,34.1,1.815,0
04:26.9,-1.18,0.42,-0.82,-1,34.3,1.713,0
04:27.0,-0.79,3.29,-2.76,-1,34.1,1.681,0
04:27.0,0.13,0.03,0.12,-1,34.1,1.631,0
04:27.0,0.14,0.36,0.4,-1,34.1,1.602,0
04:27.1,0.08,0.73,0.23,-1,34.1,1.593,0
04:27.1,-0.02,0.97,0.13,-1,34.1,1.606,0
04:27.1,0.04,0.92,0.1,-1,34.1,1.634,0
