Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
34:28.2,-0.21,0.35,-0.65,-1,32.2,0.075,0
34:28.2,-0.21,0.35,-0.66,-1,32.2,0.075,0
34:28.3,-0.21,0.35,-0.66,-1,32.2,0.075,0
34:28.3,-0.2,0.36,-0.66,-1,32,0.077,0
34:28.3,-0.21,0.35,-0.66,-1,32,0.075,0
34:28.4,-0.21,0.36,-0.66,-1,32,0.073,0
34:28.4,-0.21,0.35,-0.66,-1,31.8,0.075,0
34:28.4,-0.21,0.36,-0.66,-1,31.8,0.075,0
34:28.5,-0.2,0.36,-0.66,-1,32,0.075,0
34:28.5,-0.21,0.35,-0.66,-1,32,0.075,0
34:28.5,-0.21,0.36,-0.67,-1,31.8,0.075,0
34:28.6,-0.2,0.35,-0.66,-1,32,0.075,0
34:28.6,-0.2,0.36,-0.66,-1,32,0.075,0
34:28.6,-0.21,0.35,-0.66,-1,32,0.075,0
34:28.7,-0.21,0.35,-0.65,-1,32,0.075,0
34:28.7,-0.21,0.36,-0.65,-1,32,0.075,0
34:28.7,-0.2,0.36,-0.67,-1,31.8,0.075,0
34:28.7,-0.2,0.36,-0.66,-1,32,0.073,0
34:28.8,-0.2,0.35,-0.66,-1,32,0.075,0
34:28.8,-0.21,0.36,-0.67,-1,32,0.075,0
34:28.8,-0.2,0.36,-0.66,-1,32,0.075,0
34:28.9,-0.21,0.36,-0.65,-1,32,0.075,0
34:28.9,-0.21,0.36,-0.66,-1,31.8,0.075,0
34:28.9,-0.21,0.36,-0.65,-1,32,0.075,0
34:29.0,-0.2,0.35,-0.65,-1,31.8,0.075,0
34:29.0,-0.2,0.34,-0.66,-1,31.8,0.075,0
34:29.0,-0.2,0.36,-0.66,-1,32,0.075,0
34:29.1,-0.2,0.35,-0.66,-1,32,0.075,0
34:29.1,-0.21,0.36,-0.66,-1,32,0.073,0
34:29.1,-0.2,0.36,-0.66,-1,32,0.075,0
34:29.2,-0.2,0.35,-0.65,-1,32,0.075,0
34:29.2,-0.2,0.36,-0.68,-1,32,0.075,0
34:29.2,-0.21,0.35,-0.66,-1,32,0.073,0
34:29.3,-0.21,0.35,-0.65,-1,32,0.075,0
34:29.3,-0.21,0.36,-0.67,-1,32,0.075,0
34:29.3,-0.21,0.35,-0.65,-1,32,0.073,0
34:29.3,-0.21,0.35,-0.65,-1,32,0.073,0
34:29.4,-0.2,0.35,-0.65,-1,32,0.075,0
34:29.4,-0.21,0.34,-0.65,-1,32,0.075,0
34:29.4,-0.2,0.35,-0.65,-1,32,0.075,0
34:29.5,-0.21,0.34,-0.66,-1,32,0.075,0
34:29.5,-0.2,0.35,-0.67,-1,32,0.075,0
34:29.5,-0.2,0.35,-0.67,-1,32,0.075,0
34:29.6,-0.21,0.35,-0.67,-1,32,0.075,0
34:29.6,-0.21,0.35,-0.67,-1,32,0.073,0
34:29.6,-0.21,0.36,-0.67,-1,32,0.075,0
34:29.7,-0.21,0.35,-0.66,-1,32,0.073,0
34:29.7,-0.21,0.35,-0.67,-1,32,0.075,0
34:29.7,-0.21,0.34,-0.67,-1,31.8,0.075,0
34:29.7,-0.24,0.35,-0.68,-1,32,0.073,0
34:29.8,-0.3,0.37,-0.69,-1,32,0.075,0
34:29.8,-0.32,0.4,-0.71,-1,32,0.075,0
34:29.8,-0.32,0.4,-0.71,-1,31.8,0.075,0
34:29.9,-0.32,0.38,-0.71,-1,32,0.075,0
34:29.9,-0.31,0.37,-0.68,-1,32,0.075,0
34:29.9,-0.31,0.38,-0.61,-1,32,0.075,0
34:30.0,-0.31,0.37,-0.57,-1,32,0.075,0
34:30.0,-0.32,0.23,-0.47,-1,32,0.075,0
34:30.0,-0.34,0.18,-0.13,-1,32,0.073,0
34:30.1,-0.28,0.22,-0.13,-1,32,0.075,0
34:30.1,-0.13,0.47,-0.87,-1,32,0.075,0
34:30.1,-0.07,0.43,-0.78,-1,32,0.075,0
34:30.2,0.14,0.12,-0.65,-1,32,0.075,0
34:30.2,-0.07,0.7,-1.99,-1,32,0.075,0
34:30.2,-0.06,0.49,-0.87,-1,31.8,0.075,0
34:30.3,0,0.24,-0.13,-1,32,0.075,0
34:30.3,-0.34,0.07,-0.36,-1,31.8,0.075,0
34:30.3,-0.5,0.13,-0.11,-1,32,0.075,0
34:30.3,-0.18,0.66,-0.81,-1,31.8,0.075,0
34:30.4,0.19,0.27,-1.34,-1,31.8,0.073,0
34:30.4,-0.04,0.22,-0.81,-1,31.8,0.075,0
34:30.4,-0.23,0.39,-0.66,-1,32,0.075,0
34:30.5,-0.54,0.19,-0.23,-1,31.8,0.075,0
34:30.5,-0.46,0.35,-0.14,-1,31.8,0.075,0
34:30.5,-0.3,0.64,-0.59,-1,32,0.075,0
34:30.6,-0.13,0.49,-2,-1,32,0.075,0
34:30.6,0.23,-0.04,-0.78,-1,31.8,0.075,0
34:30.6,0.14,0.47,-0.52,-1,32,0.075,0
34:30.7,-0.05,0.52,-0.68,-1,32,0.075,0
34:30.7,-0.11,0.25,-0.53,-1,31.8,0.075,0
34:30.7,-0.13,0.2,-0.42,-1,32,0.075,0
34:30.8,-0.13,0.29,-0.43,-1,32,0.075,0
34:30.8,-0.2,0.33,-0.36,-1,31.8,0.075,0
34:30.8,-0.29,0.21,-0.37,-1,31.8,0.075,0
34:30.8,-0.32,0.25,-0.41,-1,31.8,0.075,0
34:30.9,-0.37,0.34,-0.44,-1,32,0.075,0
34:30.9,-0.37,0.45,-0.62,-1,32,0.075,0
34:30.9,-0.33,0.57,-0.83,-1,32,0.075,0
34:31.0,-0.34,0.59,-0.75,-1,32,0.075,0
34:31.0,-0.3,0.49,-0.7,-1,31.8,0.075,0
34:31.0,-0.21,0.48,-0.79,-1,32,0.075,0
34:31.1,-0.15,0.41,-0.81,-1,32,0.075,0
34:31.1,-0.14,0.38,-0.79,-1,32,0.075,0
34:31.1,-0.16,0.35,-0.75,-1,32,0.075,0
34:31.2,-0.17,0.35,-0.72,-1,31.8,0.075,0
34:31.2,-0.15,0.33,-0.67,-1,32,0.075,0
34:31.2,-0.13,0.32,-0.65,-1,31.8,0.075,0
34:31.3,-0.11,0.29,-0.64,-1,32,0.075,0
34:31.3,-0.09,0.28,-0.63,-1,32,0.073,0
34:31.3,-0.1,0.34,-0.61,-1,32,0.075,0
34:31.3,-0.11,0.31,-0.63,-1,32,0.073,0
34:31.4,-0.11,0.34,-0.66,-1,31.8,0.075,0
34:31.4,-0.11,0.34,-0.66,-1,31.8,0.075,0
34:31.4,-0.13,0.35,-0.66,-1,32,0.073,0
34:31.5,-0.16,0.38,-0.69,-1,32,0.075,0
34:31.5,-0.15,0.39,-0.7,-1,31.8,0.075,0
34:31.5,-0.16,0.35,-0.66,-1,32,0.075,0
34:31.6,-0.18,0.37,-0.68,-1,32,0.075,0
34:31.6,-0.19,0.37,-0.69,-1,31.8,0.075,0
34:31.6,-0.18,0.34,-0.66,-1,31.8,0.075,0
34:31.7,-0.19,0.33,-0.66,-1,32,0.075,0
34:31.7,-0.19,0.33,-0.7,-1,31.8,0.075,0
34:31.7,-0.17,0.3,-0.69,-1,31.8,0.075,0
34:31.8,-0.16,0.3,-0.69,-1,32,0.075,0
34:31.8,-0.14,0.31,-0.7,-1,31.8,0.075,0
34:31.8,-0.13,0.31,-0.7,-1,31.8,0.075,0
34:31.8,-0.13,0.32,-0.69,-1,32,0.075,0
34:31.9,-0.12,0.32,-0.66,-1,31.8,0.075,0
34:31.9,-0.12,0.37,-0.67,-1,32,0.075,0
34:31.9,-0.12,0.36,-0.66,-1,32,0.073,0
34:32.0,-0.12,0.38,-0.65,-1,32,0.075,0
34:32.0,-0.13,0.38,-0.64,-1,32,0.075,0
34:32.0,-0.13,0.4,-0.66,-1,31.8,0.075,0
34:32.1,-0.12,0.37,-0.65,-1,31.8,0.075,0
34:32.1,-0.13,0.38,-0.65,-1,31.8,0.073,0
34:32.1,-0.13,0.37,-0.67,-1,32,0.075,0
