Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
45:56.0,0.1,0.68,0.5,-1,32.6,0.997,0
45:56.0,0.26,0.25,0.44,-1,32.6,1.002,0
45:56.1,0.37,-0.05,0.35,-1,32.6,1.002,0
45:56.1,0.23,0.11,0.21,-1,32.6,1.01,0
45:56.1,0.14,-0.11,0.65,-1,32.6,1.01,0
45:56.2,0.88,1,4.64,-1,32.6,1.01,0
45:56.2,0.06,0.29,1.18,-1,32.6,1.02,0
45:56.2,0.12,0.16,0.48,-1,32.6,1.02,0
45:56.3,0.04,0.63,1.07,-1,32.6,1.022,0
45:56.3,0.02,0.44,0.91,-1,32.6,1.022,0
45:56.3,-0.04,0.23,0.54,-1,32.6,1.031,0
45:56.3,-0.05,0.13,0.39,-1,32.6,1.031,0
45:56.4,-0.05,-0.02,0.4,-1,32.6,1.031,0
45:56.4,0.03,0.08,0.55,-1,32.6,1.031,0
45:56.4,0.09,0.07,0.59,-1,32.6,1.037,0
45:56.5,0.14,0.17,0.7,-1,32.6,1.031,0
45:56.5,0.1,-0.58,3.62,-1,32.6,1.037,0
45:56.5,0.22,0.7,2.3,-1,32.6,1.04,0
45:56.6,0.05,0.1,0.82,-1,32.6,1.046,0
45:56.6,0.03,0.2,0.68,-1,32.4,1.04,0
45:56.6,0.04,0.36,1.14,-1,32.4,1.049,0
45:56.7,0.06,0.44,1.04,-1,32.4,1.049,0
45:56.7,0.01,0.28,0.92,-1,32.4,1.049,0
45:56.7,0.01,0.28,0.81,-1,32.4,1.055,0
45:56.8,0.04,0.18,0.7,-1,32.4,1.055,0
45:56.8,0.03,0.04,0.47,-1,32.4,1.055,0
45:56.8,0.1,0.14,0.52,-1,32.4,1.055,0
45:56.8,0.12,0.06,0.42,-1,32.4,1.058,0
45:56.9,0.82,0.48,2.73,-1,32.4,1.064,0
45:56.9,-0.1,-0.01,2.18,-1,32.4,1.064,0
45:56.9,0.03,0.19,0.55,-1,32.4,1.067,0
45:57.0,0.06,0.18,0.71,-1,32.4,1.067,0
45:57.0,0.08,0.43,1,-1,32.4,1.073,0
45:57.0,0.05,0.54,1.11,-1,32.4,1.073,0
45:57.1,0,0.38,0.94,-1,32.4,1.073,0
45:57.1,0,0.36,0.83,-1,32.4,1.079,0
45:57.1,0,0.29,0.76,-1,32.4,1.082,0
45:57.2,-0.01,0.19,0.64,-1,32.4,1.082,0
45:57.2,0.01,0.15,0.55,-1,32.4,1.082,0
45:57.2,0.11,0.24,0.55,-1,32.4,1.082,0
45:57.3,0.08,0.06,0.48,-1,32.4,1.085,0
45:57.3,-0.06,-0.75,1.07,-1,32.4,1.091,0
45:57.3,0.48,0.75,2.88,-1,32.4,1.094,0
45:57.3,0,0.3,0.76,-1,32.4,1.1,0
45:57.4,0,0.02,0.52,-1,32.4,1.1,0
45:57.4,0.09,0.4,0.88,-1,32.4,1.1,0
45:57.4,0.15,0.53,1,-1,32.4,1.1,0
45:57.5,0.09,0.39,1.02,-1,32.4,1.1,0
45:57.5,0.11,0.43,0.91,-1,32.4,1.1,0
45:57.5,0.1,0.42,0.96,-1,32.4,1.1,0
45:57.6,0.07,0.44,1.07,-1,32.4,1.1,0
45:57.6,0.01,0.39,1,-1,32.4,1.1,0
45:57.6,0,0.32,0.98,-1,32.4,1.1,0
45:57.7,0,0.4,0.92,-1,32.4,1.1,0
45:57.7,0,0.23,0.67,-1,32.4,1.1,0
45:57.7,0.05,0.13,0.31,-1,32.4,1.109,0
45:57.8,0.11,0.07,0.36,-1,32.4,1.119,0
45:57.8,0.17,-0.15,-0.23,-1,32.4,1.119,0
45:57.8,1.04,1.1,4.12,-1,32.4,1.119,0
45:57.8,0.03,0.09,0.42,-1,32.4,1.122,0
45:57.9,-0.02,-0.07,0.49,-1,32.4,1.128,0
45:57.9,0.18,0.45,0.89,-1,32.4,1.128,0
45:57.9,0.17,0.61,0.93,-1,32.4,1.128,0
