Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
20:48.093,-0.12,0.46,-0.84,-1,34.3,0.295,0
20:48.125,-0.13,0.41,-0.81,-1,34.3,0.295,0
20:48.156,-0.13,0.44,-0.8,-1,34.5,0.295,0
20:48.187,-0.12,0.41,-0.79,-1,34.3,0.295,0
20:48.218,-0.12,0.38,-0.76,-1,34.3,0.293,0
20:48.250,-0.12,0.4,-0.74,-1,34.3,0.295,0
20:48.281,-0.12,0.42,-0.74,-1,34.3,0.295,0
20:48.312,-0.1,0.37,-0.73,-1,34.3,0.295,0
20:48.343,-0.1,0.33,-0.71,-1,34.5,0.295,0
20:48.375,-0.13,0.37,-0.66,-1,34.3,0.293,0
20:48.406,-0.11,0.43,-0.7,-1,34.3,0.293,0
20:48.437,-0.03,0.34,-0.83,-1,34.3,0.293,0
20:48.468,0.25,0.26,-1.09,-1,34.3,0.293,0
20:48.500,0.1,0.77,-1.24,-1,34.3,0.29,0
20:48.531,-0.11,0.44,-0.97,-1,34.3,0.293,0
20:48.562,-0.05,0.35,-0.78,-1,34.5,0.29,0
20:48.593,0.01,0.43,-0.84,-1,34.3,0.293,0
20:48.625,0.03,0.46,-0.84,-1,34.3,0.29,0
20:48.656,0,0.46,-0.89,-1,34.3,0.288,0
20:48.687,-0.04,0.39,-0.86,-1,34.5,0.288,0
20:48.718,-0.05,0.4,-0.82,-1,34.5,0.288,0
20:48.750,-0.06,0.42,-0.82,-1,34.3,0.288,0
20:48.781,-0.07,0.42,-0.82,-1,34.3,0.288,0
20:48.812,-0.08,0.38,-0.82,-1,34.3,0.288,0
20:48.843,-0.1,0.37,-0.77,-1,34.5,0.288,0
20:48.875,-0.13,0.37,-0.71,-1,34.3,0.288,0
20:48.906,-0.13,0.38,-0.68,-1,34.3,0.288,0
20:48.937,-0.14,0.36,-0.67,-1,34.3,0.288,0
20:48.968,-0.13,0.35,-0.69,-1,34.3,0.288,0
20:49.000,-0.1,0.38,-0.69,-1,34.3,0.288,0
20:49.031,-0.12,0.35,-0.69,-1,34.3,0.288,0
20:49.062,-0.09,0.35,-0.7,-1,34.3,0.288,0
20:49.093,0.01,0.44,-0.95,-1,34.3,0.288,0
20:49.125,0.16,0.79,-1.43,-1,34.3,0.288,0
20:49.156,-0.06,0.62,-1.02,-1,34.3,0.286,0
20:49.187,-0.08,0.3,-0.82,-1,34.3,0.288,0
20:49.218,0,0.43,-0.81,-1,34.3,0.283,0
20:49.250,0.01,0.44,-0.86,-1,34.3,0.286,0
20:49.281,-0.02,0.4,-0.86,-1,34.5,0.283,0
20:49.312,-0.05,0.41,-0.79,-1,34.5,0.283,0
20:49.343,-0.06,0.44,-0.79,-1,34.3,0.283,0
20:49.375,-0.06,0.39,-0.81,-1,34.3,0.283,0
20:49.406,-0.06,0.4,-0.8,-1,34.5,0.283,0
20:49.437,-0.08,0.43,-0.84,-1,34.3,0.283,0
20:49.468,-0.07,0.4,-0.85,-1,34.3,0.283,0
20:49.500,-0.09,0.4,-0.81,-1,34.3,0.283,0
20:49.531,-0.1,0.42,-0.82,-1,34.5,0.283,0
