Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
01:12.625,-0.37,-0.05,0.96,-1,23.9,0.045,0
01:12.656,-0.37,-0.05,0.96,-1,23.9,0.045,0
01:12.687,-0.37,-0.05,0.96,-1,23.9,0.045,0
01:12.718,-0.36,-0.05,0.96,-1,23.9,0.045,0
01:12.750,-0.36,-0.05,0.95,-1,23.9,0.045,0
01:12.781,-0.36,-0.05,0.95,-1,23.9,0.045,0
01:12.812,-0.37,-0.05,0.96,-1,23.9,0.043,0
01:12.843,-0.36,-0.05,0.96,-1,23.9,0.045,0
01:12.875,-0.36,-0.05,0.96,-1,23.9,0.045,0
01:12.906,-0.36,-0.05,0.95,-1,23.9,0.045,0
01:12.937,-0.37,-0.06,0.83,-1,23.9,0.045,0
01:12.968,-0.35,0,0.97,-1,23.9,0.045,0
01:13.000,-0.37,0,0.97,-1,23.9,0.045,0
01:13.031,-0.37,0,0.82,-1,23.9,0.045,0
01:13.062,-0.37,0.08,0.77,-1,23.9,0.045,0
01:13.093,-0.34,0.17,0.94,-1,23.9,0.045,0
01:13.125,-0.34,0.18,1.08,-1,23.9,0.045,0
01:13.156,-0.32,0.22,1.05,-1,23.9,0.045,0
01:13.187,-0.32,0.29,1,-1,23.9,0.045,0
01:13.218,-0.33,0.26,0.92,-1,23.9,0.045,0
01:13.250,-0.32,0.27,0.96,-1,23.9,0.045,0
01:13.281,-0.32,0.25,1.01,-1,23.9,0.045,0
01:13.312,-0.31,0.28,0.98,-1,23.9,0.043,0
01:13.343,-0.32,0.2,0.92,-1,23.9,0.045,0
01:13.375,-0.31,0.23,0.91,-1,23.9,0.043,0
01:13.406,-0.31,0.22,0.93,-1,23.9,0.045,0
01:13.437,-0.31,0.19,0.92,-1,23.9,0.045,0
01:13.468,-0.31,0.17,0.91,-1,23.9,0.045,0
01:13.500,-0.31,0.13,0.95,-1,23.9,0.045,0
01:13.531,-0.32,0.1,0.95,-1,24.1,0.045,0
01:13.562,-0.32,0.11,0.94,-1,23.9,0.045,0
01:13.593,-0.32,0.1,0.96,-1,24.1,0.045,0
01:13.625,-0.32,0.07,0.99,-1,23.9,0.045,0
01:13.656,-0.33,0.06,0.99,-1,24.1,0.045,0
01:13.687,-0.33,0.05,0.98,-1,23.9,0.045,0
01:13.718,-0.34,0.04,0.97,-1,23.9,0.045,0
01:13.750,-0.34,0.02,0.99,-1,23.9,0.045,0
01:13.781,-0.33,0.01,1,-1,23.9,0.045,0
01:13.812,-0.34,0,1.02,-1,23.9,0.045,0
01:13.843,-0.36,-0.01,1.04,-1,24.1,0.045,0
01:13.875,-0.38,-0.02,1.01,-1,23.9,0.045,0
01:13.906,-0.38,-0.03,1.04,-1,24.1,0.045,0
01:13.937,-0.39,-0.03,1.05,-1,24.1,0.045,0
01:13.968,-0.41,-0.05,0.89,-1,23.9,0.045,0
01:14.000,-0.46,-0.02,0.8,-1,23.9,0.045,0
01:14.031,-0.48,-0.17,0.7,-1,23.9,0.045,0
01:14.062,-0.45,-0.2,0.62,-1,23.9,0.045,0
01:14.093,-0.44,-0.18,0.45,-1,23.9,0.045,0
01:14.125,-0.38,-0.15,0.67,-1,23.9,0.045,0
01:14.156,-0.4,-0.27,1.14,-1,23.9,0.045,0
01:14.187,-0.36,-0.02,0.96,-1,23.9,0.045,0
01:14.218,-0.38,0.13,1.2,-1,23.9,0.045,0
01:14.250,-0.49,-0.09,1.23,-1,24.1,0.045,0
01:14.281,-0.5,-0.28,1.06,-1,23.9,0.045,0
01:14.312,-0.48,-0.24,0.96,-1,23.9,0.045,0
01:14.343,-0.43,-0.14,0.91,-1,23.9,0.045,0
01:14.375,-0.41,-0.17,0.82,-1,23.9,0.045,0
01:14.406,-0.38,-0.08,0.85,-1,24.1,0.043,0
01:14.437,-0.38,-0.08,0.91,-1,24.1,0.045,0
01:14.468,-0.37,-0.08,0.92,-1,23.9,0.045,0
01:14.500,-0.38,-0.06,0.93,-1,23.9,0.045,0
01:14.531,-0.38,-0.1,0.96,-1,23.9,0.045,0
01:14.562,-0.38,-0.11,0.93,-1,24.1,0.045,0
01:14.593,-0.35,-0.08,0.9,-1,24.1,0.045,0
01:14.625,-0.34,-0.13,0.86,-1,24.1,0.045,0
01:14.656,-0.32,-0.15,0.81,-1,24.1,0.043,0
01:14.687,-0.26,-0.08,0.95,-1,24.1,0.045,0
01:14.718,-0.29,-0.13,0.99,-1,23.9,0.045,0
01:14.750,-0.32,-0.09,0.93,-1,23.9,0.045,0
01:14.781,-0.3,-0.15,1.18,-1,24.1,0.045,0
01:14.812,-0.36,-0.23,1.03,-1,24.1,0.045,0
01:14.843,-0.33,-0.13,1.1,-1,24.1,0.045,0
01:14.875,-0.33,-0.16,1.05,-1,24.1,0.045,0
01:14.906,-0.37,-0.19,1,-1,23.9,0.045,0
01:14.937,-0.32,-0.1,1.04,-1,23.9,0.043,0
01:14.968,-0.31,-0.14,0.84,-1,24.1,0.045,0
01:15.000,-0.29,-0.17,0.56,-1,23.9,0.045,0
01:15.031,-0.22,-0.23,0.38,-1,24.1,0.045,0
