Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
47:55.6,-0.02,0.86,0.42,-1,32.9,1.733,0
47:55.7,-0.04,0.84,0.42,-1,32.9,1.733,0
47:55.7,-0.06,0.85,0.41,-1,33.1,1.733,0
47:55.7,-0.04,0.86,0.4,-1,33.1,1.733,0
47:55.8,-0.03,0.87,0.41,-1,33.1,1.733,0
47:55.8,-0.02,0.85,0.43,-1,33.1,1.733,0
47:55.8,0,0.87,0.45,-1,33.1,1.733,0
47:55.8,-0.02,0.87,0.42,-1,32.9,1.729,0
47:55.9,-0.01,0.9,0.4,-1,33.1,1.729,0
47:55.9,-0.01,0.89,0.39,-1,32.9,1.729,0
47:55.9,0,0.88,0.33,-1,33.1,1.719,0
47:56.0,-0.01,0.87,0.31,-1,32.9,1.719,0
47:56.0,-0.05,0.96,0.26,-1,32.9,1.719,0
47:56.0,-0.09,1,0.24,-1,32.9,1.729,0
47:56.1,-0.11,1.03,0.3,-1,33.1,1.729,0
47:56.1,-0.11,1.12,0.28,-1,32.9,1.719,0
47:56.1,-0.12,1.42,0.05,-1,33.1,1.719,0
47:56.2,-0.14,1.43,-0.02,-1,33.1,1.719,0
47:56.2,-0.2,1.08,-0.14,-1,33.1,1.719,0
47:56.2,-0.23,0.57,-0.09,-1,33.1,1.719,0
47:56.3,-0.2,-0.03,0.08,-1,33.1,1.719,0
47:56.3,-0.08,-1.71,0.32,-1,32.9,1.719,0
47:56.3,0.8,-2.85,0.65,-1,33.1,1.71,0
47:56.3,0.33,3.99,-1.6,-1,33.1,1.706,0
47:56.4,-0.97,1.23,0.7,-1,32.9,1.706,0
47:56.4,-0.23,2.31,-0.93,-1,33.1,1.706,0
47:56.4,-0.03,1.29,-0.05,-1,32.9,1.706,0
47:56.5,-0.11,2.06,0.04,-1,32.9,1.706,0
47:56.5,0,2.09,-0.12,-1,32.9,1.706,0
47:56.5,0.43,0.18,-0.02,-1,32.9,1.706,0
47:56.6,0.62,-2.42,0.1,-1,33.1,1.706,0
47:56.6,0.78,-3.92,0.8,-1,32.9,1.693,0
47:56.6,0.21,2.58,2.27,-1,33.1,1.693,0
47:56.7,-1.9,-1.49,3.31,-1,33.1,1.706,0
47:56.7,-0.31,1,-1.08,-1,32.9,1.706,0
47:56.7,0.11,0.85,-0.03,-1,33.1,1.706,0
47:56.8,0.05,1.51,-0.09,-1,33.1,1.706,0
47:56.8,-0.16,2.48,0.05,-1,33.1,1.706,0
47:56.8,0.03,1.3,0,-1,33.1,1.706,0
47:56.8,0.39,-1,0,-1,32.9,1.706,0
47:56.9,0.76,-3.24,0.71,-1,32.9,1.693,0
47:56.9,1.38,-3.37,0.24,-1,33.1,1.693,0
47:56.9,2.49,-4.2,-1.09,-1,33.1,1.693,0
47:57.0,0.19,1.37,-0.59,-1,33.1,1.693,0
47:57.0,0.11,0.7,0.15,-1,33.1,1.703,0
47:57.0,0.21,1.5,-0.28,-1,32.9,1.693,0
47:57.1,-0.06,1.62,0.01,-1,33.1,1.693,0
47:57.1,-0.05,2.29,-0.3,-1,33.1,1.693,0
47:57.1,0.23,0.84,-0.15,-1,32.9,1.703,0
47:57.2,0.58,-2.06,0.63,-1,33.1,1.693,0
47:57.2,1.31,-4.29,1.24,-1,33.1,1.693,0
47:57.2,0.7,1.55,1.97,-1,33.1,1.69,0
47:57.3,-2.05,-1.44,1.44,-1,32.9,1.693,0
47:57.3,-0.32,1.35,-0.49,-1,32.9,1.706,0
47:57.3,-0.01,0.64,0.16,-1,33.1,1.706,0
47:57.3,0.25,0.79,-0.15,-1,33.1,1.706,0
47:57.4,0.1,1.03,0,-1,32.9,1.706,0
47:57.4,0.06,0.94,0.01,-1,32.9,1.706,0
47:57.4,-0.05,1.01,0.04,-1,33.1,1.719,0
47:57.5,0.18,1.09,0.09,-1,32.9,1.71,0
