Time,Z-axis,Y-axis,X-axis,Celsius,EDA(uS)
03:44.9,0.21,0.25,0.97,-1,34.7,1.832,0
03:44.9,0.21,0.25,0.97,-1,34.7,1.832,0
03:44.9,0.21,0.26,0.96,-1,34.7,1.832,0
03:45.0,0.2,0.25,0.96,-1,34.7,1.832,0
03:45.0,0.2,0.25,0.98,-1,34.7,1.832,0
03:45.0,0.21,0.26,0.97,-1,34.7,1.832,0
03:45.1,0.2,0.25,0.97,-1,34.7,1.832,0
03:45.1,0.21,0.26,0.97,-1,34.7,1.832,0
03:45.1,0.2,0.25,0.97,-1,34.7,1.832,0
03:45.2,0.2,0.26,0.97,-1,34.7,1.832,0
03:45.2,0.21,0.26,0.96,-1,34.7,1.832,0
03:45.2,0.2,0.26,0.96,-1,34.7,1.832,0
03:45.3,0.2,0.25,0.96,-1,34.7,1.832,0
03:45.3,0.21,0.27,0.97,-1,34.7,1.832,0
03:45.3,0.21,0.26,0.97,-1,34.7,1.846,0
03:45.3,0.2,0.26,0.97,-1,34.7,1.846,0
03:45.4,0.21,0.26,0.98,-1,34.7,1.846,0
03:45.4,0.21,0.27,0.97,-1,34.7,1.846,0
03:45.4,0.2,0.25,0.96,-1,34.7,1.846,0
03:45.5,0.22,0.27,0.96,-1,34.7,1.846,0
03:45.5,0.25,0.28,0.93,-1,34.7,1.846,0
03:45.5,0.33,0.28,1,-1,34.7,1.846,0
03:45.6,0.35,0.25,1.01,-1,34.7,1.846,0
03:45.6,0.34,0.23,0.93,-1,34.7,1.843,0
03:45.6,0.32,0.24,0.93,-1,34.7,1.836,0
03:45.7,0.29,0.22,0.97,-1,34.7,1.846,0
03:45.7,0.24,0.21,1,-1,34.7,1.846,0
03:45.7,0.23,0.16,1.03,-1,34.7,1.857,0
03:45.8,0.22,0.22,1.05,-1,34.7,1.857,0
03:45.8,0.21,0.29,1,-1,34.7,1.857,0
03:45.8,0.17,0.17,1,-1,34.7,1.86,0
03:45.8,0.21,0.25,1.01,-1,34.7,1.86,0
03:45.9,0.18,0.37,0.93,-1,34.7,1.86,0
03:45.9,0.18,0.48,0.89,-1,34.7,1.86,0
03:45.9,0.15,0.4,1.15,-1,34.7,1.871,0
03:46.0,0.14,0.49,1.22,-1,34.7,1.86,0
03:46.0,0.09,0.54,1.11,-1,34.7,1.86,0
03:46.0,0.06,0.49,1.02,-1,34.7,1.871,0
03:46.1,0.04,0.4,0.96,-1,34.7,1.875,0
03:46.1,0,0.31,0.85,-1,34.7,1.875,0
03:46.1,0,0.31,0.77,-1,34.7,1.875,0
03:46.2,0,0.24,0.67,-1,34.7,1.875,0
03:46.2,0,0.28,0.65,-1,34.7,1.875,0
03:46.2,0,0.33,0.62,-1,34.7,1.875,0
03:46.3,0,0.21,0.58,-1,34.7,1.875,0
03:46.3,0,0.12,0.53,-1,34.7,1.875,0
03:46.3,0.05,0.14,0.5,-1,34.7,1.871,0
03:46.3,0.13,0.12,0.58,-1,34.7,1.857,0
03:46.4,0.19,0.17,0.58,-1,34.7,1.857,0
03:46.4,0.36,0.38,0.53,-1,34.7,1.857,0
03:46.4,0.53,0.51,1.24,-1,34.7,1.846,0
03:46.5,0.56,0.72,-1.2,-1,34.7,1.846,0
03:46.5,1.2,2.16,2.69,-1,34.7,1.843,0
03:46.5,0.03,0.26,0.56,-1,34.7,1.846,0
03:46.6,0.31,-0.5,0.73,-1,34.7,1.857,0
03:46.6,0.31,0.13,0.91,-1,34.7,1.846,0
03:46.6,0.31,0.3,0.99,-1,34.7,1.846,0
03:46.7,0.3,0.42,0.96,-1,34.7,1.846,0
03:46.7,0.3,0.27,1,-1,34.7,1.846,0
03:46.7,0.29,0.33,1.1,-1,34.7,1.846,0
03:46.8,0.29,0.34,1.02,-1,34.7,1.846,0
03:46.8,0.25,0.31,0.81,-1,34.7,1.857,0
03:46.8,0.24,0.23,0.72,-1,34.7,1.857,0
03:46.8,0.19,0.29,0.83,-1,34.7,1.857,0
03:46.9,0.16,0.36,1,-1,34.7,1.846,0
03:46.9,0.19,0.52,0.94,-1,34.7,1.846,0
03:46.9,0.15,0.31,0.84,-1,34.7,1.857,0
03:47.0,0.11,0.16,0.79,-1,34.7,1.846,0
03:47.0,0.15,0.24,0.74,-1,34.7,1.846,0
03:47.0,0.23,0.34,0.59,-1,34.7,1.846,0
03:47.1,0.3,0.38,0.94,-1,34.7,1.846,0
03:47.1,0.25,0.33,0.62,-1,34.7,1.846,0
03:47.1,0.39,-0.18,-0.16,-1,34.7,1.846,0
03:47.2,0.94,1.51,1.53,-1,34.7,1.846,0
03:47.2,0.28,0.53,1.04,-1,34.7,1.846,0
03:47.2,0.28,0.06,0.76,-1,34.7,1.846,0
03:47.3,0.29,0.16,0.94,-1,34.7,1.846,0
03:47.3,0.3,0.34,1.02,-1,34.7,1.846,0
03:47.3,0.3,0.37,1.07,-1,34.7,1.846,0
03:47.3,0.33,0.34,1.13,-1,34.7,1.846,0
03:47.4,0.28,0.41,0.86,-1,34.7,1.846,0
03:47.4,0.24,0.28,0.84,-1,34.5,1.846,0
03:47.4,0.18,0.2,1.02,-1,34.7,1.846,0
03:47.5,0.13,0.39,0.88,-1,34.7,1.846,0
