Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
02:13.937,-0.25,0.03,0.98,-1,25.1,0.049,0
02:13.968,-0.25,0.03,0.97,-1,25.1,0.049,0
02:14.000,-0.25,0.03,0.97,-1,25.1,0.049,0
02:14.031,-0.24,0.03,0.97,-1,25.1,0.049,0
02:14.062,-0.24,0.03,0.97,-1,25.1,0.049,0
02:14.093,-0.24,0.03,0.97,-1,25.1,0.047,0
02:14.125,-0.24,0.03,0.98,-1,25.1,0.049,0
02:14.156,-0.24,0.03,0.99,-1,25.1,0.049,0
02:14.187,-0.23,0.03,1,-1,25.1,0.049,0
02:14.218,-0.23,0.03,1.04,-1,25.1,0.049,0
02:14.250,-0.23,0.04,1.06,-1,25.1,0.049,0
02:14.281,-0.25,0.03,1.05,-1,25.1,0.049,0
02:14.312,-0.25,0,1.05,-1,25.1,0.049,0
02:14.343,-0.25,0,1.01,-1,25.1,0.049,0
02:14.375,-0.25,0,0.96,-1,25.1,0.049,0
02:14.406,-0.23,0,0.94,-1,25.1,0.049,0
02:14.437,-0.23,0.01,0.92,-1,25.1,0.049,0
02:14.468,-0.22,0.01,0.85,-1,25.1,0.049,0
02:14.500,-0.18,0,0.85,-1,25.1,0.049,0
02:14.531,-0.21,0.02,0.8,-1,25.1,0.049,0
02:14.562,-0.14,0.01,1.05,-1,25.1,0.049,0
02:14.593,-0.2,0,0.84,-1,25.1,0.049,0
02:14.625,-0.25,0.5,1.36,-1,25.1,0.047,0
02:14.656,-0.23,-0.21,1.1,-1,25.1,0.049,0
02:14.687,-0.22,-0.19,1.05,-1,25.1,0.047,0
02:14.718,-0.24,-0.03,0.88,-1,25.1,0.049,0
02:14.750,-0.23,-0.12,0.79,-1,25.1,0.049,0
02:14.781,-0.2,-0.09,0.72,-1,25.1,0.049,0
02:14.812,-0.15,-0.05,0.8,-1,25.1,0.049,0
02:14.843,-0.1,-0.04,0.93,-1,25.1,0.049,0
02:14.875,-0.16,0.46,1.53,-1,25.1,0.049,0
02:14.906,-0.17,-0.05,1.02,-1,25.1,0.049,0
02:14.937,-0.21,-0.18,1,-1,25.1,0.049,0
02:14.968,-0.23,-0.12,0.84,-1,25.1,0.049,0
02:15.000,-0.2,-0.17,0.68,-1,25.1,0.049,0
02:15.031,-0.14,-0.12,0.75,-1,25.1,0.049,0
02:15.062,-0.05,-0.19,1.59,-1,25.1,0.049,0
