Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
21:33.218,-0.21,0.46,-0.87,-1,34.1,0.442,0
21:33.250,-0.22,0.46,-0.87,-1,34.1,0.442,0
21:33.281,-0.23,0.45,-0.85,-1,34.1,0.442,0
21:33.312,-0.24,0.44,-0.86,-1,34.1,0.442,0
21:33.343,-0.23,0.46,-0.86,-1,34.1,0.438,0
21:33.375,-0.24,0.45,-0.87,-1,34.1,0.438,0
21:33.406,-0.26,0.45,-0.82,-1,34.1,0.438,0
21:33.437,-0.26,0.42,-0.77,-1,34.1,0.438,0
21:33.468,-0.28,0.42,-0.77,-1,34.1,0.436,0
21:33.500,-0.29,0.42,-0.74,-1,34.1,0.433,0
21:33.531,-0.29,0.35,-0.68,-1,33.9,0.436,0
21:33.562,-0.3,0.33,-0.63,-1,34.1,0.433,0
21:33.593,-0.33,0.34,-0.55,-1,34.1,0.43,0
21:33.625,-0.36,0.39,-0.52,-1,34.1,0.43,0
21:33.656,-0.35,0.26,-0.47,-1,34.1,0.43,0
21:33.687,-0.29,0.21,-0.45,-1,34.1,0.428,0
21:33.718,-0.24,0.21,-0.42,-1,34.1,0.425,0
21:33.750,-0.3,0.16,-0.3,-1,34.1,0.425,0
21:33.781,-0.32,0.09,-0.32,-1,34.1,0.425,0
21:33.812,-0.08,0.5,-0.69,-1,34.1,0.425,0
21:33.843,1.23,0.89,-3.83,-1,34.1,0.419,0
21:33.875,-0.68,0.38,-0.73,-1,33.9,0.414,0
21:33.906,0.01,-0.19,-0.97,-1,34.1,0.408,0
21:33.937,0.18,0.76,-1.18,-1,34.1,0.408,0
21:33.968,0.14,0.48,-0.91,-1,34.1,0.408,0
21:34.000,-0.01,0.35,-0.82,-1,34.1,0.408,0
21:34.031,-0.11,0.36,-0.71,-1,34.1,0.408,0
21:34.062,-0.16,0.23,-0.53,-1,34.1,0.408,0
21:34.093,-0.3,0.21,-0.44,-1,34.1,0.405,0
21:34.125,-0.36,0.18,-0.28,-1,34.1,0.405,0
21:34.156,-0.38,0.08,-0.05,-1,34.1,0.405,0
21:34.187,-0.38,0.13,0.05,-1,33.9,0.403,0
21:34.218,-0.37,0.2,0.01,-1,34.1,0.403,0
21:34.250,-0.1,0.47,-0.57,-1,34.1,0.403,0
21:34.281,3.08,-0.59,-4.72,-1,33.9,0.4,0
21:34.312,-0.11,0.12,-0.46,-1,34.1,0.4,0
21:34.343,0.12,-0.37,-1.2,-1,34.1,0.405,0
21:34.375,0.28,0.98,-1.13,-1,34.1,0.405,0
21:34.406,0,0.19,-0.82,-1,34.1,0.405,0
21:34.437,-0.04,0.5,-0.58,-1,34.1,0.405,0
21:34.468,-0.07,0.35,-0.58,-1,34.1,0.405,0
21:34.500,-0.15,0.2,-0.46,-1,34.1,0.405,0
21:34.531,-0.28,0.25,-0.42,-1,34.1,0.405,0
21:34.562,-0.3,0.34,-0.32,-1,34.1,0.403,0
21:34.593,-0.29,0.3,-0.27,-1,33.9,0.403,0
21:34.625,-0.28,0.27,-0.28,-1,34.1,0.403,0
21:34.656,-0.27,0.25,-0.09,-1,34.1,0.4,0
21:34.687,-0.19,0.34,-0.27,-1,34.1,0.397,0
21:34.718,1.1,0.39,-3.19,-1,33.9,0.397,0
21:34.750,-0.18,-0.71,-0.5,-1,33.9,0.392,0
21:34.781,0.19,-0.34,-1.15,-1,34.1,0.392,0
21:34.812,0.16,1.04,-1.38,-1,34.1,0.394,0
21:34.843,-0.06,0.2,-0.78,-1,34.1,0.392,0
21:34.875,-0.1,0.46,-0.61,-1,34.1,0.392,0
21:34.906,-0.13,0.4,-0.46,-1,34.1,0.392,0
21:34.937,-0.21,0.25,-0.31,-1,34.1,0.392,0
21:34.968,-0.26,0.22,-0.24,-1,33.9,0.392,0
21:35.000,-0.27,0.23,-0.13,-1,34.1,0.392,0
21:35.031,-0.23,0.24,-0.11,-1,34.1,0.392,0
21:35.062,-0.22,0.17,-0.06,-1,34.1,0.39,0
21:35.093,-0.18,0.31,-0.18,-1,34.1,0.386,0
21:35.125,0.02,0.61,-0.98,-1,34.1,0.386,0
21:35.156,-1.69,2.56,-2.16,-1,34.1,0.386,0
21:35.187,0.19,-0.33,-0.54,-1,34.1,0.386,0
21:35.218,0,0.63,-1.41,-1,34.1,0.386,0
21:35.250,0.12,0.34,-0.78,-1,34.1,0.386,0
21:35.281,-0.04,0.37,-0.74,-1,34.1,0.383,0
