Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event,z^2,y^2,x^2,sum,Movement
58:22.4,-0.37,0.32,1,-1,35.4,0.207,0,0.0100,0.0169,0.0001,0.0270,0.1643
58:22.4,-0.41,0.55,0.89,-1,35.4,0.205,0,0.0016,0.0529,0.0121,0.0666,0.2581
58:22.5,-0.38,0.41,0.64,-1,35.6,0.207,0,0.0009,0.0196,0.0625,0.0830,0.2881
58:22.5,-0.35,0.4,0.58,-1,35.4,0.207,0,0.0009,0.0001,0.0036,0.0046,0.0678
58:22.5,-0.25,0.53,0.77,-1,35.4,0.207,0,0.0100,0.0169,0.0361,0.0630,0.2510
58:22.6,-0.18,0.61,0.78,-1,35.6,0.209,0,0.0049,0.0064,0.0001,0.0114,0.1068
58:22.6,-0.19,0.68,0.68,-1,35.6,0.212,0,0.0001,0.0049,0.0100,0.0150,0.1225
58:22.6,-0.19,0.57,0.73,-1,35.4,0.212,0,0.0000,0.0121,0.0025,0.0146,0.1208
58:22.7,-0.24,0.51,0.81,-1,35.6,0.214,0,0.0025,0.0036,0.0064,0.0125,0.1118
58:22.7,-0.29,0.44,0.84,-1,35.6,0.214,0,0.0025,0.0049,0.0009,0.0083,0.0911
58:22.7,-0.28,0.47,0.84,-1,35.6,0.214,0,0.0001,0.0009,0.0000,0.0010,0.0316
58:22.8,-0.22,0.44,0.88,-1,35.4,0.214,0,0.0036,0.0009,0.0016,0.0061,0.0781
58:22.8,-0.18,0.5,0.92,-1,35.4,0.214,0,0.0016,0.0036,0.0016,0.0068,0.0825
58:22.8,-0.18,0.48,0.93,-1,35.4,0.214,0,0.0000,0.0004,0.0001,0.0005,0.0224
58:22.8,-0.15,0.45,0.92,-1,35.6,0.214,0,0.0009,0.0009,0.0001,0.0019,0.0436
58:22.9,-0.17,0.36,0.86,-1,35.4,0.214,0,0.0004,0.0081,0.0036,0.0121,0.1100
58:22.9,-0.15,0.37,0.86,-1,35.4,0.214,0,0.0004,0.0001,0.0000,0.0005,0.0224
58:22.9,-0.14,0.36,0.86,-1,35.6,0.214,0,0.0001,0.0001,0.0000,0.0002,0.0141
58:23.0,-0.15,0.32,0.83,-1,35.6,0.214,0,0.0001,0.0016,0.0009,0.0026,0.0510
58:23.0,-0.14,0.31,0.8,-1,35.4,0.214,0,0.0001,0.0001,0.0009,0.0011,0.0332
58:23.0,-0.13,0.31,0.8,-1,35.4,0.214,0,0.0001,0.0000,0.0000,0.0001,0.0100
58:23.1,-0.06,0.36,0.95,-1,35.6,0.214,0,0.0049,0.0025,0.0225,0.0299,0.1729
58:23.1,-0.09,0.5,1.04,-1,35.4,0.214,0,0.0009,0.0196,0.0081,0.0286,0.1691
58:23.1,-0.11,0.41,1.05,-1,35.4,0.214,0,0.0004,0.0081,0.0001,0.0086,0.0927
58:23.2,-0.15,0.49,1.16,-1,35.4,0.214,0,0.0016,0.0064,0.0121,0.0201,0.1418
58:23.2,-0.2,0.42,1.06,-1,35.4,0.214,0,0.0025,0.0049,0.0100,0.0174,0.1319
58:23.2,-0.22,0.29,0.95,-1,35.4,0.214,0,0.0004,0.0169,0.0121,0.0294,0.1715
58:23.3,-0.2,0.33,0.91,-1,35.6,0.216,0,0.0004,0.0016,0.0016,0.0036,0.0600
58:23.3,-0.22,0.26,0.8,-1,35.6,0.216,0,0.0004,0.0049,0.0121,0.0174,0.1319
58:23.3,-0.28,0.12,0.67,-1,35.4,0.214,0,0.0036,0.0196,0.0169,0.0401,0.2002
58:23.3,-0.25,0.22,0.76,-1,35.4,0.21,0,0.0009,0.0100,0.0081,0.0190,0.1378
58:23.4,-0.18,0.32,0.97,-1,35.6,0.207,0,0.0049,0.0100,0.0441,0.0590,0.2429
58:23.4,-0.13,0.27,0.8,-1,35.4,0.207,0,0.0025,0.0025,0.0289,0.0339,0.1841
58:23.4,0,0.41,1.08,-1,35.4,0.212,0,0.0169,0.0196,0.0784,0.1149,0.3390
58:23.5,0.07,0.5,1.53,-1,35.6,0.212,0,0.0049,0.0081,0.2025,0.2155,0.4642
58:23.5,-0.05,-0.08,0.53,-1,35.4,0.212,0,0.0144,0.3364,1.0000,1.3508,1.1622
58:23.5,-0.15,0.41,1.06,-1,35.4,0.212,0,0.0100,0.2401,0.2809,0.5310,0.7287
58:23.6,-0.18,0.24,0.93,-1,35.4,0.212,0,0.0009,0.0289,0.0169,0.0467,0.2161
58:23.6,-0.23,0.16,0.85,-1,35.4,0.212,0,0.0025,0.0064,0.0064,0.0153,0.1237
58:23.6,-0.18,0.03,0.95,-1,35.4,0.214,0,0.0025,0.0169,0.0100,0.0294,0.1715
58:23.7,-0.07,0.15,1.02,-1,35.4,0.214,0,0.0121,0.0144,0.0049,0.0314,0.1772
58:23.7,-0.03,0.21,1.01,-1,35.6,0.216,0,0.0016,0.0036,0.0001,0.0053,0.0728
58:23.7,-0.01,0.3,1.15,-1,35.6,0.219,0,0.0004,0.0081,0.0196,0.0281,0.1676
58:23.7,-0.16,0.33,0.84,-1,35.4,0.219,0,0.0225,0.0009,0.0961,0.1195,0.3457
58:23.8,-0.15,-0.04,0.53,-1,35.4,0.214,0,0.0001,0.1369,0.0961,0.2331,0.4828
58:23.8,0.43,1.55,2.71,-1,35.4,0.214,0,0.3364,2.5281,4.7524,7.6169,2.7599
58:23.8,-0.14,-0.62,0.15,-1,35.6,0.212,0,0.3249,4.7089,6.5536,11.5874,3.4040
58:23.9,-0.02,0.25,0.97,-1,35.4,0.216,0,0.0144,0.7569,0.6724,1.4437,1.2015
58:23.9,-0.1,0.55,1.19,-1,35.4,0.216,0,0.0064,0.0900,0.0484,0.1448,0.3805
58:23.9,-0.24,0.39,1.12,-1,35.4,0.219,0,0.0196,0.0256,0.0049,0.0501,0.2238
58:24.0,-0.24,0.14,0.89,-1,35.4,0.219,0,0.0000,0.0625,0.0529,0.1154,0.3397
58:24.0,-0.13,0.09,0.79,-1,35.4,0.214,0,0.0121,0.0025,0.0100,0.0246,0.1568
58:24.0,-0.12,-0.04,0.8,-1,35.4,0.214,0,0.0001,0.0169,0.0001,0.0171,0.1308
58:24.1,-0.09,0.03,0.99,-1,35.4,0.216,0,0.0009,0.0049,0.0361,0.0419,0.2047
58:24.1,-0.09,0.24,1.06,-1,35.4,0.219,0,0.0000,0.0441,0.0049,0.0490,0.2214
58:24.1,-0.25,0.04,0.8,-1,35.4,0.221,0,0.0256,0.0400,0.0676,0.1332,0.3650
58:24.2,-0.14,0,0.77,-1,35.4,0.221,0,0.0121,0.0016,0.0009,0.0146,0.1208
58:24.2,0.69,2.1,2.69,-1,35.4,0.221,0,0.6889,4.4100,3.6864,8.7853,2.9640
58:24.2,-0.12,-0.18,0.2,-1,35.4,0.221,0,0.6561,5.1984,6.2001,12.0546,3.4720
58:24.3,-0.11,0.52,0.92,-1,35.4,0.221,0,0.0001,0.4900,0.5184,1.0085,1.0042
58:24.3,-0.11,0.5,1.14,-1,35.4,0.221,0,0.0000,0.0004,0.0484,0.0488,0.2209
58:24.3,-0.18,0.28,0.91,-1,35.4,0.221,0,0.0049,0.0484,0.0529,0.1062,0.3259
58:24.3,-0.18,0.21,1,-1,35.4,0.224,0,0.0000,0.0049,0.0081,0.0130,0.1140
58:24.4,-0.15,0.17,0.93,-1,35.6,0.224,0,0.0009,0.0016,0.0049,0.0074,0.0860
58:24.4,-0.1,0.23,0.88,-1,35.4,0.224,0,0.0025,0.0036,0.0025,0.0086,0.0927
58:24.4,-0.09,0.28,0.98,-1,35.4,0.226,0,0.0001,0.0025,0.0100,0.0126,0.1122
58:24.5,-0.1,0.36,1,-1,35.4,0.224,0,0.0001,0.0064,0.0004,0.0069,0.0831
58:24.5,-0.17,0.41,0.93,-1,35.4,0.224,0,0.0049,0.0025,0.0049,0.0123,0.1109
58:24.5,-0.18,0.61,0.88,-1,35.6,0.224,0,0.0001,0.0400,0.0025,0.0426,0.2064
58:24.6,-0.21,0.55,0.83,-1,35.4,0.226,0,0.0009,0.0036,0.0025,0.0070,0.0837
58:24.6,-0.2,0.53,0.82,-1,35.4,0.228,0,0.0001,0.0004,0.0001,0.0006,0.0245
58:24.6,-0.17,0.55,0.8,-1,35.4,0.228,0,0.0009,0.0004,0.0004,0.0017,0.0412
58:24.7,-0.16,0.44,0.78,-1,35.4,0.228,0,0.0001,0.0121,0.0004,0.0126,0.1122
58:24.7,-0.2,0.45,0.79,-1,35.4,0.23,0,0.0016,0.0001,0.0001,0.0018,0.0424
58:24.7,-0.23,0.48,0.79,-1,35.4,0.23,0,0.0009,0.0009,0.0000,0.0018,0.0424
