Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
46:17.0,-0.24,0.45,-0.77,-1,32.4,1.204,0
46:17.0,-0.24,0.47,-0.77,-1,32.4,1.207,0
46:17.0,-0.23,0.48,-0.75,-1,32.6,1.204,0
46:17.1,-0.22,0.49,-0.75,-1,32.4,1.204,0
46:17.1,-0.23,0.5,-0.75,-1,32.4,1.211,0
46:17.1,-0.22,0.5,-0.74,-1,32.4,1.204,0
46:17.2,-0.23,0.5,-0.74,-1,32.6,1.204,0
46:17.2,-0.23,0.5,-0.73,-1,32.4,1.204,0
46:17.2,-0.22,0.51,-0.73,-1,32.4,1.204,0
46:17.3,-0.21,0.53,-0.73,-1,32.4,1.204,0
46:17.3,-0.21,0.52,-0.72,-1,32.4,1.204,0
46:17.3,-0.21,0.52,-0.72,-1,32.4,1.204,0
46:17.3,-0.22,0.52,-0.73,-1,32.4,1.204,0
46:17.4,-0.23,0.52,-0.72,-1,32.4,1.204,0
46:17.4,-0.22,0.54,-0.71,-1,32.6,1.204,0
46:17.4,-0.22,0.54,-0.7,-1,32.4,1.201,0
46:17.5,-0.21,0.53,-0.71,-1,32.4,1.204,0
46:17.5,-0.21,0.53,-0.72,-1,32.6,1.201,0
46:17.5,-0.2,0.53,-0.71,-1,32.6,1.201,0
46:17.6,-0.22,0.51,-0.7,-1,32.4,1.195,0
46:17.6,-0.21,0.56,-0.69,-1,32.4,1.195,0
46:17.6,-0.21,0.61,-0.68,-1,32.4,1.201,0
46:17.7,-0.2,0.59,-0.65,-1,32.4,1.201,0
46:17.7,-0.2,0.63,-0.66,-1,32.4,1.201,0
46:17.7,-0.2,0.57,-0.67,-1,32.4,1.201,0
46:17.8,-0.2,0.58,-0.65,-1,32.4,1.195,0
46:17.8,-0.21,0.65,-0.64,-1,32.4,1.201,0
46:17.8,-0.22,0.64,-0.61,-1,32.4,1.201,0
46:17.8,-0.2,0.64,-0.63,-1,32.4,1.195,0
46:17.9,-0.17,0.63,-0.63,-1,32.4,1.195,0
46:17.9,-0.18,0.63,-0.63,-1,32.4,1.195,0
46:17.9,-0.19,0.63,-0.62,-1,32.4,1.195,0
46:18.0,-0.21,0.68,-0.63,-1,32.4,1.195,0
46:18.0,-0.21,0.65,-0.63,-1,32.4,1.195,0
46:18.0,-0.21,0.58,-0.63,-1,32.4,1.195,0
46:18.1,-0.22,0.52,-0.6,-1,32.4,1.195,0
46:18.1,-0.18,0.79,-0.59,-1,32.4,1.195,0
46:18.1,-0.19,0.73,-0.5,-1,32.4,1.195,0
46:18.2,-0.18,0.79,-0.46,-1,32.6,1.195,0
46:18.2,-0.17,0.91,-0.45,-1,32.4,1.195,0
46:18.2,-0.19,0.8,-0.4,-1,32.4,1.195,0
46:18.2,-0.19,0.84,-0.39,-1,32.4,1.188,0
46:18.3,-0.2,0.96,-0.23,-1,32.4,1.188,0
46:18.3,-0.21,0.99,-0.36,-1,32.4,1.195,0
46:18.3,-0.21,0.84,-0.35,-1,32.4,1.188,0
46:18.4,-0.2,0.78,-0.36,-1,32.4,1.188,0
46:18.4,-0.2,0.79,-0.38,-1,32.4,1.185,0
46:18.4,-0.22,0.77,-0.38,-1,32.4,1.188,0
46:18.5,-0.2,0.77,-0.35,-1,32.4,1.185,0
46:18.5,-0.2,0.8,-0.36,-1,32.6,1.185,0
46:18.5,-0.2,0.76,-0.35,-1,32.4,1.185,0
46:18.6,-0.18,0.75,-0.33,-1,32.4,1.185,0
46:18.6,-0.15,0.73,-0.32,-1,32.4,1.185,0
46:18.6,-0.17,0.78,-0.35,-1,32.4,1.185,0
46:18.7,-0.15,0.72,-0.36,-1,32.4,1.185,0
46:18.7,-0.16,0.65,-0.37,-1,32.4,1.185,0
46:18.7,-0.18,0.81,-0.45,-1,32.4,1.185,0
46:18.7,-0.24,0.73,-0.45,-1,32.4,1.185,0
46:18.8,-0.27,0.68,-0.46,-1,32.4,1.185,0
46:18.8,-0.25,0.75,-0.47,-1,32.4,1.185,0
46:18.8,-0.25,0.76,-0.49,-1,32.6,1.185,0
46:18.9,-0.25,0.71,-0.5,-1,32.4,1.188,0
46:18.9,-0.23,0.73,-0.54,-1,32.4,1.188,0
46:18.9,-0.21,0.76,-0.59,-1,32.4,1.188,0
46:19.0,-0.2,0.69,-0.56,-1,32.4,1.195,0
46:19.0,-0.2,0.89,-0.63,-1,32.4,1.195,0
46:19.0,-0.24,0.82,-0.59,-1,32.4,1.195,0
46:19.1,-0.23,0.62,-0.47,-1,32.4,1.201,0
46:19.1,-0.19,0.64,-0.52,-1,32.4,1.204,0
46:19.1,-0.19,0.67,-0.57,-1,32.4,1.204,0
46:19.2,-0.2,0.64,-0.57,-1,32.4,1.204,0
46:19.2,-0.22,0.72,-0.57,-1,32.4,1.214,0
46:19.2,-0.24,0.76,-0.56,-1,32.4,1.217,0
46:19.3,-0.26,0.73,-0.54,-1,32.4,1.224,0
46:19.3,-0.27,0.73,-0.56,-1,32.4,1.224,0
46:19.3,-0.29,0.68,-0.57,-1,32.4,1.234,0
46:19.3,-0.29,0.65,-0.57,-1,32.4,1.234,0
46:19.4,-0.29,0.65,-0.58,-1,32.4,1.237,0
46:19.4,-0.27,0.67,-0.56,-1,32.4,1.244,0
46:19.4,-0.27,0.69,-0.56,-1,32.4,1.254,0
46:19.5,-0.27,0.67,-0.57,-1,32.4,1.257,0
46:19.5,-0.27,0.65,-0.58,-1,32.6,1.264,0
46:19.5,-0.27,0.64,-0.6,-1,32.6,1.264,0
46:19.6,-0.28,0.63,-0.58,-1,32.4,1.271,0
46:19.6,-0.28,0.65,-0.58,-1,32.4,1.275,0
46:19.6,-0.3,0.66,-0.58,-1,32.4,1.278,0
46:19.7,-0.29,0.64,-0.57,-1,32.4,1.285,0
46:19.7,-0.3,0.63,-0.59,-1,32.4,1.288,0
46:19.7,-0.3,0.62,-0.58,-1,32.4,1.288,0
46:19.8,-0.3,0.62,-0.59,-1,32.4,1.295,0
46:19.8,-0.29,0.61,-0.6,-1,32.4,1.295,0
46:19.8,-0.28,0.58,-0.6,-1,32.4,1.295,0
46:19.8,-0.28,0.61,-0.58,-1,32.6,1.305,0
46:19.9,-0.28,0.72,-0.52,-1,32.4,1.305,0
46:19.9,-0.28,0.77,-0.44,-1,32.4,1.305,0
46:19.9,-0.29,0.8,-0.4,-1,32.6,1.305,0
46:20.0,-0.25,0.85,-0.3,-1,32.4,1.316,0
46:20.0,-0.25,0.92,-0.28,-1,32.4,1.316,0
46:20.0,-0.24,0.95,-0.26,-1,32.6,1.316,0
46:20.1,-0.15,0.99,-0.13,-1,32.6,1.319,0
46:20.1,-0.21,0.88,-0.03,-1,32.4,1.319,0
46:20.1,-0.21,0.93,-0.08,-1,32.4,1.326,0
46:20.2,-0.21,0.96,-0.01,-1,32.6,1.319,0
46:20.2,-0.22,0.88,0.06,-1,32.4,1.326,0
46:20.2,-0.21,0.73,0.11,-1,32.6,1.326,0
46:20.3,-0.23,0.8,0.25,-1,32.4,1.326,0
46:20.3,-0.22,0.87,0.36,-1,32.4,1.326,0
46:20.3,-0.21,0.95,0.35,-1,32.4,1.326,0
46:20.3,-0.17,0.88,0.44,-1,32.6,1.326,0
46:20.4,-0.12,0.79,0.53,-1,32.6,1.326,0
46:20.4,-0.1,0.7,0.62,-1,32.4,1.326,0
46:20.4,-0.11,0.67,0.71,-1,32.4,1.326,0
46:20.5,-0.12,0.72,0.75,-1,32.4,1.326,0
46:20.5,-0.09,0.64,0.74,-1,32.4,1.326,0
46:20.5,-0.07,0.51,0.67,-1,32.4,1.326,0
46:20.6,-0.02,0.51,0.71,-1,32.4,1.326,0
46:20.6,-0.02,0.51,0.8,-1,32.4,1.326,0
46:20.6,-0.01,0.41,0.75,-1,32.4,1.337,0
46:20.7,0.06,0.32,0.51,-1,32.4,1.337,0
