Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
59:53.500,-0.32,-0.07,0.96,-1,21.8,0.041,0
59:53.531,-0.32,-0.08,0.95,-1,21.8,0.041,0
59:53.562,-0.31,-0.08,0.96,-1,21.8,0.041,0
59:53.593,-0.32,-0.09,0.96,-1,21.8,0.041,0
59:53.625,-0.31,-0.09,0.99,-1,21.6,0.041,0
59:53.656,-0.32,-0.09,0.96,-1,21.8,0.041,0
59:53.687,-0.32,-0.1,0.95,-1,21.8,0.041,0
59:53.718,-0.31,-0.1,0.94,-1,21.6,0.041,0
59:53.750,-0.28,-0.17,0.96,-1,21.8,0.041,0
59:53.781,-0.31,-0.1,0.94,-1,21.8,0.041,0
59:53.812,-0.28,-0.08,0.9,-1,21.8,0.041,0
59:53.843,-0.24,0,1.14,-1,21.8,0.041,0
59:53.875,-0.37,-0.05,1.09,-1,21.8,0.041,0
59:53.906,-0.23,-0.25,0.88,-1,21.8,0.041,0
59:53.937,-0.2,-0.19,0.92,-1,21.8,0.041,0
59:53.968,-0.2,-0.07,0.98,-1,21.8,0.041,0
59:54.000,-0.23,-0.13,1.02,-1,21.8,0.041,0
59:54.031,-0.26,-0.12,1.03,-1,21.8,0.041,0
59:54.062,-0.27,-0.13,1.01,-1,21.8,0.041,0
59:54.093,-0.28,-0.13,1,-1,21.8,0.041,0
59:54.125,-0.3,-0.13,1,-1,21.8,0.041,0
59:54.156,-0.31,-0.13,0.98,-1,21.8,0.041,0
59:54.187,-0.3,-0.12,0.98,-1,21.8,0.041,0
59:54.218,-0.3,-0.12,0.98,-1,21.8,0.041,0
59:54.250,-0.3,-0.12,0.98,-1,21.8,0.041,0
59:54.281,-0.3,-0.12,0.98,-1,21.8,0.041,0
59:54.312,-0.3,-0.12,0.97,-1,21.8,0.041,0
59:54.343,-0.31,-0.12,0.98,-1,21.8,0.041,0
59:54.375,-0.32,-0.12,0.98,-1,21.8,0.041,0
59:54.406,-0.32,-0.12,0.98,-1,21.8,0.041,0
59:54.437,-0.32,-0.12,0.97,-1,21.8,0.041,0
59:54.468,-0.33,-0.12,0.96,-1,21.8,0.041,0
59:54.500,-0.33,-0.11,0.97,-1,21.8,0.041,0
59:54.531,-0.34,-0.11,0.96,-1,21.8,0.041,0
59:54.562,-0.34,-0.11,0.95,-1,21.8,0.041,0
59:54.593,-0.34,-0.12,0.96,-1,21.8,0.041,0
59:54.625,-0.34,-0.12,0.96,-1,21.8,0.041,0
59:54.656,-0.35,-0.11,0.96,-1,21.8,0.041,0
59:54.687,-0.35,-0.12,0.95,-1,21.8,0.041,0
59:54.718,-0.35,-0.12,0.96,-1,21.8,0.041,0
59:54.750,-0.34,-0.12,0.95,-1,21.8,0.041,0
59:54.781,-0.34,-0.12,0.95,-1,21.8,0.041,0
59:54.812,-0.34,-0.11,0.95,-1,21.8,0.041,0
59:54.843,-0.33,-0.12,0.95,-1,21.8,0.041,0
59:54.875,-0.32,-0.12,0.93,-1,21.8,0.041,0
59:54.906,-0.31,-0.12,0.94,-1,21.8,0.041,0
59:54.937,-0.3,-0.12,0.9,-1,21.8,0.041,0
59:54.968,-0.29,-0.15,0.85,-1,21.8,0.041,0
59:55.000,-0.27,-0.11,0.95,-1,21.8,0.041,0
59:55.031,-0.27,0,1.09,-1,21.8,0.041,0
59:55.062,-0.27,-0.22,1.76,-1,21.8,0.041,0
59:55.093,-0.25,-0.34,0.99,-1,21.8,0.041,0
59:55.125,-0.24,-0.14,0.94,-1,21.8,0.041,0
59:55.156,-0.21,-0.13,0.97,-1,21.8,0.041,0
59:55.187,-0.22,-0.14,1.02,-1,21.8,0.041,0
59:55.218,-0.24,-0.12,1.03,-1,21.8,0.039,0
59:55.250,-0.26,-0.11,1.04,-1,21.8,0.041,0
59:55.281,-0.27,-0.12,1.01,-1,21.8,0.041,0
59:55.312,-0.28,-0.12,1,-1,21.8,0.041,0
59:55.343,-0.29,-0.11,1,-1,21.8,0.041,0
59:55.375,-0.29,-0.13,0.99,-1,21.8,0.041,0
59:55.406,-0.3,-0.11,0.99,-1,21.8,0.041,0
59:55.437,-0.3,-0.12,0.97,-1,21.8,0.041,0
59:55.468,-0.31,-0.12,0.96,-1,21.8,0.041,0
59:55.500,-0.32,-0.12,0.96,-1,21.8,0.041,0
59:55.531,-0.32,-0.11,0.96,-1,21.8,0.041,0
59:55.562,-0.33,-0.12,0.97,-1,21.8,0.041,0
59:55.593,-0.33,-0.12,0.95,-1,21.8,0.041,0
59:55.625,-0.34,-0.12,0.95,-1,21.8,0.041,0
59:55.656,-0.35,-0.12,0.93,-1,21.8,0.041,0
59:55.687,-0.35,-0.12,0.94,-1,21.8,0.041,0
59:55.718,-0.35,-0.11,0.93,-1,21.8,0.041,0
59:55.750,-0.36,-0.11,0.94,-1,21.8,0.041,0
59:55.781,-0.36,-0.12,0.94,-1,21.8,0.041,0
59:55.812,-0.36,-0.11,0.95,-1,21.8,0.041,0
59:55.843,-0.36,-0.11,0.93,-1,21.8,0.041,0
59:55.875,-0.36,-0.12,0.92,-1,21.8,0.041,0
