Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
33:42.5,-0.16,0.29,-0.7,-1,32.4,0.073,0
33:42.5,-0.15,0.28,-0.7,-1,32.6,0.073,0
33:42.6,-0.12,0.23,-0.74,-1,32.4,0.075,0
33:42.6,-0.12,0.22,-0.73,-1,32.4,0.073,0
33:42.6,-0.12,0.24,-0.72,-1,32.4,0.075,0
33:42.7,-0.12,0.23,-0.73,-1,32.4,0.075,0
33:42.7,-0.14,0.24,-0.69,-1,32.4,0.075,0
33:42.7,-0.13,0.24,-0.67,-1,32.4,0.075,0
33:42.8,-0.13,0.25,-0.67,-1,32.4,0.073,0
33:42.8,-0.13,0.25,-0.7,-1,32.4,0.073,0
33:42.8,-0.13,0.23,-0.72,-1,32.4,0.073,0
33:42.8,-0.15,0.24,-0.71,-1,32.4,0.075,0
33:42.9,-0.14,0.27,-0.69,-1,32.4,0.073,0
33:42.9,-0.16,0.23,-0.71,-1,32.4,0.075,0
33:42.9,-0.16,0.26,-0.69,-1,32.4,0.075,0
33:43.0,-0.16,0.26,-0.67,-1,32.4,0.073,0
33:43.0,-0.15,0.25,-0.7,-1,32.4,0.073,0
33:43.0,-0.18,0.22,-0.73,-1,32.4,0.075,0
33:43.1,-0.17,0.25,-0.69,-1,32.4,0.075,0
33:43.1,-0.18,0.23,-0.68,-1,32.4,0.073,0
33:43.1,-0.18,0.22,-0.68,-1,32.4,0.073,0
33:43.2,-0.2,0.21,-0.68,-1,32.4,0.075,0
33:43.2,-0.19,0.21,-0.69,-1,32.4,0.075,0
33:43.2,-0.16,0.21,-0.73,-1,32.4,0.075,0
33:43.3,-0.15,0.2,-0.73,-1,32.4,0.075,0
33:43.3,-0.15,0.22,-0.74,-1,32.4,0.075,0
33:43.3,-0.16,0.22,-0.72,-1,32.4,0.073,0
33:43.3,-0.18,0.22,-0.72,-1,32.4,0.075,0
33:43.4,-0.18,0.23,-0.72,-1,32.4,0.075,0
33:43.4,-0.17,0.23,-0.7,-1,32.4,0.075,0
33:43.4,-0.17,0.21,-0.72,-1,32.4,0.073,0
33:43.5,-0.17,0.22,-0.73,-1,32.4,0.073,0
33:43.5,-0.16,0.22,-0.7,-1,32.4,0.073,0
33:43.5,-0.15,0.22,-0.73,-1,32.4,0.075,0
33:43.6,-0.16,0.21,-0.74,-1,32.4,0.073,0
33:43.6,-0.17,0.22,-0.71,-1,32.4,0.073,0
33:43.6,-0.17,0.22,-0.72,-1,32.4,0.075,0
33:43.7,-0.18,0.2,-0.71,-1,32.4,0.073,0
33:43.7,-0.18,0.21,-0.7,-1,32.4,0.075,0
33:43.7,-0.17,0.22,-0.73,-1,32.4,0.073,0
33:43.8,-0.15,0.2,-0.73,-1,32.4,0.073,0
33:43.8,-0.16,0.2,-0.71,-1,32.4,0.075,0
33:43.8,-0.18,0.22,-0.69,-1,32.4,0.075,0
33:43.8,-0.19,0.19,-0.67,-1,32.4,0.075,0
33:43.9,-0.18,0.18,-0.66,-1,32.4,0.073,0
33:43.9,-0.17,0.14,-0.58,-1,32.4,0.073,0
33:43.9,-0.18,0.22,-0.5,-1,32.4,0.073,0
33:44.0,-0.19,0.25,-0.68,-1,32.4,0.075,0
33:44.0,0,0.4,-0.9,-1,32.4,0.073,0
33:44.0,-0.04,0.35,-1.27,-1,32.4,0.073,0
33:44.1,-0.13,0.26,-0.67,-1,32.4,0.075,0
33:44.1,0,0.3,-0.8,-1,32.4,0.075,0
33:44.1,0,0.2,-0.82,-1,32.4,0.073,0
33:44.2,-0.08,0.24,-0.65,-1,32.4,0.075,0
33:44.2,-0.18,0.23,-0.55,-1,32.4,0.075,0
33:44.2,-0.24,0.21,-0.55,-1,32.4,0.075,0
33:44.3,-0.3,0.1,-0.43,-1,32.4,0.073,0
33:44.3,-0.3,0.19,-0.47,-1,32.4,0.075,0
33:44.3,-0.18,0.36,-0.73,-1,32.4,0.075,0
33:44.3,0.24,0.1,-1.42,-1,32.4,0.073,0
33:44.4,-0.12,0.17,-0.97,-1,32.4,0.073,0
33:44.4,-0.14,0.25,-0.58,-1,32.4,0.075,0
33:44.4,-0.13,0.26,-0.56,-1,32.4,0.073,0
33:44.5,-0.22,0.17,-0.64,-1,32.4,0.075,0
33:44.5,-0.24,0.18,-0.5,-1,32.4,0.075,0
33:44.5,-0.23,0.21,-0.46,-1,32.4,0.073,0
33:44.6,-0.2,0.2,-0.57,-1,32.4,0.075,0
33:44.6,-0.15,0.2,-0.66,-1,32.4,0.075,0
33:44.6,-0.01,0.22,-0.63,-1,32.4,0.075,0
33:44.7,0.13,0.26,-1.19,-1,32.4,0.073,0
33:44.7,-0.08,0.28,-0.97,-1,32.4,0.075,0
33:44.7,-0.11,0.32,-0.7,-1,32.4,0.075,0
33:44.8,-0.15,0.25,-0.65,-1,32.4,0.075,0
33:44.8,-0.17,0.27,-0.73,-1,32.4,0.073,0
33:44.8,-0.2,0.22,-0.72,-1,32.4,0.075,0
33:44.8,-0.14,0.19,-0.65,-1,32.4,0.075,0
33:44.9,-0.1,0.22,-0.64,-1,32.4,0.075,0
33:44.9,-0.16,0.24,-0.77,-1,32.4,0.075,0
33:44.9,-0.17,0.2,-0.71,-1,32.4,0.075,0
33:45.0,-0.16,0.23,-0.64,-1,32.4,0.075,0
33:45.0,-0.14,0.18,-0.66,-1,32.4,0.073,0
33:45.0,-0.15,0.24,-0.71,-1,32.4,0.073,0
33:45.1,-0.18,0.23,-0.69,-1,32.4,0.075,0
33:45.1,-0.19,0.22,-0.71,-1,32.4,0.073,0
33:45.1,-0.18,0.23,-0.69,-1,32.4,0.075,0
33:45.2,-0.17,0.25,-0.68,-1,32.4,0.075,0
33:45.2,-0.18,0.23,-0.69,-1,32.4,0.075,0
33:45.2,-0.17,0.24,-0.71,-1,32.4,0.075,0
33:45.3,-0.16,0.23,-0.72,-1,32.4,0.075,0
33:45.3,-0.16,0.27,-0.73,-1,32.4,0.073,0
33:45.3,-0.18,0.24,-0.69,-1,32.4,0.075,0
33:45.3,-0.18,0.26,-0.73,-1,32.4,0.075,0
33:45.4,-0.17,0.25,-0.73,-1,32.4,0.073,0
33:45.4,-0.17,0.25,-0.7,-1,32.4,0.073,0
33:45.4,-0.18,0.24,-0.73,-1,32.4,0.075,0
33:45.5,-0.16,0.25,-0.74,-1,32.4,0.075,0
33:45.5,-0.15,0.24,-0.7,-1,32.4,0.075,0
33:45.5,-0.15,0.24,-0.7,-1,32.4,0.073,0
33:45.6,-0.16,0.24,-0.72,-1,32.4,0.075,0
33:45.6,-0.15,0.23,-0.7,-1,32.4,0.075,0
33:45.6,-0.15,0.23,-0.7,-1,32.4,0.075,0
33:45.7,-0.15,0.24,-0.71,-1,32.4,0.073,0
33:45.7,-0.15,0.23,-0.71,-1,32.4,0.075,0
33:45.7,-0.16,0.23,-0.7,-1,32.4,0.075,0
33:45.7,-0.15,0.24,-0.72,-1,32.4,0.075,0
33:45.8,-0.15,0.23,-0.7,-1,32.4,0.075,0
33:45.8,-0.15,0.24,-0.71,-1,32.4,0.075,0
33:45.8,-0.15,0.24,-0.73,-1,32.4,0.075,0
33:45.9,-0.15,0.24,-0.72,-1,32.4,0.075,0
33:45.9,-0.16,0.25,-0.72,-1,32.4,0.075,0
33:45.9,-0.16,0.23,-0.71,-1,32.4,0.075,0
33:46.0,-0.15,0.22,-0.7,-1,32.4,0.075,0
33:46.0,-0.15,0.23,-0.72,-1,32.4,0.075,0
33:46.0,-0.14,0.23,-0.72,-1,32.4,0.073,0
33:46.1,-0.16,0.23,-0.71,-1,32.4,0.075,0
33:46.1,-0.16,0.23,-0.71,-1,32.4,0.075,0
33:46.1,-0.16,0.24,-0.7,-1,32.4,0.075,0
33:46.2,-0.16,0.23,-0.71,-1,32.4,0.075,0
33:46.2,-0.15,0.24,-0.71,-1,32.4,0.073,0
33:46.2,-0.15,0.24,-0.71,-1,32.4,0.075,0
33:46.3,-0.15,0.24,-0.72,-1,32.4,0.075,0
33:46.3,-0.16,0.24,-0.71,-1,32.4,0.075,0
33:46.3,-0.16,0.24,-0.71,-1,32.4,0.075,0
33:46.3,-0.16,0.23,-0.7,-1,32.4,0.075,0
33:46.4,-0.16,0.24,-0.72,-1,32.4,0.075,0
33:46.4,-0.15,0.24,-0.73,-1,32.4,0.075,0
