Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
19:52.906,-0.09,0.36,-0.86,-1,35.2,0.298,0
19:52.937,-0.09,0.37,-0.87,-1,35.2,0.298,0
19:52.968,-0.1,0.36,-0.86,-1,35.2,0.298,0
19:53.000,-0.09,0.36,-0.86,-1,35.2,0.295,0
19:53.031,-0.08,0.37,-0.86,-1,35.2,0.295,0
19:53.062,-0.08,0.37,-0.87,-1,35.2,0.295,0
19:53.093,-0.07,0.37,-0.88,-1,35.2,0.295,0
19:53.125,-0.08,0.37,-0.91,-1,35.2,0.295,0
19:53.156,-0.08,0.38,-0.92,-1,35.2,0.295,0
19:53.187,-0.08,0.39,-0.95,-1,35.2,0.293,0
19:53.218,-0.09,0.41,-0.98,-1,35.2,0.293,0
19:53.250,-0.11,0.41,-0.94,-1,35.2,0.293,0
19:53.281,-0.12,0.38,-0.9,-1,35.2,0.293,0
19:53.312,-0.14,0.37,-0.84,-1,35.2,0.293,0
19:53.343,-0.14,0.36,-0.85,-1,35.2,0.293,0
19:53.375,-0.13,0.36,-0.84,-1,35.2,0.293,0
19:53.406,-0.14,0.34,-0.8,-1,35.2,0.293,0
19:53.437,-0.17,0.33,-0.75,-1,35.2,0.293,0
19:53.468,-0.18,0.33,-0.72,-1,35.2,0.293,0
19:53.500,-0.2,0.29,-0.65,-1,35.2,0.29,0
19:53.531,-0.21,0.3,-0.57,-1,35.2,0.29,0
19:53.562,-0.24,0.3,-0.55,-1,35.2,0.29,0
19:53.593,-0.23,0.25,-0.55,-1,35.2,0.293,0
19:53.625,-0.24,0.17,-0.49,-1,35.2,0.293,0
19:53.656,-0.32,0.26,-0.49,-1,35.2,0.293,0
19:53.687,-0.38,0.36,-0.76,-1,35.2,0.29,0
19:53.718,0.05,0.28,-1.79,-1,35.2,0.288,0
19:53.750,-0.83,0.73,-1.37,-1,35.2,0.286,0
19:53.781,0.09,0.21,-0.56,-1,35.2,0.283,0
19:53.812,0.16,0.02,-0.84,-1,35.2,0.283,0
19:53.843,0.26,0.58,-1.1,-1,35.2,0.283,0
19:53.875,0.09,0.3,-0.87,-1,35.2,0.283,0
19:53.906,0,0.36,-0.83,-1,35.2,0.28,0
19:53.937,-0.05,0.4,-0.81,-1,35.2,0.28,0
19:53.968,-0.09,0.29,-0.75,-1,35.2,0.28,0
19:54.000,-0.13,0.28,-0.68,-1,35.2,0.283,0
19:54.031,-0.15,0.27,-0.6,-1,35.2,0.28,0
19:54.062,-0.19,0.25,-0.53,-1,35.2,0.28,0
19:54.093,-0.23,0.23,-0.58,-1,35.2,0.28,0
19:54.125,-0.27,0.24,-0.54,-1,35.2,0.283,0
19:54.156,-0.25,0.26,-0.57,-1,35.2,0.28,0
19:54.187,0.24,-0.23,-1.9,-1,35.2,0.278,0
19:54.218,-0.73,0.45,-1.04,-1,35.2,0.275,0
19:54.250,-0.01,0.55,-0.84,-1,35.2,0.273,0
19:54.281,0.1,-0.04,-0.85,-1,35.2,0.273,0
19:54.312,0.11,0.52,-1.06,-1,35.2,0.273,0
19:54.343,-0.02,0.36,-0.93,-1,35.2,0.27,0
19:54.375,-0.08,0.24,-0.76,-1,35.2,0.273,0
19:54.406,-0.09,0.34,-0.67,-1,35.2,0.27,0
19:54.437,-0.13,0.27,-0.59,-1,35.2,0.273,0
19:54.468,-0.2,0.22,-0.55,-1,35.2,0.273,0
19:54.500,-0.2,0.34,-0.5,-1,35.2,0.273,0
19:54.531,-0.2,0.32,-0.52,-1,35.2,0.273,0
19:54.562,-0.17,0.22,-0.56,-1,35.2,0.273,0
19:54.593,-0.22,0.21,-0.58,-1,35.2,0.273,0
19:54.625,-0.16,0.33,-0.51,-1,35.2,0.273,0
19:54.656,0.67,2.26,-3.15,-1,35.2,0.268,0
19:54.687,-0.37,0.39,-0.66,-1,35.2,0.268,0
19:54.718,0.06,-0.05,-0.59,-1,35.2,0.268,0
19:54.750,0.08,0.43,-1.12,-1,35.2,0.268,0
19:54.781,0.14,0.49,-0.99,-1,35.2,0.268,0
19:54.812,0.05,0.29,-0.88,-1,35.2,0.266,0
19:54.843,0.02,0.36,-0.84,-1,35.2,0.268,0
19:54.875,-0.03,0.35,-0.77,-1,35.2,0.268,0
19:54.906,-0.06,0.32,-0.68,-1,35.2,0.268,0
19:54.937,-0.11,0.34,-0.6,-1,35.2,0.268,0
19:54.968,-0.19,0.3,-0.57,-1,35.2,0.268,0
19:55.000,-0.27,0.28,-0.54,-1,35.2,0.268,0
19:55.031,-0.31,0.26,-0.47,-1,35.2,0.268,0
19:55.062,-0.33,0.22,-0.46,-1,35.2,0.268,0
19:55.093,-0.15,0.21,-0.93,-1,35.2,0.268,0
19:55.125,-0.65,1.89,-2.14,-1,35.2,0.268,0
19:55.156,-0.07,0.48,-0.58,-1,35.2,0.268,0
19:55.187,0.05,-0.14,-0.62,-1,35.2,0.266,0
19:55.218,0.14,0.6,-1.05,-1,35.2,0.266,0
19:55.250,0.07,0.4,-0.9,-1,35.2,0.266,0
19:55.281,0,0.34,-0.88,-1,35.2,0.266,0
19:55.312,-0.04,0.39,-0.83,-1,35.2,0.266,0
19:55.343,-0.05,0.34,-0.81,-1,35.2,0.266,0
19:55.375,-0.05,0.38,-0.86,-1,35.2,0.266,0
19:55.406,-0.08,0.31,-0.8,-1,35.2,0.266,0
19:55.437,-0.1,0.36,-0.83,-1,35.2,0.268,0
19:55.468,-0.09,0.34,-0.76,-1,35.2,0.268,0
19:55.500,-0.11,0.35,-0.81,-1,35.2,0.268,0
19:55.531,-0.11,0.36,-0.8,-1,35.2,0.266,0
19:55.562,-0.1,0.37,-0.77,-1,35.2,0.268,0
19:55.593,-0.11,0.38,-0.8,-1,35.2,0.268,0
19:55.625,-0.13,0.42,-0.86,-1,35.2,0.268,0
19:55.656,-0.13,0.39,-0.87,-1,35.2,0.268,0
19:55.687,-0.11,0.36,-0.85,-1,35.2,0.268,0
19:55.718,-0.1,0.4,-0.85,-1,35.2,0.268,0
19:55.750,-0.1,0.41,-0.86,-1,35.2,0.268,0
19:55.781,-0.1,0.38,-0.85,-1,35.2,0.268,0
19:55.812,-0.11,0.39,-0.84,-1,35.2,0.268,0
19:55.843,-0.09,0.41,-0.87,-1,35.2,0.268,0
19:55.875,-0.1,0.37,-0.85,-1,35.2,0.268,0
19:55.906,-0.1,0.37,-0.84,-1,35.2,0.268,0
19:55.937,-0.09,0.4,-0.89,-1,35.2,0.268,0
19:55.968,-0.08,0.37,-0.84,-1,35.2,0.268,0
19:56.000,-0.1,0.37,-0.86,-1,35.2,0.268,0
19:56.031,-0.09,0.38,-0.85,-1,35.2,0.268,0
19:56.062,-0.08,0.38,-0.85,-1,35.2,0.268,0
19:56.093,-0.07,0.38,-0.84,-1,35.2,0.268,0
19:56.125,-0.08,0.37,-0.85,-1,35.2,0.268,0
19:56.156,-0.08,0.38,-0.82,-1,35.2,0.268,0
19:56.187,-0.08,0.39,-0.87,-1,34.9,0.268,0
19:56.218,-0.07,0.38,-0.82,-1,35.2,0.268,0
19:56.250,-0.08,0.39,-0.82,-1,35.2,0.268,0
19:56.281,-0.1,0.37,-0.83,-1,35.2,0.268,0
19:56.312,-0.08,0.4,-0.85,-1,35.2,0.27,0
19:56.343,-0.07,0.39,-0.86,-1,35.2,0.268,0
19:56.375,-0.07,0.39,-0.84,-1,35.2,0.271,0
19:56.406,-0.09,0.38,-0.83,-1,35.2,0.268,0
19:56.437,-0.09,0.39,-0.84,-1,35.2,0.273,0
19:56.468,-0.09,0.38,-0.84,-1,35.2,0.268,0
