Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
00:09.156,-0.36,-0.07,0.95,-1,22.2,0.041,0
00:09.187,-0.36,-0.07,0.94,-1,22.2,0.041,0
00:09.218,-0.35,-0.07,0.94,-1,22.2,0.041,0
00:09.250,-0.35,-0.07,0.95,-1,22.2,0.041,0
00:09.281,-0.34,-0.07,0.94,-1,22.2,0.041,0
00:09.312,-0.34,-0.06,0.95,-1,22.2,0.041,0
00:09.343,-0.34,-0.07,0.94,-1,22.2,0.041,0
00:09.375,-0.35,-0.07,0.96,-1,22.2,0.041,0
00:09.406,-0.34,-0.07,0.96,-1,22.2,0.041,0
00:09.437,-0.34,-0.07,0.94,-1,22.2,0.041,0
00:09.468,-0.32,-0.06,0.85,-1,22.2,0.041,0
00:09.500,-0.27,-0.03,0.69,-1,22.2,0.041,0
00:09.531,-0.2,-0.02,0.95,-1,22.2,0.041,0
00:09.562,-0.3,0.25,1.37,-1,22.2,0.041,0
00:09.593,-0.36,0.1,1.27,-1,22.2,0.041,0
00:09.625,-0.25,-0.08,0.94,-1,22.2,0.041,0
00:09.656,-0.24,-0.08,0.99,-1,22.4,0.041,0
00:09.687,-0.22,0.04,0.96,-1,22.2,0.041,0
00:09.718,-0.25,0,0.97,-1,22.2,0.041,0
00:09.750,-0.27,0,1.01,-1,22.2,0.041,0
00:09.781,-0.29,-0.03,1.01,-1,22.2,0.041,0
00:09.812,-0.3,-0.04,1,-1,22.4,0.041,0
00:09.843,-0.31,-0.06,0.99,-1,22.2,0.041,0
00:09.875,-0.31,-0.06,1,-1,22.2,0.041,0
00:09.906,-0.31,-0.06,0.98,-1,22.2,0.041,0
00:09.937,-0.31,-0.06,0.98,-1,22.2,0.041,0
00:09.968,-0.32,-0.06,0.97,-1,22.2,0.041,0
00:10.000,-0.32,-0.06,0.97,-1,22.2,0.041,0
00:10.031,-0.33,-0.06,0.96,-1,22.2,0.041,0
00:10.062,-0.34,-0.06,0.95,-1,22.2,0.041,0
00:10.093,-0.35,-0.06,0.94,-1,22.2,0.041,0
00:10.125,-0.35,-0.06,0.94,-1,22.2,0.041,0
00:10.156,-0.35,-0.06,0.93,-1,22.2,0.041,0
00:10.187,-0.36,-0.06,0.93,-1,22.2,0.041,0
00:10.218,-0.37,-0.07,0.93,-1,22.2,0.041,0
00:10.250,-0.37,-0.07,0.93,-1,22.2,0.041,0
00:10.281,-0.37,-0.07,0.94,-1,22.2,0.041,0
00:10.312,-0.37,-0.07,0.94,-1,22.2,0.041,0
00:10.343,-0.37,-0.07,0.96,-1,22.2,0.041,0
00:10.375,-0.37,-0.07,0.94,-1,22.2,0.041,0
00:10.406,-0.37,-0.07,0.93,-1,22.2,0.041,0
00:10.437,-0.36,-0.08,0.93,-1,22.4,0.041,0
00:10.468,-0.35,-0.08,0.92,-1,22.2,0.041,0
00:10.500,-0.35,-0.07,0.9,-1,22.2,0.041,0
00:10.531,-0.33,-0.08,0.79,-1,22.4,0.041,0
00:10.562,-0.29,-0.1,0.74,-1,22.2,0.041,0
00:10.593,-0.24,-0.01,0.9,-1,22.2,0.041,0
00:10.625,-0.19,0.01,1.06,-1,22.4,0.041,0
00:10.656,-0.21,0.01,2.07,-1,22.2,0.041,0
00:10.687,-0.26,-0.36,1.12,-1,22.2,0.041,0
00:10.718,-0.24,-0.13,0.95,-1,22.2,0.041,0
00:10.750,-0.23,-0.08,1,-1,22.4,0.041,0
00:10.781,-0.24,-0.07,1.01,-1,22.2,0.041,0
00:10.812,-0.26,-0.06,1,-1,22.2,0.041,0
00:10.843,-0.26,-0.07,1.01,-1,22.2,0.041,0
00:10.875,-0.27,-0.08,1,-1,22.2,0.041,0
00:10.906,-0.28,-0.07,0.99,-1,22.2,0.041,0
00:10.937,-0.3,-0.07,0.99,-1,22.2,0.041,0
00:10.968,-0.3,-0.07,1,-1,22.4,0.041,0
00:11.000,-0.3,-0.07,0.99,-1,22.4,0.041,0
00:11.031,-0.3,-0.07,0.99,-1,22.2,0.041,0
00:11.062,-0.31,-0.07,0.98,-1,22.2,0.041,0
00:11.093,-0.32,-0.08,0.96,-1,22.2,0.041,0
00:11.125,-0.33,-0.08,0.97,-1,22.2,0.041,0
00:11.156,-0.34,-0.08,0.95,-1,22.2,0.041,0
00:11.187,-0.34,-0.07,0.95,-1,22.2,0.041,0
00:11.218,-0.35,-0.08,0.94,-1,22.4,0.041,0
00:11.250,-0.35,-0.08,0.93,-1,22.2,0.041,0
00:11.281,-0.36,-0.08,0.94,-1,22.4,0.041,0
00:11.312,-0.36,-0.09,0.93,-1,22.2,0.041,0
00:11.343,-0.36,-0.09,0.93,-1,22.2,0.041,0
00:11.375,-0.37,-0.09,0.93,-1,22.2,0.041,0
00:11.406,-0.36,-0.09,0.94,-1,22.2,0.041,0
00:11.437,-0.37,-0.08,0.94,-1,22.4,0.041,0
00:11.468,-0.36,-0.09,0.93,-1,22.2,0.041,0
00:11.500,-0.36,-0.09,0.93,-1,22.2,0.041,0
00:11.531,-0.35,-0.09,0.93,-1,22.2,0.041,0
00:11.562,-0.34,-0.07,0.91,-1,22.4,0.041,0
00:11.593,-0.33,-0.06,0.88,-1,22.2,0.041,0
00:11.625,-0.32,-0.07,0.75,-1,22.4,0.041,0
00:11.656,-0.29,-0.01,0.85,-1,22.2,0.041,0
00:11.687,-0.22,0.04,1.15,-1,22.2,0.041,0
00:11.718,-0.11,-0.48,1.81,-1,22.4,0.041,0
00:11.750,-0.3,-0.38,1.18,-1,22.4,0.041,0
00:11.781,-0.26,0,0.97,-1,22.2,0.041,0
00:11.812,-0.26,-0.07,0.97,-1,22.4,0.041,0
00:11.843,-0.24,0,0.97,-1,22.4,0.041,0
00:11.875,-0.25,-0.03,1.01,-1,22.4,0.041,0
00:11.906,-0.25,-0.02,1.03,-1,22.4,0.041,0
00:11.937,-0.27,-0.02,1.01,-1,22.4,0.041,0
00:11.968,-0.28,-0.02,1,-1,22.4,0.041,0
00:12.000,-0.29,-0.02,0.99,-1,22.4,0.041,0
00:12.031,-0.3,-0.03,0.99,-1,22.4,0.041,0
00:12.062,-0.3,-0.03,0.97,-1,22.4,0.041,0
00:12.093,-0.3,-0.03,0.98,-1,22.4,0.041,0
00:12.125,-0.3,-0.03,0.97,-1,22.2,0.041,0
00:12.156,-0.31,-0.03,0.96,-1,22.4,0.041,0
00:12.187,-0.32,-0.03,0.96,-1,22.4,0.041,0
00:12.218,-0.32,-0.04,0.97,-1,22.4,0.041,0
