Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
01:19.687,-0.35,-0.08,0.96,-1,24.1,0.047,0
01:19.718,-0.35,-0.08,0.95,-1,24.1,0.045,0
01:19.750,-0.34,-0.08,0.95,-1,24.1,0.049,0
01:19.781,-0.34,-0.07,0.99,-1,24.1,0.045,0
01:19.812,-0.35,-0.08,1,-1,24.1,0.045,0
01:19.843,-0.35,-0.08,1,-1,24.1,0.047,0
01:19.875,-0.37,-0.09,1,-1,24.1,0.047,0
01:19.906,-0.36,-0.09,0.97,-1,24.1,0.047,0
01:19.937,-0.35,-0.08,0.94,-1,24.1,0.047,0
01:19.968,-0.33,-0.06,0.9,-1,24.1,0.047,0
01:20.000,-0.31,-0.06,0.84,-1,24.1,0.045,0
01:20.031,-0.28,-0.1,0.63,-1,24.1,0.047,0
01:20.062,-0.19,-0.01,0.46,-1,24.1,0.045,0
01:20.093,-0.1,-0.25,0.91,-1,24.1,0.049,0
01:20.125,-0.25,-0.06,1.03,-1,24.1,0.045,0
01:20.156,0.28,0.71,2.65,-1,24.1,0.047,0
01:20.187,-0.34,-0.09,0.96,-1,24.1,0.047,0
01:20.218,-0.33,-0.37,0.94,-1,24.1,0.047,0
01:20.250,-0.21,0.01,0.56,-1,24.1,0.049,0
01:20.281,-0.19,-0.27,0.28,-1,24.1,0.045,0
01:20.312,-0.16,-0.2,0.6,-1,24.1,0.049,0
01:20.343,0.14,0.54,3.54,-1,24.1,0.045,0
01:20.375,-0.36,0.08,0.82,-1,24.1,0.045,0
01:20.406,-0.32,-0.54,1.13,-1,24.1,0.047,0
01:20.437,-0.14,0.47,0.23,-1,24.1,0.045,0
01:20.468,-0.01,-0.58,-0.06,-1,24.1,0.047,0
01:20.500,-0.3,-0.92,4.27,-1,24.1,0.049,0
01:20.531,-0.82,-1.48,1.62,-1,24.1,0.045,0
01:20.562,-0.28,-0.11,0.98,-1,24.1,0.047,0
01:20.593,-0.31,-0.03,1.15,-1,24.1,0.047,0
01:20.625,-0.38,0.01,1.06,-1,24.1,0.047,0
01:20.656,-0.37,-0.06,1.03,-1,24.1,0.047,0
01:20.687,-0.32,-0.11,1,-1,24.1,0.047,0
01:20.718,-0.29,-0.11,0.93,-1,24.1,0.045,0
01:20.750,-0.28,-0.13,0.93,-1,24.1,0.045,0
01:20.781,-0.28,-0.15,0.94,-1,24.1,0.045,0
01:20.812,-0.3,-0.1,0.91,-1,24.1,0.047,0
01:20.843,-0.33,-0.09,0.86,-1,24.1,0.045,0
01:20.875,-0.34,-0.08,0.88,-1,24.1,0.047,0
01:20.906,-0.36,-0.07,0.86,-1,24.1,0.047,0
01:20.937,-0.38,-0.07,0.86,-1,24.1,0.047,0
01:20.968,-0.4,-0.07,0.87,-1,24.1,0.045,0
01:21.000,-0.41,-0.05,0.87,-1,24.1,0.047,0
01:21.031,-0.43,-0.05,0.89,-1,24.1,0.047,0
01:21.062,-0.45,-0.04,0.91,-1,24.1,0.047,0
01:21.093,-0.44,-0.05,0.96,-1,24.1,0.045,0
01:21.125,-0.45,-0.05,0.95,-1,24.1,0.047,0
01:21.156,-0.45,-0.04,0.93,-1,24.1,0.047,0
01:21.187,-0.44,-0.04,0.96,-1,24.1,0.049,0
01:21.218,-0.43,-0.06,0.96,-1,24.1,0.045,0
01:21.250,-0.43,-0.08,0.93,-1,24.1,0.047,0
01:21.281,-0.42,-0.07,0.95,-1,24.1,0.045,0
01:21.312,-0.41,-0.06,0.95,-1,24.1,0.045,0
01:21.343,-0.41,-0.06,0.94,-1,24.1,0.047,0
01:21.375,-0.41,-0.07,0.94,-1,24.1,0.047,0
01:21.406,-0.41,-0.07,0.94,-1,24.1,0.047,0
01:21.437,-0.41,-0.08,0.95,-1,24.1,0.047,0
01:21.468,-0.41,-0.09,0.94,-1,24.1,0.047,0
01:21.500,-0.41,-0.09,0.93,-1,24.1,0.047,0
01:21.531,-0.41,-0.07,0.95,-1,24.1,0.045,0
01:21.562,-0.41,-0.08,0.95,-1,24.1,0.045,0
01:21.593,-0.41,-0.07,0.94,-1,24.1,0.047,0
01:21.625,-0.41,-0.08,0.94,-1,24.1,0.045,0
01:21.656,-0.41,-0.08,0.94,-1,24.1,0.045,0
01:21.687,-0.41,-0.07,0.95,-1,24.1,0.047,0
01:21.718,-0.41,-0.07,0.95,-1,24.1,0.047,0
01:21.750,-0.41,-0.07,0.95,-1,24.1,0.045,0
01:21.781,-0.41,-0.08,0.93,-1,24.1,0.045,0
01:21.812,-0.4,-0.08,0.94,-1,24.1,0.045,0
01:21.843,-0.4,-0.08,0.95,-1,24.1,0.045,0
01:21.875,-0.4,-0.08,0.95,-1,24.1,0.045,0
01:21.906,-0.4,-0.08,0.95,-1,24.1,0.045,0
01:21.937,-0.4,-0.08,0.95,-1,24.1,0.047,0
01:21.968,-0.4,-0.08,0.96,-1,24.1,0.045,0
01:22.000,-0.4,-0.07,0.94,-1,24.1,0.045,0
01:22.031,-0.4,-0.08,0.94,-1,24.1,0.047,0
01:22.062,-0.4,-0.08,0.95,-1,24.1,0.045,0
01:22.093,-0.4,-0.08,0.95,-1,24.1,0.049,0
01:22.125,-0.4,-0.08,0.96,-1,24.1,0.045,0
01:22.156,-0.4,-0.08,0.95,-1,24.1,0.045,0
01:22.187,-0.4,-0.08,0.96,-1,24.1,0.047,0
01:22.218,-0.4,-0.08,0.95,-1,24.1,0.045,0
01:22.250,-0.4,-0.08,0.96,-1,24.3,0.045,0
01:22.281,-0.4,-0.08,0.96,-1,24.1,0.045,0
01:22.312,-0.39,-0.09,0.95,-1,24.1,0.045,0
01:22.343,-0.4,-0.08,0.95,-1,24.1,0.045,0
01:22.375,-0.39,-0.08,0.94,-1,24.1,0.047,0
01:22.406,-0.38,-0.08,0.94,-1,24.1,0.045,0
01:22.437,-0.39,-0.07,0.94,-1,24.1,0.047,0
01:22.468,-0.39,-0.08,0.93,-1,24.1,0.045,0
01:22.500,-0.39,-0.08,0.95,-1,24.1,0.045,0
01:22.531,-0.39,-0.08,0.95,-1,24.1,0.045,0
01:22.562,-0.39,-0.08,0.95,-1,24.1,0.045,0
01:22.593,-0.39,-0.08,0.95,-1,24.1,0.045,0
01:22.625,-0.4,-0.08,0.95,-1,24.1,0.045,0
01:22.656,-0.4,-0.09,0.96,-1,24.1,0.045,0
01:22.687,-0.4,-0.08,0.96,-1,24.1,0.045,0
01:22.718,-0.4,-0.08,0.97,-1,24.1,0.045,0
01:22.750,-0.39,-0.09,0.95,-1,24.1,0.045,0
01:22.781,-0.4,-0.08,0.95,-1,24.1,0.047,0
01:22.812,-0.39,-0.08,0.95,-1,24.1,0.045,0
01:22.843,-0.39,-0.07,0.95,-1,24.1,0.045,0
01:22.875,-0.39,-0.08,0.94,-1,24.1,0.045,0
01:22.906,-0.39,-0.08,0.95,-1,24.1,0.047,0
01:22.937,-0.39,-0.09,0.96,-1,24.1,0.045,0
01:22.968,-0.4,-0.09,0.95,-1,24.1,0.045,0
01:23.000,-0.39,-0.08,0.96,-1,24.1,0.045,0
01:23.031,-0.39,-0.08,0.95,-1,24.1,0.045,0
01:23.062,-0.39,-0.08,0.95,-1,24.1,0.047,0
01:23.093,-0.39,-0.08,0.95,-1,24.1,0.045,0
01:23.125,-0.39,-0.08,0.94,-1,24.1,0.047,0
01:23.156,-0.39,-0.08,0.95,-1,24.1,0.047,0
01:23.187,-0.39,-0.08,0.94,-1,24.1,0.047,0
01:23.218,-0.39,-0.08,0.95,-1,24.1,0.045,0
01:23.250,-0.38,-0.08,0.96,-1,24.1,0.045,0
01:23.281,-0.39,-0.09,0.95,-1,24.1,0.047,0
01:23.312,-0.39,-0.08,0.95,-1,24.1,0.047,0
01:23.343,-0.39,-0.09,0.95,-1,24.1,0.045,0
01:23.375,-0.39,-0.07,0.96,-1,24.1,0.047,0
01:23.406,-0.39,-0.08,0.96,-1,24.1,0.045,0
01:23.437,-0.39,-0.08,0.95,-1,24.1,0.045,0
01:23.468,-0.39,-0.08,0.95,-1,24.1,0.045,0
01:23.500,-0.39,-0.08,0.95,-1,24.1,0.047,0
01:23.531,-0.39,-0.08,0.95,-1,24.3,0.045,0
01:23.562,-0.38,-0.08,0.97,-1,24.1,0.047,0
01:23.593,-0.39,-0.08,0.96,-1,24.1,0.047,0
01:23.625,-0.39,-0.07,0.96,-1,24.1,0.047,0
01:23.656,-0.38,-0.07,0.95,-1,24.1,0.045,0
01:23.687,-0.38,-0.07,0.95,-1,24.1,0.045,0
01:23.718,-0.39,-0.08,0.95,-1,24.1,0.045,0
01:23.750,-0.38,-0.07,0.95,-1,24.3,0.045,0
01:23.781,-0.38,-0.07,0.95,-1,24.1,0.045,0
01:23.812,-0.38,-0.08,0.95,-1,24.1,0.047,0
01:23.843,-0.38,-0.07,0.96,-1,24.1,0.045,0
01:23.875,-0.38,-0.07,0.96,-1,24.1,0.047,0
01:23.906,-0.38,-0.07,0.96,-1,24.3,0.045,0
