Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
59:28.125,-0.28,0.02,0.98,-1,20.8,0.041,0
59:28.156,-0.27,0.01,0.98,-1,20.8,0.039,0
59:28.187,-0.27,0.02,0.98,-1,20.8,0.041,0
59:28.218,-0.27,0.01,0.98,-1,21,0.037,0
59:28.250,-0.28,0.02,0.97,-1,20.8,0.039,0
59:28.281,-0.28,0.02,0.97,-1,21,0.039,0
59:28.312,-0.28,0.01,0.97,-1,20.8,0.037,0
59:28.343,-0.28,0.01,0.97,-1,20.8,0.039,0
59:28.375,-0.29,0.01,0.98,-1,20.8,0.037,0
59:28.406,-0.3,0,1,-1,20.8,0.039,0
59:28.437,-0.32,0,1.04,-1,20.8,0.041,0
59:28.468,-0.34,0,1.05,-1,21,0.039,0
59:28.500,-0.34,-0.01,1.08,-1,21,0.039,0
59:28.531,-0.32,-0.03,1.06,-1,20.8,0.039,0
59:28.562,-0.31,-0.02,1.06,-1,21,0.041,0
59:28.593,-0.3,-0.04,1.03,-1,20.8,0.041,0
59:28.625,-0.29,-0.05,0.98,-1,20.8,0.037,0
59:28.656,-0.28,-0.06,0.93,-1,20.8,0.039,0
59:28.687,-0.27,-0.07,0.9,-1,20.8,0.037,0
59:28.718,-0.26,-0.08,0.87,-1,21,0.041,0
59:28.750,-0.25,-0.1,0.83,-1,21,0.039,0
59:28.781,-0.23,-0.11,0.8,-1,21,0.041,0
59:28.812,-0.19,-0.17,0.75,-1,20.8,0.039,0
59:28.843,-0.21,-0.17,0.77,-1,20.8,0.041,0
59:28.875,-0.21,-0.1,1.03,-1,20.8,0.039,0
59:28.906,-0.15,-0.23,0.98,-1,20.8,0.041,0
59:28.937,-0.38,-0.05,1.64,-1,20.8,0.039,0
59:28.968,-0.22,-0.3,1,-1,20.8,0.041,0
59:29.000,-0.2,-0.32,1.08,-1,21,0.041,0
59:29.031,-0.23,-0.25,1.09,-1,20.8,0.041,0
59:29.062,-0.26,-0.24,1.08,-1,21,0.039,0
59:29.093,-0.27,-0.19,0.98,-1,20.8,0.041,0
59:29.125,-0.27,-0.17,0.94,-1,20.8,0.039,0
59:29.156,-0.28,-0.16,0.89,-1,20.8,0.037,0
59:29.187,-0.28,-0.15,0.86,-1,21,0.041,0
59:29.218,-0.28,-0.14,0.83,-1,20.8,0.039,0
59:29.250,-0.28,-0.14,0.77,-1,20.8,0.041,0
59:29.281,-0.26,-0.14,0.77,-1,21,0.037,0
59:29.312,-0.24,-0.13,0.78,-1,21,0.041,0
59:29.343,-0.25,-0.1,0.83,-1,21,0.039,0
59:29.375,-0.21,-0.12,1.05,-1,21,0.037,0
59:29.406,0.2,-1.06,1.98,-1,21,0.039,0
59:29.437,-0.24,-0.45,1.44,-1,20.8,0.037,0
59:29.468,-0.24,-0.13,1.07,-1,20.8,0.041,0
59:29.500,-0.24,-0.28,1.12,-1,21,0.039,0
59:29.531,-0.26,-0.21,1.06,-1,21,0.041,0
59:29.562,-0.26,-0.18,0.99,-1,21,0.037,0
59:29.593,-0.26,-0.17,0.89,-1,20.8,0.039,0
59:29.625,-0.26,-0.16,0.89,-1,21,0.041,0
59:29.656,-0.28,-0.16,0.84,-1,21,0.039,0
59:29.687,-0.29,-0.14,0.78,-1,21,0.041,0
59:29.718,-0.29,-0.13,0.74,-1,21,0.039,0
59:29.750,-0.27,-0.12,0.8,-1,21,0.039,0
59:29.781,-0.26,-0.11,0.8,-1,20.8,0.039,0
59:29.812,-0.24,-0.12,0.88,-1,21,0.039,0
59:29.843,-0.21,-0.12,1.06,-1,21,0.041,0
59:29.875,-0.01,-0.86,1.79,-1,21,0.037,0
59:29.906,-0.25,-0.27,1.25,-1,21,0.041,0
59:29.937,-0.24,-0.15,1.05,-1,21,0.039,0
59:29.968,-0.25,-0.27,1.12,-1,21,0.041,0
59:30.000,-0.26,-0.2,1.07,-1,21,0.041,0
59:30.031,-0.27,-0.18,1,-1,20.8,0.041,0
59:30.062,-0.26,-0.18,0.96,-1,21,0.041,0
59:30.093,-0.28,-0.15,0.94,-1,21,0.039,0
59:30.125,-0.29,-0.15,0.88,-1,21,0.039,0
59:30.156,-0.3,-0.13,0.81,-1,21,0.039,0
59:30.187,-0.3,-0.13,0.73,-1,21,0.039,0
59:30.218,-0.27,-0.12,0.73,-1,21,0.041,0
59:30.250,-0.25,-0.13,0.79,-1,21,0.041,0
59:30.281,-0.24,-0.1,0.92,-1,21,0.039,0
59:30.312,-0.21,-0.08,1.05,-1,21,0.041,0
59:30.343,0.01,-0.92,1.77,-1,21,0.039,0
59:30.375,-0.29,-0.24,1.3,-1,21,0.041,0
