Time,Z-axis,Y-axis,X-axis,Celsius,EDA(uS)
04:35.4,0.18,0.53,0.85,-1,34.1,2.199,0
04:35.5,0.16,0.54,0.84,-1,34.1,2.199,0
04:35.5,0.12,0.51,0.76,-1,34.1,2.199,0
04:35.5,0.11,0.53,0.85,-1,34.1,2.212,0
04:35.6,0.1,0.56,0.93,-1,34.1,2.199,0
04:35.6,0.07,0.51,0.84,-1,34.1,2.212,0
04:35.6,0.08,0.55,0.82,-1,34.1,2.199,0
04:35.7,0.04,0.63,0.84,-1,34.1,2.212,0
04:35.7,0.01,0.59,0.81,-1,34.1,2.212,0
04:35.7,0,0.58,0.83,-1,34.1,2.212,0
04:35.8,0,0.58,0.8,-1,34.1,2.199,0
04:35.8,-0.03,0.62,0.78,-1,34.1,2.199,0
04:35.8,-0.03,0.61,0.81,-1,34.1,2.212,0
04:35.8,-0.04,0.49,0.96,-1,34.1,2.212,0
04:35.9,-0.07,0.6,0.98,-1,34.1,2.212,0
04:35.9,-0.12,0.55,0.93,-1,34.1,2.199,0
04:35.9,-0.14,0.5,0.85,-1,34.1,2.199,0
04:36.0,-0.16,0.49,0.82,-1,34.1,2.212,0
04:36.0,-0.15,0.43,0.82,-1,33.9,2.199,0
04:36.0,-0.1,0.5,0.71,-1,34.1,2.212,0
04:36.1,-0.07,0.37,0.88,-1,34.1,2.199,0
04:36.1,0,0.4,1.01,-1,34.1,2.199,0
04:36.1,0.04,0.48,0.91,-1,34.1,2.212,0
04:36.2,0.09,0.43,0.85,-1,34.1,2.199,0
04:36.2,0.12,0.32,0.88,-1,34.1,2.199,0
04:36.2,0.19,0.45,0.93,-1,34.1,2.199,0
04:36.2,0.2,0.49,0.89,-1,34.1,2.199,0
04:36.3,0.14,0.25,0.88,-1,34.1,2.199,0
04:36.3,0.11,0.18,0.86,-1,34.1,2.199,0
04:36.3,0.12,0.2,0.83,-1,33.9,2.199,0
04:36.4,0.16,0.22,1,-1,34.1,2.199,0
04:36.4,0.17,0.34,1.1,-1,34.1,2.199,0
04:36.4,0.15,0.35,1.12,-1,34.1,2.199,0
04:36.5,0.12,0.38,1.16,-1,34.1,2.182,0
04:36.5,0.11,0.33,1.3,-1,33.9,2.182,0
04:36.5,0.1,0.45,1.18,-1,34.1,2.182,0
04:36.6,0.09,0.37,1.1,-1,34.1,2.182,0
04:36.6,0.06,0.4,1.05,-1,34.1,2.182,0
04:36.6,0.02,0.44,0.94,-1,34.1,2.182,0
04:36.7,-0.02,0.4,0.82,-1,34.1,2.182,0
04:36.7,-0.09,0.36,0.73,-1,34.1,2.182,0
04:36.7,-0.14,0.35,0.7,-1,34.1,2.182,0
04:36.7,-0.17,0.31,0.58,-1,34.1,2.182,0
04:36.8,-0.19,0.2,0.54,-1,34.1,2.178,0
04:36.8,-0.21,0.06,0.51,-1,34.1,2.166,0
04:36.8,-0.16,0.13,0.76,-1,34.1,2.162,0
04:36.9,-0.17,0.22,0.77,-1,34.1,2.162,0
04:36.9,-0.17,0.09,0.57,-1,34.1,2.162,0
04:36.9,-0.03,0.08,0.72,-1,34.1,2.166,0
04:37.0,0.1,0.24,0.68,-1,34.1,2.178,0
04:37.0,0.26,0.3,0.47,-1,34.1,2.166,0
04:37.0,0.36,0.2,0.95,-1,34.1,2.178,0
04:37.1,0.36,0.37,1.24,-1,34.1,2.182,0
04:37.1,-0.5,-0.7,4.21,-1,34.1,2.182,0
04:37.1,0.2,1.25,0.76,-1,34.1,2.182,0
04:37.2,-0.03,-0.33,0.65,-1,34.1,2.182,0
04:37.2,0.5,0.19,0.41,-1,34.1,2.178,0
04:37.2,0.59,3.04,4.26,-1,34.1,2.141,0
04:37.3,-0.06,-0.02,0.73,-1,34.1,2.045,0
04:37.3,0.4,0.03,0.27,-1,34.1,2.019,0
04:37.3,0.38,-0.16,0.44,-1,34.1,2.057,0
04:37.3,0.37,0.04,0.98,-1,34.1,2.137,0
04:37.4,0.44,0.37,0.95,-1,34.1,2.182,0
04:37.4,0.45,0.43,0.8,-1,34.1,2.186,0
04:37.4,0.46,0.24,0.95,-1,34.1,2.199,0
04:37.5,0.38,0.21,0.82,-1,34.1,2.186,0
