Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
21:21.937,-0.24,0.44,-0.78,-1,34.1,0.216,0
21:21.968,-0.24,0.43,-0.76,-1,34.1,0.216,0
21:22.000,-0.26,0.41,-0.77,-1,34.1,0.218,0
21:22.031,-0.25,0.42,-0.79,-1,34.1,0.216,0
21:22.062,-0.24,0.42,-0.8,-1,34.1,0.216,0
21:22.093,-0.25,0.4,-0.79,-1,34.1,0.216,0
21:22.125,-0.24,0.43,-0.79,-1,34.1,0.216,0
21:22.156,-0.25,0.43,-0.81,-1,34.1,0.216,0
21:22.187,-0.28,0.41,-0.79,-1,34.1,0.216,0
21:22.218,-0.29,0.38,-0.72,-1,34.1,0.216,0
21:22.250,-0.27,0.37,-0.68,-1,34.1,0.216,0
21:22.281,-0.28,0.37,-0.65,-1,34.1,0.216,0
21:22.312,-0.28,0.35,-0.61,-1,34.1,0.218,0
21:22.343,-0.28,0.31,-0.58,-1,34.1,0.216,0
21:22.375,-0.23,0.3,-0.53,-1,34.1,0.216,0
21:22.406,-0.16,0.2,-0.26,-1,34.1,0.216,0
21:22.437,-0.24,0.2,-0.13,-1,34.1,0.216,0
21:22.468,-0.16,0.31,-0.26,-1,34.1,0.216,0
21:22.500,1.22,-0.49,-1.09,-1,34.1,0.213,0
21:22.531,-0.48,1.79,-1.7,-1,34.1,0.211,0
21:22.562,-0.03,-0.58,-0.62,-1,34.1,0.211,0
21:22.593,0.04,1.03,-1.19,-1,34.1,0.211,0
21:22.625,0.04,0.31,-1.01,-1,34.1,0.207,0
21:22.656,-0.05,0.36,-0.88,-1,34.1,0.207,0
21:22.687,-0.13,0.34,-0.78,-1,34.1,0.209,0
21:22.718,-0.2,0.23,-0.63,-1,34.1,0.209,0
21:22.750,-0.24,0.25,-0.5,-1,34.1,0.209,0
21:22.781,-0.19,0.17,-0.3,-1,34.1,0.218,0
21:22.812,-0.22,0.07,-0.07,-1,34.1,0.227,0
21:22.843,-0.17,0.29,0,-1,34.1,0.237,0
21:22.875,-0.06,0.24,-0.18,-1,34.1,0.242,0
21:22.906,0.16,0.25,-0.78,-1,34.1,0.244,0
21:22.937,-1.12,4.059,-4.58,-1,34.1,0.246,0
21:22.968,-0.18,0.02,-0.62,-1,34.1,0.249,0
21:23.000,-0.02,0.17,-1.14,-1,34.1,0.246,0
21:23.031,0.22,0.55,-1.08,-1,34.1,0.244,0
21:23.062,-0.05,0.35,-0.91,-1,34.1,0.239,0
21:23.093,-0.17,0.36,-0.61,-1,34.1,0.239,0
21:23.125,-0.17,0.28,-0.37,-1,34.1,0.239,0
21:23.156,-0.19,0.23,-0.37,-1,34.1,0.242,0
21:23.187,-0.2,0.22,-0.33,-1,34.1,0.244,0
21:23.218,-0.18,0.18,-0.17,-1,34.1,0.249,0
21:23.250,-0.15,0.18,-0.11,-1,34.1,0.251,0
21:23.281,0,0.28,-0.2,-1,34.1,0.251,0
21:23.312,2.24,-0.46,-4.23,-1,34.1,0.249,0
21:23.343,-0.08,0.23,-0.25,-1,34.1,0.249,0
21:23.375,-0.11,-0.54,-0.51,-1,34.1,0.239,0
21:23.406,0.33,0.57,-1.17,-1,34.1,0.235,0
21:23.437,0.04,0.44,-1.17,-1,34.1,0.232,0
21:23.468,-0.13,0.45,-0.86,-1,34.1,0.23,0
21:23.500,-0.16,0.31,-0.56,-1,34.1,0.232,0
21:23.531,-0.16,0.34,-0.53,-1,34.1,0.235,0
21:23.562,-0.14,0.22,-0.41,-1,34.1,0.239,0
21:23.593,-0.17,0.19,-0.16,-1,34.1,0.242,0
21:23.625,-0.23,0.16,0.06,-1,34.1,0.246,0
21:23.656,-0.12,0.19,0.1,-1,34.1,0.249,0
21:23.687,0.03,0.35,-0.4,-1,34.1,0.251,0
21:23.718,-0.9,3.8,-4.6,-1,34.1,0.249,0
21:23.750,-0.35,-0.42,-0.43,-1,34.1,0.251,0
21:23.781,-0.05,-0.03,-0.84,-1,34.1,0.249,0
21:23.812,0.22,0.47,-0.91,-1,34.1,0.251,0
21:23.843,0.09,0.4,-0.96,-1,34.1,0.249,0
21:23.875,-0.01,0.44,-0.8,-1,34.1,0.249,0
21:23.906,-0.04,0.46,-0.72,-1,34.1,0.251,0
21:23.937,-0.08,0.39,-0.76,-1,34.1,0.254,0
21:23.968,-0.08,0.37,-0.78,-1,34.1,0.251,0
21:24.000,-0.1,0.37,-0.75,-1,34.1,0.251,0
21:24.031,-0.12,0.5,-0.8,-1,34.1,0.251,0
21:24.062,-0.13,0.44,-0.76,-1,34.1,0.251,0
21:24.093,-0.14,0.4,-0.79,-1,34.1,0.251,0
21:24.125,-0.14,0.42,-0.81,-1,34.1,0.251,0
21:24.156,-0.14,0.41,-0.82,-1,34.1,0.254,0
21:24.187,-0.15,0.43,-0.82,-1,34.1,0.251,0
21:24.218,-0.15,0.42,-0.81,-1,34.1,0.251,0
21:24.250,-0.15,0.37,-0.79,-1,34.1,0.251,0
21:24.281,-0.16,0.4,-0.8,-1,34.1,0.251,0
21:24.312,-0.16,0.41,-0.84,-1,34.1,0.251,0
21:24.343,-0.14,0.38,-0.81,-1,34.1,0.251,0
21:24.375,-0.15,0.42,-0.82,-1,34.1,0.251,0
21:24.406,-0.15,0.4,-0.81,-1,34.1,0.251,0
21:24.437,-0.14,0.4,-0.8,-1,34.1,0.254,0
21:24.468,-0.14,0.4,-0.83,-1,34.1,0.251,0
21:24.500,-0.14,0.37,-0.79,-1,34.1,0.254,0
21:24.531,-0.14,0.43,-0.84,-1,34.1,0.254,0
21:24.562,-0.13,0.39,-0.82,-1,34.1,0.254,0
21:24.593,-0.14,0.4,-0.83,-1,34.1,0.254,0
21:24.625,-0.14,0.39,-0.81,-1,34.1,0.256,0
21:24.656,-0.14,0.41,-0.81,-1,34.1,0.256,0
21:24.687,-0.14,0.44,-0.84,-1,34.1,0.259,0
21:24.718,-0.14,0.4,-0.82,-1,34.1,0.259,0
21:24.750,-0.14,0.43,-0.83,-1,34.1,0.261,0
21:24.781,-0.14,0.42,-0.83,-1,34.1,0.261,0
21:24.812,-0.14,0.39,-0.8,-1,34.1,0.263,0
21:24.843,-0.15,0.45,-0.82,-1,34.1,0.266,0
21:24.875,-0.15,0.39,-0.83,-1,34.1,0.266,0
21:24.906,-0.14,0.4,-0.83,-1,34.1,0.266,0
21:24.937,-0.15,0.4,-0.81,-1,34.1,0.268,0
21:24.968,-0.16,0.44,-0.82,-1,34.1,0.273,0
