Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
01:57.375,-0.15,-0.02,1.01,-1,24.9,0.049,0
01:57.406,-0.16,-0.03,1,-1,24.7,0.049,0
01:57.437,-0.16,-0.03,1,-1,24.9,0.049,0
01:57.468,-0.15,-0.03,1.01,-1,24.9,0.049,0
01:57.500,-0.15,-0.02,1.01,-1,24.9,0.049,0
01:57.531,-0.15,-0.02,1.01,-1,24.7,0.047,0
01:57.562,-0.16,-0.04,1.02,-1,24.9,0.049,0
01:57.593,-0.17,-0.05,1.04,-1,24.7,0.049,0
01:57.625,-0.18,-0.07,1.06,-1,24.7,0.047,0
01:57.656,-0.19,-0.08,1.06,-1,24.7,0.047,0
01:57.687,-0.18,-0.08,1.09,-1,24.7,0.049,0
01:57.718,-0.18,-0.05,1.08,-1,24.7,0.047,0
01:57.750,-0.19,-0.02,1.02,-1,24.7,0.049,0
01:57.781,-0.19,-0.04,0.99,-1,24.9,0.049,0
01:57.812,-0.19,-0.03,0.9,-1,24.7,0.047,0
01:57.843,-0.18,-0.03,0.83,-1,24.9,0.049,0
01:57.875,-0.18,-0.03,0.75,-1,24.9,0.049,0
01:57.906,-0.17,-0.06,0.76,-1,24.9,0.049,0
01:57.937,-0.16,-0.05,0.76,-1,24.7,0.049,0
01:57.968,-0.14,-0.05,1.32,-1,24.9,0.049,0
01:58.000,-0.16,-0.11,1.99,-1,24.9,0.047,0
01:58.031,-0.15,-0.51,1.28,-1,24.9,0.049,0
01:58.062,-0.12,-0.12,1.06,-1,24.9,0.047,0
01:58.093,-0.2,-0.08,0.94,-1,24.9,0.049,0
01:58.125,-0.2,-0.15,0.83,-1,24.7,0.049,0
01:58.156,-0.18,-0.17,0.69,-1,24.9,0.047,0
01:58.187,-0.18,-0.15,0.69,-1,24.7,0.049,0
01:58.218,-0.15,-0.11,1.01,-1,24.7,0.049,0
01:58.250,-0.01,-0.12,1.08,-1,24.9,0.049,0
01:58.281,-0.21,-0.06,1.07,-1,24.9,0.049,0
01:58.312,-0.2,-0.18,1.16,-1,24.7,0.047,0
01:58.343,-0.21,-0.28,0.84,-1,24.7,0.047,0
01:58.375,-0.2,-0.26,0.77,-1,24.9,0.047,0
01:58.406,-0.14,-0.12,0.63,-1,24.7,0.049,0
01:58.437,-0.1,-0.25,0.68,-1,24.9,0.047,0
01:58.468,-0.01,-0.15,1.12,-1,24.9,0.049,0
01:58.500,-0.12,0.28,1.95,-1,24.9,0.047,0
01:58.531,-0.14,-0.26,1.06,-1,24.7,0.049,0
01:58.562,-0.2,-0.27,1.01,-1,24.9,0.049,0
01:58.593,-0.2,-0.21,0.9,-1,24.9,0.049,0
01:58.625,-0.17,-0.16,0.71,-1,24.9,0.047,0
01:58.656,-0.12,-0.15,0.6,-1,24.9,0.047,0
01:58.687,-0.11,-0.18,0.93,-1,24.9,0.049,0
01:58.718,0.05,-0.51,1.86,-1,24.9,0.049,0
01:58.750,-0.19,-0.2,1.24,-1,24.9,0.047,0
01:58.781,-0.16,-0.19,1.08,-1,24.7,0.045,0
01:58.812,-0.19,-0.17,0.91,-1,24.7,0.049,0
01:58.843,-0.16,-0.15,0.81,-1,24.9,0.049,0
01:58.875,-0.12,-0.13,0.63,-1,24.9,0.047,0
01:58.906,-0.11,-0.16,0.69,-1,24.9,0.049,0
01:58.937,-0.07,-0.26,1.17,-1,24.9,0.047,0
01:58.968,-0.19,0.47,2.04,-1,24.9,0.049,0
01:59.000,-0.13,-0.39,1.07,-1,24.7,0.049,0
01:59.031,-0.18,-0.23,1.05,-1,24.9,0.047,0
01:59.062,-0.18,-0.15,0.88,-1,24.9,0.049,0
01:59.093,-0.16,-0.15,0.74,-1,24.9,0.049,0
01:59.125,-0.1,-0.13,0.64,-1,24.7,0.049,0
01:59.156,-0.1,-0.13,0.91,-1,24.9,0.049,0
01:59.187,-0.11,-0.17,1.14,-1,24.7,0.049,0
01:59.218,-0.24,0.26,2,-1,24.9,0.047,0
01:59.250,-0.17,-0.4,1.16,-1,24.9,0.049,0
01:59.281,-0.21,-0.18,1.03,-1,24.9,0.049,0
01:59.312,-0.19,-0.12,0.8,-1,24.9,0.047,0
01:59.343,-0.13,-0.12,0.7,-1,24.9,0.045,0
01:59.375,-0.11,-0.12,0.63,-1,24.9,0.049,0
01:59.406,-0.1,-0.16,0.9,-1,24.9,0.045,0
01:59.437,-0.05,-0.13,1.04,-1,24.9,0.049,0
01:59.468,-0.13,0.48,1.53,-1,24.9,0.047,0
01:59.500,-0.2,-0.28,1.06,-1,24.7,0.049,0
01:59.531,-0.22,-0.17,0.95,-1,24.9,0.049,0
01:59.562,-0.17,-0.14,0.77,-1,24.9,0.049,0
01:59.593,-0.13,-0.16,0.7,-1,24.9,0.049,0
01:59.625,-0.08,-0.11,0.76,-1,24.9,0.047,0
01:59.656,-0.08,-0.13,1.09,-1,24.9,0.047,0
01:59.687,0,-0.35,1.81,-1,24.9,0.049,0
01:59.718,-0.21,-0.19,1.24,-1,24.9,0.049,0
01:59.750,-0.21,-0.2,1.1,-1,24.9,0.049,0
01:59.781,-0.21,-0.12,0.88,-1,24.9,0.049,0
01:59.812,-0.15,-0.1,0.76,-1,24.9,0.047,0
01:59.843,-0.1,-0.14,0.61,-1,24.9,0.049,0
01:59.875,-0.12,-0.15,0.73,-1,24.9,0.049,0
01:59.906,-0.18,-0.09,0.83,-1,24.9,0.049,0
01:59.937,-0.09,0.5,1.56,-1,24.9,0.047,0
01:59.968,-0.16,-0.04,0.95,-1,24.9,0.047,0
02:00.000,-0.18,-0.11,0.95,-1,24.9,0.047,0
02:00.031,-0.15,-0.06,0.84,-1,24.9,0.049,0
02:00.062,-0.11,-0.16,0.73,-1,24.9,0.047,0
02:00.093,-0.09,-0.13,0.64,-1,24.9,0.047,0
02:00.125,-0.08,-0.19,1.08,-1,24.9,0.049,0
02:00.156,-0.16,0.07,2.14,-1,24.9,0.049,0
02:00.187,-0.21,-0.39,1.07,-1,24.9,0.047,0
02:00.218,-0.18,-0.19,1.1,-1,24.9,0.047,0
02:00.250,-0.2,-0.1,0.89,-1,24.9,0.049,0
02:00.281,-0.14,-0.11,0.74,-1,24.7,0.049,0
02:00.312,-0.1,-0.12,0.65,-1,24.9,0.049,0
02:00.343,-0.08,-0.11,0.85,-1,24.9,0.049,0
02:00.375,-0.14,-0.04,0.73,-1,24.9,0.049,0
02:00.406,-0.09,0.38,1.45,-1,24.9,0.049,0
02:00.437,-0.15,0,0.9,-1,24.9,0.049,0
02:00.468,-0.19,-0.13,0.99,-1,24.9,0.047,0
02:00.500,-0.19,-0.09,0.87,-1,24.9,0.049,0
02:00.531,-0.13,-0.15,0.77,-1,24.9,0.047,0
02:00.562,-0.1,-0.11,0.77,-1,24.9,0.047,0
02:00.593,-0.07,-0.08,1.1,-1,24.9,0.049,0
02:00.625,-0.11,0.14,2.009,-1,24.9,0.047,0
02:00.656,-0.16,-0.41,1.1,-1,24.9,0.049,0
02:00.687,-0.17,-0.2,1.12,-1,24.7,0.047,0
02:00.718,-0.19,-0.1,0.95,-1,24.9,0.049,0
02:00.750,-0.17,-0.07,0.75,-1,24.9,0.047,0
02:00.781,-0.09,-0.12,0.69,-1,24.9,0.049,0
