Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
21:45.906,-0.17,0.49,-0.75,-1,33.9,0.425,0
21:45.937,-0.18,0.5,-0.77,-1,33.9,0.425,0
21:45.968,-0.17,0.5,-0.78,-1,33.9,0.422,0
21:46.000,-0.15,0.52,-0.75,-1,33.9,0.422,0
21:46.031,-0.16,0.51,-0.77,-1,33.9,0.419,0
21:46.062,-0.19,0.47,-0.75,-1,33.9,0.416,0
21:46.093,-0.19,0.43,-0.73,-1,33.9,0.416,0
21:46.125,-0.13,0.47,-0.78,-1,33.9,0.416,0
21:46.156,-0.11,0.48,-0.78,-1,33.9,0.414,0
21:46.187,-0.13,0.46,-0.74,-1,33.9,0.414,0
21:46.218,-0.14,0.41,-0.65,-1,33.9,0.414,0
21:46.250,-0.14,0.41,-0.69,-1,33.9,0.408,0
21:46.281,-0.12,0.38,-0.74,-1,33.9,0.408,0
21:46.312,-0.1,0.36,-0.72,-1,33.9,0.408,0
21:46.343,0.13,0.6,-1.25,-1,33.9,0.408,0
21:46.375,0.15,1.24,-1.42,-1,33.9,0.405,0
21:46.406,-0.09,0.47,-0.86,-1,33.9,0.397,0
21:46.437,0.05,0.13,-0.79,-1,33.9,0.394,0
21:46.468,0.12,0.5,-0.88,-1,33.9,0.392,0
21:46.500,-0.05,0.49,-0.83,-1,33.9,0.39,0
21:46.531,-0.17,0.3,-0.61,-1,33.9,0.386,0
21:46.562,-0.14,0.34,-0.4,-1,33.9,0.386,0
21:46.593,-0.14,0.41,-0.32,-1,33.9,0.386,0
21:46.625,-0.17,0.33,-0.41,-1,33.9,0.386,0
21:46.656,-0.15,0.3,-0.47,-1,33.9,0.386,0
21:46.687,0.01,0.5,-1.05,-1,33.9,0.386,0
21:46.718,0.6,1.51,-2.05,-1,33.9,0.386,0
21:46.750,-0.14,0.51,-1.06,-1,33.9,0.381,0
21:46.781,-0.01,0.38,-0.91,-1,33.9,0.381,0
21:46.812,0.01,0.52,-0.85,-1,33.9,0.383,0
21:46.843,-0.07,0.43,-0.74,-1,33.9,0.383,0
21:46.875,-0.15,0.37,-0.56,-1,33.9,0.383,0
21:46.906,-0.15,0.36,-0.4,-1,33.9,0.386,0
21:46.937,-0.17,0.29,-0.29,-1,33.9,0.386,0
21:46.968,-0.16,0.31,-0.37,-1,33.9,0.386,0
21:47.000,-0.13,0.4,-0.52,-1,33.9,0.386,0
21:47.031,0.18,0.5,-1.45,-1,33.9,0.386,0
21:47.062,0.56,1.28,-1.71,-1,33.9,0.386,0
21:47.093,-0.13,0.53,-1,-1,33.9,0.383,0
21:47.125,-0.04,0.32,-0.87,-1,33.9,0.383,0
21:47.156,-0.06,0.46,-0.67,-1,33.9,0.383,0
21:47.187,-0.11,0.45,-0.51,-1,33.9,0.386,0
21:47.218,-0.13,0.37,-0.42,-1,33.9,0.386,0
21:47.250,-0.21,0.28,-0.48,-1,33.9,0.386,0
21:47.281,-0.17,0.38,-0.45,-1,33.9,0.386,0
21:47.312,0.12,0.59,-1.15,-1,33.9,0.386,0
21:47.343,0.35,1.04,-1.43,-1,34.1,0.386,0
21:47.375,-0.06,0.5,-0.92,-1,33.9,0.381,0
21:47.406,-0.01,0.5,-0.9,-1,33.9,0.381,0
21:47.437,-0.04,0.51,-0.89,-1,33.9,0.381,0
21:47.468,-0.06,0.53,-0.75,-1,33.9,0.381,0
21:47.500,-0.07,0.46,-0.71,-1,33.9,0.381,0
21:47.531,-0.09,0.41,-0.68,-1,33.9,0.381,0
21:47.562,-0.14,0.42,-0.64,-1,33.9,0.381,0
21:47.593,-0.17,0.47,-0.66,-1,33.9,0.381,0
21:47.625,-0.18,0.46,-0.67,-1,33.9,0.383,0
21:47.656,-0.2,0.4,-0.64,-1,33.9,0.386,0
21:47.687,-0.22,0.49,-0.67,-1,33.9,0.386,0
21:47.718,-0.21,0.51,-0.67,-1,33.9,0.386,0
21:47.750,-0.21,0.48,-0.69,-1,33.9,0.386,0
21:47.781,-0.2,0.51,-0.72,-1,33.9,0.386,0
21:47.812,-0.21,0.51,-0.7,-1,33.9,0.386,0
21:47.843,-0.2,0.49,-0.7,-1,33.9,0.386,0
21:47.875,-0.19,0.54,-0.75,-1,33.9,0.386,0
21:47.906,-0.18,0.57,-0.75,-1,33.9,0.386,0
21:47.937,-0.19,0.53,-0.73,-1,33.9,0.386,0
21:47.968,-0.19,0.53,-0.74,-1,33.9,0.386,0
21:48.000,-0.18,0.54,-0.74,-1,33.9,0.386,0
21:48.031,-0.18,0.52,-0.76,-1,33.9,0.386,0
21:48.062,-0.18,0.52,-0.72,-1,33.9,0.386,0
21:48.093,-0.18,0.55,-0.74,-1,33.9,0.386,0
21:48.125,-0.17,0.54,-0.75,-1,33.9,0.386,0
21:48.156,-0.16,0.52,-0.77,-1,33.9,0.386,0
21:48.187,-0.16,0.52,-0.76,-1,33.9,0.386,0
21:48.218,-0.16,0.52,-0.75,-1,33.9,0.39,0
21:48.250,-0.16,0.53,-0.76,-1,33.9,0.386,0
21:48.281,-0.16,0.5,-0.74,-1,33.9,0.39,0
21:48.312,-0.16,0.53,-0.76,-1,33.9,0.386,0
21:48.343,-0.16,0.51,-0.73,-1,33.9,0.386,0
21:48.375,-0.15,0.5,-0.74,-1,33.9,0.386,0
21:48.406,-0.17,0.52,-0.75,-1,33.9,0.386,0
21:48.437,-0.16,0.52,-0.75,-1,33.9,0.386,0
21:48.468,-0.16,0.51,-0.74,-1,33.9,0.386,0
21:48.500,-0.17,0.53,-0.77,-1,33.9,0.386,0
21:48.531,-0.16,0.51,-0.73,-1,33.9,0.386,0
21:48.562,-0.17,0.52,-0.76,-1,33.9,0.386,0
21:48.593,-0.17,0.53,-0.74,-1,33.9,0.386,0
21:48.625,-0.17,0.51,-0.74,-1,33.9,0.386,0
21:48.656,-0.18,0.51,-0.72,-1,33.9,0.386,0
21:48.687,-0.18,0.51,-0.72,-1,33.9,0.386,0
21:48.718,-0.16,0.52,-0.74,-1,33.9,0.386,0
21:48.750,-0.16,0.51,-0.75,-1,33.9,0.386,0
21:48.781,-0.17,0.51,-0.74,-1,33.9,0.386,0
21:48.812,-0.18,0.52,-0.75,-1,33.9,0.386,0
21:48.843,-0.17,0.51,-0.73,-1,33.9,0.386,0
21:48.875,-0.18,0.52,-0.75,-1,33.9,0.386,0
21:48.906,-0.17,0.51,-0.73,-1,33.9,0.386,0
21:48.937,-0.18,0.5,-0.74,-1,33.9,0.386,0
21:48.968,-0.19,0.51,-0.73,-1,33.9,0.386,0
21:49.000,-0.19,0.51,-0.73,-1,33.9,0.386,0
21:49.031,-0.18,0.52,-0.74,-1,33.9,0.386,0
21:49.062,-0.16,0.54,-0.76,-1,33.9,0.386,0
21:49.093,-0.18,0.5,-0.75,-1,33.9,0.386,0
21:49.125,-0.17,0.52,-0.73,-1,33.9,0.386,0
21:49.156,-0.18,0.52,-0.76,-1,33.9,0.383,0
21:49.187,-0.18,0.52,-0.75,-1,33.9,0.383,0
21:49.218,-0.18,0.51,-0.75,-1,33.9,0.383,0
21:49.250,-0.19,0.5,-0.73,-1,33.9,0.383,0
21:49.281,-0.19,0.5,-0.72,-1,33.9,0.383,0
21:49.312,-0.18,0.51,-0.74,-1,33.9,0.381,0
21:49.343,-0.18,0.51,-0.73,-1,33.9,0.381,0
21:49.375,-0.19,0.51,-0.74,-1,33.9,0.381,0
21:49.406,-0.19,0.5,-0.73,-1,33.9,0.381,0
21:49.437,-0.19,0.51,-0.74,-1,33.9,0.381,0
21:49.468,-0.18,0.5,-0.74,-1,33.9,0.381,0
21:49.500,-0.17,0.5,-0.75,-1,33.9,0.381,0
21:49.531,-0.17,0.52,-0.76,-1,33.9,0.381,0
21:49.562,-0.19,0.49,-0.74,-1,33.9,0.381,0
21:49.593,-0.2,0.51,-0.74,-1,33.9,0.378,0
21:49.625,-0.2,0.5,-0.73,-1,33.9,0.376,0
21:49.656,-0.19,0.51,-0.74,-1,33.9,0.376,0
21:49.687,-0.18,0.5,-0.74,-1,33.9,0.376,0
21:49.718,-0.18,0.5,-0.72,-1,33.9,0.376,0
21:49.750,-0.2,0.52,-0.73,-1,33.9,0.376,0
21:49.781,-0.19,0.51,-0.75,-1,33.9,0.376,0
21:49.812,-0.18,0.52,-0.76,-1,33.9,0.376,0
21:49.843,-0.17,0.52,-0.76,-1,33.9,0.376,0
21:49.875,-0.18,0.52,-0.76,-1,34.1,0.376,0
21:49.906,-0.19,0.51,-0.74,-1,34.1,0.373,0
21:49.937,-0.19,0.51,-0.75,-1,34.1,0.373,0
