Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
00:27.250,-0.36,-0.04,0.97,-1,22.8,0.041,0
00:27.281,-0.36,-0.04,0.97,-1,22.8,0.041,0
00:27.312,-0.36,-0.04,0.97,-1,22.8,0.041,0
00:27.343,-0.35,-0.04,0.96,-1,22.8,0.041,0
00:27.375,-0.35,-0.04,0.97,-1,22.8,0.041,0
00:27.406,-0.36,-0.04,0.97,-1,22.6,0.041,0
00:27.437,-0.36,-0.04,0.96,-1,22.8,0.043,0
00:27.468,-0.36,-0.05,0.96,-1,22.8,0.041,0
00:27.500,-0.36,-0.05,0.94,-1,22.8,0.043,0
00:27.531,-0.35,-0.04,0.93,-1,22.6,0.043,0
00:27.562,-0.33,-0.05,0.89,-1,22.8,0.043,0
00:27.593,-0.26,-0.12,0.54,-1,22.8,0.041,0
00:27.625,-0.23,-0.23,0.4,-1,22.8,0.043,0
00:27.656,-0.2,-0.12,1.27,-1,22.6,0.041,0
00:27.687,0.13,-0.3,2.62,-1,22.8,0.041,0
00:27.718,-0.27,-0.62,1.25,-1,22.8,0.041,0
00:27.750,-0.3,-0.05,0.99,-1,22.8,0.041,0
00:27.781,-0.26,-0.14,0.85,-1,22.8,0.043,0
00:27.812,-0.15,-0.23,0.09,-1,22.8,0.043,0
00:27.843,0,-0.35,0.88,-1,22.8,0.043,0
00:27.875,-0.43,0.03,2.26,-1,22.8,0.041,0
00:27.906,-0.17,0.28,0.7,-1,22.8,0.041,0
00:27.937,-0.15,-0.03,0.98,-1,22.8,0.041,0
00:27.968,-0.17,-0.17,0.68,-1,22.8,0.041,0
00:28.000,-0.05,-0.28,0.84,-1,22.8,0.041,0
00:28.031,-0.38,-0.59,1.63,-1,22.8,0.041,0
00:28.062,-0.2,0.09,0.82,-1,22.8,0.043,0
00:28.093,-0.12,0,0.85,-1,22.8,0.041,0
00:28.125,-0.22,-0.29,0.72,-1,22.8,0.043,0
00:28.156,-0.09,-0.23,0.73,-1,22.8,0.041,0
00:28.187,-0.37,0.12,2.05,-1,22.8,0.043,0
00:28.218,-0.23,0.27,0.72,-1,22.8,0.041,0
00:28.250,-0.13,-0.01,1.1,-1,22.8,0.043,0
00:28.281,-0.26,-0.25,0.91,-1,22.8,0.041,0
00:28.312,-0.09,-0.25,0.66,-1,22.8,0.041,0
00:28.343,-0.27,0,1.64,-1,22.8,0.041,0
00:28.375,-0.19,0.28,0.76,-1,22.8,0.041,0
00:28.406,-0.11,-0.05,1.06,-1,22.8,0.041,0
00:28.437,-0.24,-0.27,1,-1,22.8,0.043,0
00:28.468,-0.07,-0.19,0.56,-1,22.8,0.043,0
00:28.500,-0.25,-0.68,1.54,-1,22.8,0.043,0
00:28.531,-0.12,0.17,0.75,-1,22.8,0.043,0
00:28.562,-0.13,0.1,0.98,-1,22.8,0.041,0
00:28.593,-0.29,-0.18,1.08,-1,22.8,0.043,0
00:28.625,-0.21,-0.08,0.45,-1,22.8,0.041,0
00:28.656,-0.25,-0.62,1.45,-1,22.8,0.041,0
00:28.687,-0.25,0.26,0.6,-1,22.8,0.043,0
00:28.718,-0.12,0.02,0.93,-1,22.8,0.043,0
00:28.750,-0.25,-0.51,1,-1,22.8,0.043,0
00:28.781,-0.04,-0.24,0.52,-1,22.8,0.041,0
00:28.812,-0.3,0.14,2.02,-1,22.8,0.041,0
00:28.843,-0.15,0.3,0.63,-1,22.8,0.041,0
00:28.875,-0.12,-0.04,0.83,-1,22.8,0.043,0
00:28.906,-0.22,-0.1,1.2,-1,22.8,0.041,0
00:28.937,-0.13,-0.08,0.62,-1,22.8,0.043,0
00:28.968,-0.23,0.29,2.25,-1,22.8,0.043,0
00:29.000,-0.14,0.06,0.66,-1,22.8,0.041,0
00:29.031,-0.15,-0.15,0.81,-1,22.8,0.043,0
00:29.062,-0.23,-0.15,1.26,-1,22.8,0.043,0
00:29.093,-0.15,-0.14,0.63,-1,22.8,0.041,0
00:29.125,-0.11,-0.03,1.99,-1,22.8,0.043,0
00:29.156,-0.24,-0.4,0.79,-1,22.8,0.041,0
00:29.187,-0.15,0.05,0.73,-1,22.8,0.043,0
00:29.218,0,0,1.27,-1,22.8,0.041,0
00:29.250,-0.19,-0.35,0.83,-1,22.8,0.041,0
00:29.281,-0.26,0,0,-1,22.8,0.041,0
00:29.312,-0.2,-0.93,1.17,-1,22.8,0.043,0
00:29.343,-0.13,0.01,0.67,-1,22.8,0.041,0
00:29.375,-0.13,0.05,1.13,-1,22.8,0.041,0
00:29.406,-0.24,-0.08,1.13,-1,22.8,0.041,0
00:29.437,-0.27,-0.09,1.1,-1,22.8,0.041,0
00:29.468,-0.24,-0.1,1.06,-1,22.8,0.041,0
00:29.500,-0.24,-0.11,0.96,-1,22.8,0.043,0
00:29.531,-0.25,-0.06,0.95,-1,22.8,0.043,0
00:29.562,-0.27,-0.02,0.99,-1,22.8,0.043,0
00:29.593,-0.3,-0.03,1,-1,22.8,0.041,0
00:29.625,-0.32,-0.05,0.98,-1,22.8,0.043,0
00:29.656,-0.35,-0.03,0.96,-1,22.8,0.043,0
00:29.687,-0.36,-0.02,0.96,-1,22.8,0.041,0
00:29.718,-0.37,-0.03,0.94,-1,22.8,0.043,0
00:29.750,-0.38,-0.02,0.93,-1,22.8,0.041,0
00:29.781,-0.39,-0.03,0.91,-1,22.8,0.041,0
00:29.812,-0.39,-0.05,0.88,-1,22.8,0.041,0
00:29.843,-0.4,-0.05,0.87,-1,22.8,0.041,0
00:29.875,-0.39,-0.06,0.86,-1,22.8,0.041,0
00:29.906,-0.39,-0.06,0.88,-1,22.8,0.043,0
00:29.937,-0.38,-0.05,0.92,-1,22.8,0.041,0
00:29.968,-0.38,-0.06,0.94,-1,22.8,0.043,0
00:30.000,-0.38,-0.04,0.96,-1,22.8,0.043,0
00:30.031,-0.39,-0.04,0.97,-1,22.8,0.041,0
00:30.062,-0.4,-0.03,0.97,-1,22.8,0.043,0
00:30.093,-0.4,-0.04,0.97,-1,22.8,0.041,0
00:30.125,-0.4,-0.05,0.97,-1,22.8,0.041,0
00:30.156,-0.4,-0.06,0.97,-1,22.8,0.041,0
00:30.187,-0.4,-0.06,0.94,-1,22.8,0.043,0
00:30.218,-0.4,-0.05,0.93,-1,22.8,0.043,0
00:30.250,-0.4,-0.05,0.93,-1,22.8,0.043,0
00:30.281,-0.4,-0.04,0.95,-1,22.8,0.043,0
00:30.312,-0.4,-0.04,0.93,-1,22.8,0.041,0
00:30.343,-0.4,-0.04,0.95,-1,22.8,0.041,0
00:30.375,-0.39,-0.05,0.95,-1,22.8,0.041,0
00:30.406,-0.39,-0.04,0.96,-1,22.8,0.043,0
00:30.437,-0.4,-0.05,0.95,-1,22.8,0.041,0
00:30.468,-0.4,-0.06,0.94,-1,22.8,0.041,0
00:30.500,-0.39,-0.07,0.95,-1,22.8,0.041,0
00:30.531,-0.39,-0.06,0.96,-1,22.8,0.043,0
00:30.562,-0.39,-0.06,0.96,-1,22.8,0.041,0
00:30.593,-0.39,-0.06,0.95,-1,22.8,0.043,0
00:30.625,-0.4,-0.06,0.95,-1,22.8,0.041,0
00:30.656,-0.4,-0.05,0.96,-1,22.8,0.043,0
00:30.687,-0.4,-0.05,0.95,-1,22.8,0.043,0
00:30.718,-0.4,-0.05,0.94,-1,22.8,0.043,0
00:30.750,-0.39,-0.06,0.94,-1,22.8,0.041,0
00:30.781,-0.4,-0.06,0.95,-1,22.8,0.043,0
00:30.812,-0.39,-0.07,0.95,-1,22.8,0.041,0
00:30.843,-0.39,-0.06,0.96,-1,22.8,0.041,0
00:30.875,-0.4,-0.06,0.95,-1,22.8,0.041,0
00:30.906,-0.39,-0.06,0.95,-1,22.8,0.041,0
00:30.937,-0.39,-0.06,0.94,-1,22.8,0.043,0
00:30.968,-0.39,-0.06,0.95,-1,22.8,0.041,0
00:31.000,-0.4,-0.07,0.95,-1,22.8,0.043,0
00:31.031,-0.39,-0.06,0.95,-1,22.8,0.043,0
00:31.062,-0.39,-0.07,0.95,-1,22.8,0.043,0
00:31.093,-0.39,-0.07,0.95,-1,22.8,0.043,0
00:31.125,-0.39,-0.07,0.95,-1,22.8,0.043,0
00:31.156,-0.39,-0.06,0.96,-1,22.8,0.041,0
00:31.187,-0.39,-0.07,0.95,-1,22.8,0.043,0
00:31.218,-0.39,-0.07,0.95,-1,22.8,0.041,0
00:31.250,-0.39,-0.07,0.94,-1,22.8,0.043,0
00:31.281,-0.39,-0.07,0.95,-1,22.8,0.043,0
00:31.312,-0.39,-0.06,0.95,-1,22.8,0.041,0
00:31.343,-0.39,-0.06,0.95,-1,22.8,0.043,0
00:31.375,-0.39,-0.07,0.95,-1,22.8,0.041,0
