Time,Z-axis,Y-axis,X-axis,Battery,Celsius,EDA(uS),Event
34:05.7,-0.18,0.31,-0.67,-1,32.2,0.075,0
34:05.7,-0.16,0.32,-0.69,-1,32.2,0.075,0
34:05.8,-0.16,0.31,-0.68,-1,32,0.077,0
34:05.8,-0.17,0.31,-0.68,-1,32.2,0.075,0
34:05.8,-0.17,0.32,-0.68,-1,32.2,0.075,0
34:05.8,-0.16,0.32,-0.67,-1,32.2,0.075,0
34:05.9,-0.17,0.3,-0.69,-1,32.2,0.075,0
34:05.9,-0.16,0.32,-0.69,-1,32.2,0.075,0
34:05.9,-0.16,0.31,-0.68,-1,32.2,0.075,0
34:06.0,-0.17,0.32,-0.69,-1,32.2,0.075,0
34:06.0,-0.17,0.31,-0.67,-1,32.2,0.073,0
34:06.0,-0.17,0.31,-0.68,-1,32.2,0.075,0
34:06.1,-0.16,0.31,-0.68,-1,32.2,0.073,0
34:06.1,-0.16,0.3,-0.68,-1,32.2,0.075,0
34:06.1,-0.16,0.31,-0.7,-1,32.2,0.073,0
34:06.2,-0.16,0.31,-0.69,-1,32.2,0.075,0
34:06.2,-0.16,0.3,-0.67,-1,32.2,0.075,0
34:06.2,-0.17,0.32,-0.71,-1,32.2,0.075,0
34:06.3,-0.21,0.32,-0.72,-1,32.2,0.075,0
34:06.3,-0.23,0.38,-0.7,-1,32.2,0.075,0
34:06.3,-0.3,0.45,-0.82,-1,32.2,0.077,0
34:06.3,-0.35,0.37,-0.76,-1,32.2,0.075,0
34:06.4,-0.32,0.43,-0.8,-1,32.2,0.075,0
34:06.4,-0.32,0.34,-0.9,-1,32,0.075,0
34:06.4,-0.32,0.34,-0.89,-1,32.2,0.073,0
34:06.5,-0.31,0.31,-0.79,-1,32.2,0.075,0
34:06.5,-0.37,0.21,-0.74,-1,32.2,0.073,0
34:06.5,-0.38,0.3,-0.58,-1,32.2,0.073,0
34:06.6,-0.37,0.17,-0.37,-1,32.2,0.073,0
34:06.6,-0.32,0.02,-0.13,-1,32.2,0.073,0
34:06.6,-0.36,0,0.12,-1,32.2,0.073,0
34:06.7,-0.27,0.01,0.2,-1,32.2,0.075,0
34:06.7,-0.13,-0.02,0.21,-1,32.2,0.073,0
34:06.7,0,0.32,-0.58,-1,32.2,0.075,0
34:06.8,0.09,-0.09,-0.58,-1,32.2,0.073,0
34:06.8,0.11,0.3,-1.03,-1,32.2,0.073,0
34:06.8,-1.46,1.88,-3.33,-1,32.2,0.073,0
34:06.8,-0.25,0.14,-0.16,-1,32.2,0.073,0
34:06.9,-0.14,0.17,-0.96,-1,32.2,0.075,0
34:06.9,-0.16,0.33,-0.98,-1,32.2,0.073,0
34:06.9,-0.23,0.08,-0.22,-1,32.2,0.073,0
34:07.0,-0.23,0.03,0.13,-1,32.2,0.075,0
34:07.0,-0.22,-0.05,0.39,-1,32.2,0.073,0
34:07.0,-0.28,0,0.32,-1,32.2,0.073,0
34:07.1,-0.17,0.34,-0.24,-1,32.2,0.073,0
34:07.1,0.17,0.3,-1.05,-1,32.2,0.073,0
34:07.1,-0.57,3.24,-4.019,-1,32.2,0.073,0
34:07.2,0.1,0.18,-0.38,-1,32.2,0.073,0
34:07.2,-0.28,0.18,-0.77,-1,32.2,0.073,0
34:07.2,-0.25,0.43,-0.47,-1,32.2,0.073,0
34:07.3,-0.34,0.02,0,-1,32,0.073,0
34:07.3,-0.37,0.11,0.22,-1,32.2,0.073,0
34:07.3,-0.36,0.05,0.31,-1,32.2,0.07,0
34:07.3,-0.3,0,0.03,-1,32.2,0.073,0
34:07.4,1.25,1.09,-2.08,-1,32.2,0.073,0
34:07.4,-0.59,0.49,-1.18,-1,32,0.073,0
34:07.4,0.32,0.18,-0.36,-1,32.2,0.073,0
34:07.5,-0.03,0.2,-0.64,-1,32.2,0.073,0
34:07.5,-0.08,0.18,-0.44,-1,32.2,0.073,0
34:07.5,-0.22,0.26,-0.45,-1,32.2,0.073,0
34:07.6,-0.21,0.19,-0.16,-1,32.2,0.073,0
34:07.6,-0.18,0.34,-0.33,-1,32,0.073,0
34:07.6,-0.17,0.22,-0.46,-1,32.2,0.073,0
34:07.7,-0.18,0.24,-0.53,-1,32.2,0.073,0
34:07.7,-0.16,0.29,-0.63,-1,32.2,0.073,0
34:07.7,-0.15,0.5,-0.77,-1,32.2,0.073,0
34:07.8,-0.19,0.42,-0.85,-1,32,0.073,0
34:07.8,-0.24,0.44,-0.88,-1,32.2,0.073,0
34:07.8,-0.24,0.47,-0.88,-1,32.2,0.073,0
34:07.8,-0.21,0.47,-0.77,-1,32.2,0.073,0
34:07.9,-0.19,0.45,-0.77,-1,32.2,0.073,0
34:07.9,-0.18,0.37,-0.77,-1,32.2,0.073,0
34:07.9,-0.15,0.41,-0.68,-1,32.2,0.073,0
34:08.0,-0.14,0.35,-0.68,-1,32.2,0.073,0
